plate,genus,receptor,treat_type,treat_subtype,treat,treat_name,dose_type,dose_rank,log10_dose,dose,replicate,fold_act,max_e2,adj_max_e2
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,1,-0.6989700043360187,0.2,2,0.9942194641836785,41.16109735327409,-0.23931657552595453
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,1,-0.6989700043360187,0.2,3,0.8008264604709654,33.154546948633794,-8.245866980166248
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,2,-0.3010299956639812,0.5,1,1.169018112006259,48.397833727323466,6.997419798523424
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,2,-0.3010299956639812,0.5,2,1.200115412939259,49.685274858018126,8.284860929218084
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,2,-0.3010299956639812,0.5,3,1.1595656402725347,48.00649748489699,6.606083556096948
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,3,0,1,1,1.3797843829660426,57.123644587288126,15.723230658488085
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,3,0,1,2,1.292278831702586,53.50087854391319,12.100464615113147
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,3,0,1,3,1.3594268406094063,56.28083390715031,14.880419978350268
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,4,0.3010299956639812,2,1,2.130358512019346,88.19772421434347,46.797310285543425
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,4,0.3010299956639812,2,2,1.5517767228312709,64.24419865029144,22.843784721491396
2,Xanthonycticebus,beta,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,4,0.3010299956639812,2,3,1.9359804719799965,80.15039289804554,38.7499789692455
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,1,-0.6989700043360187,0.2,1,1.0390991438183261,43.019134667140435,1.618720738340393
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,1,-0.6989700043360187,0.2,2,1.1060705328927491,45.791777896208266,4.391363967408225
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,1,-0.6989700043360187,0.2,3,1.1490000484379002,47.56907760954037,6.16866368074033
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,2,-0.3010299956639812,0.5,1,0.9248747452532203,38.29019728577682,-3.1102166430232216
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,2,-0.3010299956639812,0.5,2,0.9802542239166863,40.582930625605464,-0.8174833031945781
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,2,-0.3010299956639812,0.5,3,1.0832943302055649,44.848833677232584,3.448419748432542
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,3,0,1,1,1.3323495377268655,55.15982235973763,13.75940843093759
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,3,0,1,2,1.4079392294551718,58.289266886039904,16.888852957239862
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,3,0,1,3,1.4083499822075596,58.306272220011145,16.905858291211104
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,4,0.3010299956639812,2,1,2.031031010197746,84.08552452441559,42.68511059561555
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,4,0.3010299956639812,2,2,1.9941309823190339,82.55784809625266,41.157434167452614
2,Xanthonycticebus,beta,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,4,0.3010299956639812,2,3,2.113128968522194,87.48441398175713,46.08400005295709
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,1,0.8887620313054665,10.163198322654948,-1.272031766693761
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,2,0.9992007954104503,11.426091000978742,-0.009139088369966686
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-13,1e-13,3,0.9482312092769913,10.843242055983762,-0.591988033364947
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,1,1.1875023621156298,13.579362742437315,2.1441326530886062
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,2,1.3369344144258426,15.28815264332819,3.8529225539794805
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-12,1e-12,3,1.3963577203656108,15.967671819419202,4.532441730070493
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,1,4.06662065234017,46.50274284560718,35.06751275625847
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,2,4.289893004891485,49.05591356962165,37.620683480272945
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-11,1e-11,3,4.585342618427551,52.434447880215714,40.99921779086701
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,1,7.554999784095519,86.39316085611206,74.95793076676335
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-10,1e-10,3,8.125552899552654,92.91756700955915,81.48233692021044
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,1,8.426809602211552,96.36250672042216,84.92727663107345
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,2,9.112884545105787,104.20793155095451,92.7727014616058
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-9,1e-9,3,8.695020646872385,99.42956172862336,87.99433163927465
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,1,7.989360111014646,91.360171136117,79.9249410467683
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,2,8.763310103558807,100.21046737850921,88.7752372891605
3,Homo,alpha,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-8,1e-8,3,8.403848286425848,96.09993879125844,84.66470870190973
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,1,-0.6989700043360187,0.2,1,1.604857373781323,18.351913329777332,6.916683240428624
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,1,-0.6989700043360187,0.2,2,1.8876962657798864,21.58624113799735,10.151011048648643
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,1,-0.6989700043360187,0.2,3,1.6681929199494048,19.076169873043913,7.640939783695204
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,2,-0.3010299956639812,0.5,1,2.8751674984521207,32.87820189021715,21.442971800868442
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,2,-0.3010299956639812,0.5,2,2.7859108879185337,31.85753201177019,20.422301922421482
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,2,-0.3010299956639812,0.5,3,2.586795655170392,29.58060351100097,18.14537342165226
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,3,0,1,1,3.8616328151687074,44.15865976203356,32.72342967268485
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,3,0,1,2,4.001169960310991,45.75429912274642,34.31906903339771
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,3,0,1,3,3.9202064713072935,44.828462997152684,33.39323290780398
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,4,0.3010299956639812,2,1,5.670980041585548,64.84896160763503,53.413731518286326
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,4,0.3010299956639812,2,2,5.091726980880858,58.22506957851744,46.789839489168735
3,Homo,alpha,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,4,0.3010299956639812,2,3,5.279110354664349,60.36784157265009,48.932611483301386
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,1,-0.6989700043360187,0.2,1,1.8596576011066746,21.265612556061082,9.830382466712374
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,1,-0.6989700043360187,0.2,2,1.9067568870824847,21.804203728238505,10.368973638889797
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,1,-0.6989700043360187,0.2,3,1.7671037788797397,20.207238303247404,8.772008213898696
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,2,-0.3010299956639812,0.5,1,2.910468129352739,33.28187272686488,21.846642637516176
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,2,-0.3010299956639812,0.5,2,2.908259892079167,33.25662102554971,21.821390936201006
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,2,-0.3010299956639812,0.5,3,2.7687537824025634,31.661336562527836,20.22610647317913
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,3,0,1,1,4.214759806431888,48.19674815788746,36.761518068538756
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,3,0,1,2,4.043115611542452,46.233957295825746,34.79872720647704
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,3,0,1,3,4.014275145364196,45.90415992919331,34.468929839844606
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,4,0.3010299956639812,2,1,5.930111908229692,67.81219412619325,56.37696403684454
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,4,0.3010299956639812,2,2,5.737787045711913,65.6129150714001,54.17768498205139
3,Homo,alpha,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,4,0.3010299956639812,2,3,5.8620881194133245,67.03432644952882,55.59909636018011
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,1,-0.6989700043360187,0.2,1,1.660563038974641,18.988920428543146,7.5536903391944374
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,1,-0.6989700043360187,0.2,2,1.5345672526643883,17.548129621796992,6.112899532448283
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,1,-0.6989700043360187,0.2,3,1.4740280191270994,16.85584955686528,5.4206194675165715
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,2,-0.3010299956639812,0.5,1,2.4126534023274284,27.589246781464144,16.154016692115434
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,2,-0.3010299956639812,0.5,2,2.5929047499190374,29.65046241508936,18.21523232574065
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,2,-0.3010299956639812,0.5,3,2.5420839328592972,29.069314678682534,17.634084589333824
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,3,0,1,1,3.724178731973201,42.58684069397246,31.151610604623755
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,3,0,1,2,3.6567179479033554,41.81541110612591,30.3801810167772
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,3,0,1,3,3.467500957638426,39.65167128563239,28.216441196283682
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,4,0.3010299956639812,2,1,5.011153193917998,57.30368978542697,45.86845969607826
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,4,0.3010299956639812,2,2,5.139555845787483,58.77200365363707,47.336773564288364
3,Homo,alpha,diet,biscuit,5m1g,Primate LS Biscuit - Small,extract_mg_ml,4,0.3010299956639812,2,3,4.904849719172189,56.088085092411376,44.65285500306267
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,1,-0.6989700043360187,0.2,1,2.351225758401426,26.88680753932372,15.45157744997501
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,1,-0.6989700043360187,0.2,2,2.4985092993974476,28.57102871898725,17.135798629638543
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,1,-0.6989700043360187,0.2,3,2.3809068937096316,27.226218150886144,15.790988061537435
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,2,-0.3010299956639812,0.5,1,3.1609998280482605,36.14676034612356,24.71153025677485
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,2,-0.3010299956639812,0.5,2,3.0540307477594277,34.92354430057475,23.48831421122604
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,2,-0.3010299956639812,0.5,3,3.036472503401912,34.72276173638154,23.287531647032836
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,3,0,1,1,4.261951152802524,48.736392061861835,37.30116197251313
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,3,0,1,2,4.0833452173644815,46.69399209480446,35.25876200545575
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,3,0,1,3,3.918047717038517,44.80377714538286,33.36854705603415
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,4,0.3010299956639812,2,1,5.820599423482009,66.5598936654472,55.1246635760985
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,4,0.3010299956639812,2,2,5.294120221105382,60.5394828490137,49.104252759664995
3,Homo,alpha,diet,biscuit,5ma3,Primate High Fiber Sticks,extract_mg_ml,4,0.3010299956639812,2,3,5.557445627573758,63.55066946035085,52.11543937100215
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,1,-0.6989700043360187,0.2,1,1.4505887936976931,16.587816620963906,5.1525865316151975
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,1,-0.6989700043360187,0.2,2,1.419666182155238,16.234209443012382,4.798979353663674
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,1,-0.6989700043360187,0.2,3,1.4420305339107566,16.489950951135864,5.054720861787155
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,2,-0.3010299956639812,0.5,1,2.256696536276322,25.805844134156004,14.370614044807295
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,2,-0.3010299956639812,0.5,2,2.291765709136068,26.20686819485034,14.771638105501632
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,2,-0.3010299956639812,0.5,3,2.233115710040997,25.536191960458112,14.100961871109403
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,3,0,1,1,3.466154064275923,39.63626925012635,28.20103916077764
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,3,0,1,2,3.233044380245354,36.97060637718141,25.535376287832705
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,3,0,1,3,3.163334825361078,36.17346157765364,24.738231488304933
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,4,0.3010299956639812,2,1,4.540009889062707,51.91605768935056,40.48082760000185
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,4,0.3010299956639812,2,2,4.4217749100478585,50.56401349970645,39.12878341035774
3,Homo,alpha,diet,biscuit,5m6c,Insectivore Diets,extract_mg_ml,4,0.3010299956639812,2,3,4.285530420804401,49.00602641680171,37.570796327453
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,1,-0.6989700043360187,0.2,1,1.74076384690161,19.9060351205397,8.47080503119099
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,1,-0.6989700043360187,0.2,2,1.7279226270040937,19.759192816383674,8.323962727034965
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,1,-0.6989700043360187,0.2,3,1.4787699212581298,16.910074298794786,5.474844209446077
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,2,-0.3010299956639812,0.5,1,2.674589001937813,30.58454063160041,19.149310542251705
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,2,-0.3010299956639812,0.5,2,2.4597132260621746,28.12738669383516,16.69215660448645
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,2,-0.3010299956639812,0.5,3,2.378279359184432,27.19617168902278,15.760941599674071
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,3,0,1,1,3.716349363671226,42.497310065985126,31.06207997663642
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,3,0,1,2,3.509222604272081,40.12876791459473,28.693537825246025
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,3,0,1,3,3.5661829113499985,40.78012213199067,29.344892042641966
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,4,0.3010299956639812,2,1,5.327795386089786,60.92456610890714,49.489336019558436
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,4,0.3010299956639812,2,2,5.229291038646535,59.79814623109241,48.3629161417437
3,Homo,alpha,diet,biscuit,5m02,Leaf-Eater Primate Diet,extract_mg_ml,4,0.3010299956639812,2,3,4.772139591770325,54.570514250384285,43.13528416103558
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,1,2.123077501706191,3.866750932641626,2.045455699879681
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,2,2.023412825603029,3.685232133180173,1.863936900418228
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,3,-11,1e-11,3,1.928630081842281,3.512604773820626,1.6913095410586807
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,1,20.74055768190738,37.774678830882046,35.9533835981201
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,2,21.65479380129112,39.43977271673443,37.618477483972484
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,4,-10,1e-10,3,19.838152188302534,36.13113200736135,34.309836774599404
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,1,47.96572666499762,87.35974931092267,85.53845407816073
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,2,58.27918322573385,106.14359857828897,104.32230334552703
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,5,-9,1e-9,3,58.47303072840588,106.49665211078833,104.67535687802639
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,1,56.371251076204146,102.66869084991728,100.84739561715534
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,2,64.97533377194081,118.33926564595201,116.51797041319007
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,6,-8,1e-8,3,59.51346480802283,108.39158973999776,106.57029450723581
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,1,57.88695767178959,105.42924004672287,103.60794481396093
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,2,64.50393766496369,117.48071416357202,115.65941893081008
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,7,-7,1e-7,3,64.08233587047484,116.7128528251456,114.89155759238366
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,1,57.037653778397825,103.88240691452228,102.06111168176034
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,2,57.40824689637739,104.55736639359286,102.73607116083092
4,Homo,beta,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,8,-6,1e-6,3,54.555152989368736,99.36104006213586,97.53974482937392
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,1,-0.6989700043360187,0.2,1,25.63405768951744,46.687187066262794,44.86589183350085
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,1,-0.6989700043360187,0.2,2,26.314959751409354,47.92731074556431,46.106015512802365
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,1,-0.6989700043360187,0.2,3,24.632641156739993,44.86331190910623,43.04201667634428
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,2,-0.3010299956639812,0.5,1,46.10123526114537,83.96396000556093,82.142664772799
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,2,-0.3010299956639812,0.5,2,40.532519888469224,73.82168524469772,72.00039001193578
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,2,-0.3010299956639812,0.5,3,43.28395818923787,78.83286670512628,77.01157147236434
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,3,0,1,1,48.18000106200422,87.75000624869374,85.9287110159318
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,3,0,1,2,48.39240537750218,88.13685721592822,86.31556198316628
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,3,0,1,3,53.70579570535338,97.81410968984704,95.9928144570851
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,4,0.3010299956639812,2,1,60.78090648585111,110.69997522563023,108.87867999286829
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,4,0.3010299956639812,2,2,52.52780403309494,95.66863907292948,93.84734384016754
4,Homo,beta,diet,biscuit,5m1s,Primate LS Biscuit Large,extract_mg_ml,4,0.3010299956639812,2,3,54.54983213478564,99.35134921504944,97.5300539822875
4,Homo,beta,diet,biscuit,5ma4,Primate Browse Biscuit,extract_mg_ml,1,-0.6989700043360187,0.2,1,40.19354742537193,73.20431631362105,71.38302108085911
