date,receptor,genus,treat_type,treat_subtype,treat,treat_name,dose_type,dose,replicate,fold_act,n_doses
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,2,82.22038713700692,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,3,73.94515179017644,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,1,184.1147053815579,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,2,191.45498647183015,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-7,3,189.29102951700636,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,1,221.2946756724533,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,2,198.6490305667685,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-6,3,208.1039338371208,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-5,1,1.1122266956645,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-5,2,235.92935860249767,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-5,3,218.32369942940753,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-4,1,NA,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-4,2,NA,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-4,3,NA,62
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,1,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,2,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-11,3,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,1,0.9148818155155605,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,2,0.7372313715527712,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-10,3,0.828375710100183,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,1,1.1062172832747688,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,2,1.2105044813114663,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-9,3,0.963647763425389,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,1,10.111666052909738,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,2,10.497485291013886,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-8,3,11.395697888562124,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,1,115.29697480997045,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,2,111.83136861039364,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-7,3,99.92859930155718,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,1,144.94260812430076,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,2,177.82237869490942,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-6,3,148.56966542885968,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-5,1,181.67067301959926,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-5,2,178.93139479786,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-5,3,186.3041815774463,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-4,1,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-4,2,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e1,Estrone (Endogenous estrogen),molar_M,1e-4,3,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,1,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,2,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-11,3,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,1,0.8488326554420853,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,2,0.724693152088098,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-10,3,0.754893743610727,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,1,1.1145595293645014,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,2,1.474469210075762,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-9,3,0.9621406593965162,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,1,1.9649904489264327,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,2,2.0367352203224205,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-8,3,1.9850806195932476,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,1,51.02321528704455,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,2,47.47813683057836,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-7,3,42.08301061613645,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,1,199.66045893480157,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,2,161.52647951617718,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-6,3,168.19737895713305,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-5,1,218.0124836555971,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-5,2,231.70214974074577,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-5,3,231.27236201710488,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-4,1,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-4,2,NA,29
2022-06-17,beta,Xanthonycticebus,standard,estrogen,e3,Estriol (Endogenous estrogen),molar_M,1e-4,3,NA,29
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,1,0.8895355994636617,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,2,1.0668914802540896,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-9,3,0.6922387379162872,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,1,0.9510390364034792,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,2,0.8511391418074243,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-8,3,0.7537510827837824,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,1,1.2706534163631327,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,2,1.3630658772874096,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-7,3,1.492748917342994,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,1,4.620162625473857,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,2,4.33088355630024,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-6,3,3.675917213569562,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,1,141.3896756444683,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,2,136.16082504357922,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-5,3,123.01513551499141,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-4,1,92.60266411921263,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-4,2,94.26518281268406,25
2022-06-17,beta,Xanthonycticebus,standard,coumestans,coumestrol,Coumestrol (Coumestan plant metabolite),molar_M,1e-4,3,98.44132790981008,25
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,1,0.8828322575812787,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,2,0.9938275924085199,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,3,1.0447970681200263,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,1,1.6475102466583484,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,2,1.7010164712958347,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,3,1.8776437501926226,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,1,3.943212587949761,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,2,4.198661324499157,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,3,4.247617385786866,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,1,5.32673857398442,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,2,5.838409360169184,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,3,5.75479857820023,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,1,5.403146223393809,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,2,5.716518358324456,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,3,5.90419110253529,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,1,5.31806645432299,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,2,5.428266135050974,60
2022-06-17,alpha,Gorilla,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,3,5.786125529749077,60
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-13,1,1.0212674829889508,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-13,2,1.0518151998251373,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-13,3,1.044292112794298,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-12,1,1.1335647663469905,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-12,2,0.995575774169058,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-12,3,1.0727609642841252,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-11,1,1.6787276189658356,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-11,2,1.8098978562862587,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-11,3,1.6906728423429378,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,1,3.7375171325623473,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,2,3.4246740354802268,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,3,3.6605478753553755,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,1,6.733805029974817,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,2,6.503362263282877,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,3,6.059401127702189,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,1,4.42832933759022,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,2,4.313830665007155,19
2022-06-17,alpha,Gorilla,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,3,4.651808198385825,19
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-13,1,0.9621461685876084,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-13,2,0.9561683232010489,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-13,3,0.9941468473389209,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-12,1,0.9490382960127445,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-12,2,1.0377874527419633,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-12,3,0.9000927920473887,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-11,1,1.0911024254122643,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-11,2,1.236736580258549,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-11,3,1.110125129839502,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-10,1,2.7144052689216416,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-10,2,2.367003143146666,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-10,3,2.329877966882684,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-9,1,7.887408335089499,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-9,2,7.654684782352481,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-9,3,7.724199619501275,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-8,1,4.491879426414358,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-8,2,4.480023366384585,30
2022-06-17,alpha,Gorilla,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-8,3,4.8012893450483425,30
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-9,1,0.8681735812051821,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-9,2,0.8804314531569752,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-9,3,0.9038436076032581,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-8,1,1.0731330497845604,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-8,2,0.9644323418576201,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-8,3,0.8891438878299748,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-7,1,1.2644939161090574,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-7,2,1.2922165087325344,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-7,3,1.2554755576058791,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-6,1,3.1597735979694868,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-6,2,3.4238285878861188,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-6,3,3.205073708392691,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-5,1,5.460114362205075,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-5,2,5.430029320851619,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-5,3,5.27777608590721,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-4,1,3.7649878131409857,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-4,2,3.5394575761729388,25
2022-06-17,alpha,Gorilla,standard,metabolite,equol,Equol (Microbial metabolite),molar_M,1e-4,3,3.4162846427645612,25
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,1,1.0670451534423528,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,2,1.0709133820054433,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-13,3,1.2755061967723995,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,1,1.9165747461129472,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,2,2.0115094388847505,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-12,3,2.1141652601465473,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,1,6.549375442120641,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,2,7.044617226737174,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-11,3,7.520984163763001,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,1,10.30856864289009,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,2,11.751413243698236,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-10,3,11.8800729778221,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,1,11.588813010725042,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,2,11.997662274395383,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-9,3,12.1418478606171,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,1,11.632369692314088,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,2,12.066085607783382,60
2022-06-17,alpha,Xanthonycticebus,standard,estrogen,e2,Estradiol (Endogenous estrogen),molar_M,1e-8,3,12.468887711506559,60
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-13,1,1.1237474626172026,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-13,2,1.0874144681693856,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-13,3,0.922333257966969,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-12,1,1.307359121839147,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-12,2,1.1808035983992062,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-12,3,1.1539232466826435,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-11,1,2.2843482280469165,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-11,2,2.081124638483789,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-11,3,2.063260410408019,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,1,6.832026671818083,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,2,6.705368806131629,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-10,3,7.251251855435922,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,1,14.02597052437932,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,2,13.61931671311337,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-9,3,13.104459909740289,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,1,8.174185386880962,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,2,7.609235182675778,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,genistein,Genistein (Isoflavone plant metabolite),molar_M,1e-8,3,7.856959026421783,19
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-13,1,0.9441425962011449,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-13,2,0.9956049888497216,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-13,3,0.9912976566152916,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-12,1,1.248595323972256,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-12,2,1.075904380171474,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-12,3,1.3033076840309858,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-11,1,1.1389818193472938,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-11,2,1.2020673227012977,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-11,3,1.3392985082502409,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-10,1,4.234369728106161,30
2022-06-17,alpha,Xanthonycticebus,standard,isoflavone,daidzein,Daidzein (Isoflavone plant metabolite),molar_M,1e-10,2,5.013341239552688,30
