plate,subj,genus,receptor,model,treat_type,treat_subtype,treat,treat_name,treat_desc,log10_dose,dose,replicate,fold_act,perc_e2,perc_e2_Dmax
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-6,1e-6,3,289.7787040464727,10518.641251553332,102.22220590830867
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-5,1e-5,1,281.1286958119615,10204.655675072827,99.17083287602757
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-5,1e-5,2,274.8199319061463,9975.654636213269,96.94535614498483
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e2,Estradiol,Endogenous estrogen,-5,1e-5,3,261.86369355456804,9505.357746597763,92.37491930446478
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-11,1e-11,1,0.9690924909197228,35.176968180256615,0.3418566332434997
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-11,1e-11,2,1.3246967229434037,48.085002110836136,0.46729942293159565
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-11,1e-11,3,1.1932030807841816,43.31193069661942,0.4209137845919412
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-10,1e-10,1,0.795194004152943,28.864648568963158,0.2805122809043222
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-10,1e-10,2,0.9831612973634763,35.68765004111432,0.3468195391061295
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-10,1e-10,3,0.9529777897978144,34.59202264212565,0.33617201849013123
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-9,1e-9,1,1.2287664456689305,44.60284086944141,0.43345910126731046
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-9,1e-9,2,0.9366107055097874,33.99791587873809,0.3303983731640723
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-9,1e-9,3,0.9776648892896165,35.488136605883405,0.3448806286546835
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-8,1e-8,1,6.725501886982877,244.12815917098092,2.372485034709888
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-8,1e-8,2,7.282586144634353,264.34969157242347,2.5690018280377847
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-8,1e-8,3,8.13923341298771,295.4450245596503,2.871192334909413
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-7,1e-7,1,124.12737585876862,4505.684227042845,43.78711753731276
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-7,1e-7,2,132.4966329857696,4809.478853879229,46.7394529345981
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-7,1e-7,3,133.26849850262823,4837.496704580152,47.01173586876842
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-6,1e-6,1,216.3150718364357,7851.9939739483125,76.30720789885412
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-6,1e-6,2,205.87857553024614,7473.160888441917,72.6256341342012
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-6,1e-6,3,215.43660080787987,7820.106462995196,75.99731885210376
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-5,1e-5,1,192.32834619833164,6981.302793873912,67.84566130138177
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-5,1e-5,2,198.2978744948512,7197.989961409921,69.95146943076188
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e1,Estrone,Endogenous estrogen,-5,1e-5,3,194.9469884862432,7076.3565656247565,68.7694123825246
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-11,1e-11,1,1.008993948306368,36.62534623497023,0.3559322534877158
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-11,1e-11,2,0.8923743379593563,32.39218545742936,0.31479357195117635
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-11,1e-11,3,1.3287101938677361,48.230686594330216,0.468715213138071
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-10,1e-10,1,0.8401690628376132,30.49719264817105,0.29637766247102737
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-10,1e-10,2,1.0842154116088276,39.35580080546402,0.3824673432063694
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-10,1e-10,3,1.000405855392026,36.31360811502032,0.35290272167605874
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-9,1e-9,1,1.1659615259657736,42.32309287566138,0.41130406590998037
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-9,1e-9,2,1.1570869254828497,42.00095485300059,0.408173465816697
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-9,1e-9,3,1.2274541785196198,44.55520704688285,0.43299618649520893
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-8,1e-8,1,1.8952987107338146,68.79721292266997,0.6685847246915461
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-8,1e-8,2,1.738090977868227,63.090748917923946,0.6131281952262639
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-8,1e-8,3,2.2586200467948214,81.98536905593741,0.7967497965449762
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-7,1e-7,1,51.69492513586873,1876.4676783940117,18.235878647610708
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-7,1e-7,2,49.680667749126336,1803.352399239348,17.525330113627028
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-7,1e-7,3,46.4997064720133,1687.8870802155284,16.403215637598255
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-6,1e-6,1,269.9987688865535,9800.65183749063,95.24464483658136
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-6,1e-6,2,247.68410930579802,8990.654775929952,87.37293551293148
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-6,1e-6,3,245.50012274358585,8911.378518477854,86.6025133909952
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-5,1e-5,1,291.8184509223515,10592.681770513982,102.9417461030687
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-5,1e-5,2,256.5118292164709,9311.091086510838,90.48699803653557
31,loris,Xanthonycticebus,beta,loris_beta,standard,estrogen,e3,Estriol,Endogenous estrogen,-5,1e-5,3,274.99877754769165,9982.146531982524,97.00844565342891
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-10,1e-10,1,0.8730062780494807,31.689146652003892,0.30796130380826187
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-10,1e-10,2,0.8205208198379536,29.783983511506474,0.2894465570667959
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-10,1e-10,3,0.9663209008561624,35.076362576159895,0.3408789283734922
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-9,1e-9,1,0.8868521344557433,32.19173567709195,0.312845561915479
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-9,1e-9,2,0.8693338482620185,31.555841578454945,0.3066658191205481
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-9,1e-9,3,1.1349955932397933,41.19906432278303,0.4003805373447123
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-8,1e-8,1,1.4575955931032865,52.90908172202933,0.5141807688716562
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-8,1e-8,2,0.8169465170925179,29.654240339290304,0.2881856876304968
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-8,1e-8,3,0.9827483387132913,35.672660106269674,0.34667386399756783
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-7,1e-7,1,1.5028832478259635,54.55297268606532,0.5301564216767825
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-7,1e-7,2,1.1140000121396891,40.436948327452775,0.3929741455553583
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-7,1e-7,3,1.2219898973845824,44.35685978342118,0.43106860912831896
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-6,1e-6,1,2.8656473668733677,104.01977848850244,1.01088448221562
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-6,1e-6,2,2.173401605849087,78.89203543339104,0.7666881774684313
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-6,1e-6,3,2.327971908974642,84.50276370299095,0.8212143283993714
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-5,1e-5,1,123.25101684066702,4473.873379695361,43.4779735224247
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-5,1e-5,2,132.6705304238643,4815.791135424906,46.800796917008185
31,loris,Xanthonycticebus,beta,loris_beta,standard,coumestans,coumestrol,Coumestrol,Coumestan plant metabolite,-5,1e-5,3,124.4496821889613,4517.38358456312,43.9008141740581
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,1,0.9801957304756939,15.732334572656082,16.28707557638693
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,2,1.125574407610534,18.065690980264073,18.702708932126193
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,3,1.2273915597755771,19.699876330488074,20.394517619641856
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,1,1.7058595899694757,27.379382473283687,28.344812368294868
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,2,1.6520755923402064,26.51613871588845,27.451129599688024
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,3,1.7295023072674376,27.758852743530372,28.737663215825272
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,1,4.121147220069822,66.14522474796445,68.47758478005174
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,2,4.59677636456279,73.77916621599977,76.38070818881192
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,3,4.729004989615031,75.90146169712227,78.57783835641877
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,1,5.992163347739428,96.17540218716681,99.56666232704822
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,2,6.192561306493156,99.3918289035543,102.89650411078222
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,3,5.327680186270316,85.5103165424303,88.52551295902174
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,1,6.160671376962214,98.87998925226779,102.36661637892684
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,2,6.437932968338743,103.33009241438393,106.97363552089689
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,3,6.092755019367217,97.78991833334825,101.23810825077388
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,1,5.65152999092044,90.70816970546386,93.90664866461694
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,2,6.0502100783758115,97.10706364908447,100.53117529057454
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,3,5.785576411417768,92.85964116158566,96.13398358712737
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,1,1.1562169750673421,18.55751022453045,19.211870313375385
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,2,1.0113055098515928,16.2316526602646,16.804000219196887
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,3,1.0526496074893286,16.895233572135904,17.490979790650975
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-9,1e-9,1,1.0724105862237705,17.21240117373575,17.819331102643567
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-9,1e-9,2,0.9090331926802981,14.590161822022774,15.104628443385629
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-9,1e-9,3,1.0416820610456732,16.71920229110901,17.308741435329168
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-8,1e-8,1,1.0858930447909345,17.42879728978255,18.043357605526147
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-8,1e-8,2,0.9569789499732286,15.35970067188665,15.901302156928626
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-8,1e-8,3,1.000914059441843,16.06486783407279,16.63133435980803
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,1,1.3636728818886388,21.887218397817925,22.65898799417427
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,2,1.341557728219353,21.532265824741465,22.291519367249865
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-7,1e-7,3,1.3131973831886734,21.077076700012178,21.820279727527172
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,1,2.799543260391925,44.93322083920499,46.51762014841649
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,2,2.951101521565965,47.36576078801996,49.035934376095724
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-6,1e-6,3,2.9495256937457937,47.34046844106819,49.009750190626924
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,1,6.05315784928599,97.15437595290358,100.58015588302483
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,2,6.489373917445582,104.1557297814137,107.82838585266742
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-5,1e-5,3,6.475071628037623,103.92617521886547,107.59073692066306
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,1,0.9411416660909624,15.105509145631963,15.638147532300763
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,2,1.036819429207041,16.641156092160674,17.227943233711297
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-10,1e-10,3,1.0123987723862913,16.249199739319188,16.82216602932424
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,1,0.8692867372780347,13.95222338276626,14.444195528914564
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,2,1.0010097159625895,16.066403140075096,16.63292380254312
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-9,1e-9,3,1.0171867928891638,16.326048411630147,16.901724478077867
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,1,0.8829478125481459,14.171486332082846,14.67118995304966
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,2,0.9985460101951594,16.026860177157904,16.591986507282062
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-8,1e-8,3,1.0777106363942512,17.297468023081645,17.90739751122032
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,1,1.0450368571877728,16.773047430084418,17.364485218546047
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,2,1.0721682200771665,17.20851114933663,17.815303911314157
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-7,1e-7,3,1.0192724088043288,16.3595229579348,16.936379377071482
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,1,2.064726923295258,33.13927387001335,34.30780445043432
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,2,1.9901535853820183,31.942357105561154,33.06868296396657
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-6,1e-6,3,1.603014415707973,25.728697165891194,26.63592191531272
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,1,7.553437390320279,121.23415814151579,125.50902009943398
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,2,6.821834602096058,109.49178926479593,113.35260119938376
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,isoflavone,daidzein,Daidzein,Isoflavone plant metabolite,-5,1e-5,3,6.9096297689513495,110.90091898846784,114.81141852877536
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-10,1e-10,1,1.0800159127596936,17.334468162886346,17.94570232037328
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-10,1e-10,2,1.082597179658796,17.375898005126423,17.98859302858735
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-10,1e-10,3,0.90050669869129,14.453309913780204,14.962950972567437
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-9,1e-9,1,1.0024396553566275,16.089353949047414,16.65668388459229
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-9,1e-9,2,0.9609869356281749,15.424029631221558,15.967899432596727
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-9,1e-9,3,0.9690119144509216,15.552832122247162,16.10124365408354
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-8,1e-8,1,1.2029887703259194,19.308206752472483,19.98903730210533
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-8,1e-8,2,0.9881958413462795,15.860737928150515,16.42000658834458
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-8,1e-8,3,0.9267663270395029,14.874782121914794,15.39928479673908
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-7,1e-7,1,1.2026871289487602,19.303365348945736,19.984025184878117
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-7,1e-7,2,1.0133082113954544,16.263796414575708,16.83727740087364
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-7,1e-7,3,0.9815620325200908,15.754263989630102,16.309778250929764
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-6,1e-6,1,2.8661447064990258,46.00218716970628,47.62427951502746
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-6,1e-6,2,2.268599292473584,36.41146555817437,37.69537754579254
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-6,1e-6,3,2.1990295453693625,35.29485741191411,36.539396455804834
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-5,1e-5,1,5.960002030621276,95.65920671164224,99.03226517936297
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-5,1e-5,2,5.392917838509834,86.55739371268956,89.60951132732256
32,gorilla,Gorilla,alpha,gorilla_alpha,standard,metabolite,equol,Equol,Microbial metabolite,-5,1e-5,3,5.000973431864766,80.26660877300318,83.09690575856301
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,1,1.1118590572568894,10.241511119100279,10.10550204640487
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,2,1.1698741002138362,10.775896933238025,10.632791122747069
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-13,1e-13,3,0.9579172931966651,8.823528976465779,8.7063509565394
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,1,1.842136922448844,16.96821701548279,16.742876102922907
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,2,1.9066300042005642,17.562273078213302,17.329042996439863
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-12,1e-12,3,1.5472285655512188,14.251769101900882,14.062503096398672
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,1,6.391220825662433,58.87055443172403,58.08874309312279
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,2,5.8626617536443355,54.00191251362886,53.28475759778257
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-11,1e-11,3,5.943689978346296,54.748276415446995,54.0212096554403
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,1,10.484993060330316,96.57894344629338,95.29635805559505
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,2,10.222694175164117,94.1628665780752,92.91236711401267
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-10,1e-10,3,8.82698647093235,81.306780297527,80.22701192511445
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,1,11.924424519108777,109.83777620395674,108.37911117740956
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,2,11.00468259763241,101.3658866654192,100.01972982508734
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-9,1e-9,3,9.64008245870986,88.79633713062405,87.61710612345742
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,1,11.855136338068007,109.19955171685135,107.74936242397793
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,2,11.18352529595461,103.01323528526633,101.64520136492298
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,estrogen,e2,Estradiol,Endogenous estrogen,-8,1e-8,3,10.199463827733748,93.94888814262885,92.70123034990206
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,1,1.0636248881351404,9.797218493918361,9.667109705590532
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,2,0.8602142991826409,7.923571114870713,7.818344693961027
33,loris,Xanthonycticebus,alpha,loris_alpha,standard,isoflavone,genistein,Genistein,Isoflavone plant metabolite,-10,1e-10,3,1.0570629802153941,9.736775713438258,9.60746961588805
