plate_id,row_id,date,subject,receptor,dose_type,treatment_class,model_group,treatment,curve_id,dose,replicate,luciferase,bgal,ratio,mean_vehicle,fold_act,e2_max,response
11,3,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-10,3,6200,0.8424,7359.924026590693,3099.0885238702585,2.374867310146837,5.716771544175629,0.4154210627091446
11,4,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-11,1,2898,0.8408,3446.717411988582,3099.0885238702585,1.1121713321322593,5.716771544175629,0.19454535195924763
11,4,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-11,2,3788,0.9696,3906.7656765676566,3099.0885238702585,1.26061764498703,5.716771544175629,0.22051216062173673
11,4,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-11,3,3322,0.9473,3506.8088250818114,3099.0885238702585,1.1315613600809236,5.716771544175629,0.1979371313576074
11,5,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-12,1,2774,0.9253,2997.946611909651,3099.0885238702585,0.9673639809958389,5.716771544175629,0.16921508468908653
11,5,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-12,2,2760,0.8419,3278.299085402067,3099.0885238702585,1.0578268610759152,5.716771544175629,0.1850392048906786
11,5,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-12,3,2588,0.9102,2843.331136014063,3099.0885238702585,0.9174733519593702,5.716771544175629,0.16048802105693938
11,6,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-13,1,2595,0.8538,3039.353478566409,3099.0885238702585,0.980724963212974,5.716771544175629,0.17155223986730025
11,6,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-13,2,2597,0.8598,3020.469876715515,3099.0885238702585,0.9746316871721491,5.716771544175629,0.17048638023066098
11,6,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_11,1e-13,3,2860,0.9107,3140.4414186889207,3099.0885238702585,1.013343566826229,5.716771544175629,0.17725801337271305
15,1,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-5,1,28768,1.2737,22586.166287194785,2990.183822287179,7.553437390320279,5.96567563176501,1.2661495288314077
15,1,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-5,2,26257,1.2872,20398.53946550653,2990.183822287179,6.821834602096058,5.96567563176501,1.1435141672424023
15,1,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-5,3,27285,1.3206,20661.063153112224,2990.183822287179,6.9096297689513495,5.96567563176501,1.1582308853937908
15,2,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-6,1,7384,1.196,6173.913043478261,2990.183822287179,2.064726923295258,5.96567563176501,0.3461011041735747
15,2,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-6,2,7591,1.2756,5950.9250548761365,2990.183822287179,1.9901535853820183,5.96567563176501,0.33360070312659784
15,2,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-6,3,6876,1.4345,4793.3077727431155,2990.183822287179,1.603014415707973,5.96567563176501,0.26870626474770365
15,3,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-7,1,3967,1.2695,3124.852304056715,2990.183822287179,1.0450368571877728,5.96567563176501,0.1751749377092075
15,3,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-7,2,4053,1.2642,3205.9800664451827,2990.183822287179,1.0721682200771665,5.96567563176501,0.17972284888710147
15,3,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-7,3,3914,1.2842,3047.8118673103877,2990.183822287179,1.0192724088043288,5.96567563176501,0.17085615640533341
15,4,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-8,1,3475,1.3162,2640.1762650053183,2990.183822287179,0.8829478125481459,5.96567563176501,0.14800466318463182
15,4,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-8,2,3921,1.3132,2985.836125494974,2990.183822287179,0.9985460101951594,5.96567563176501,0.16738188125386375
15,4,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-8,3,3898,1.2096,3222.55291005291,2990.183822287179,1.0777106363942512,5.96567563176501,0.18065189978748455
15,5,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-9,1,3245,1.2484,2599.3271387375844,2990.183822287179,0.8692867372780347,5.96567563176501,0.14571471714777876
15,5,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-9,2,3523,1.177,2993.203058623619,2990.183822287179,1.0010097159625895,5.96567563176501,0.16779486142903646
15,5,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-9,3,3753,1.2339,3041.5754923413565,2990.183822287179,1.0171867928891638,5.96567563176501,0.17050655377121435
15,6,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-10,1,3285,1.1673,2814.1865844255976,2990.183822287179,0.9411416660909624,5.96567563176501,0.15775944321875834
15,6,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-10,2,3645,1.1757,3100.2806838479205,2990.183822287179,1.036819429207041,5.96567563176501,0.17379748635449807
15,6,2022-06-24,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_15,1e-10,3,3465,1.1446,3027.258430892888,2990.183822287179,1.0123987723862913,5.96567563176501,0.1697039589272409
19,1,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-5,1,5996,1.1321,5296.351912375231,1023.5137189303274,5.174676034543475,4.192356604187024,1.2343119927764208
19,1,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-5,2,6386,1.1153,5725.813682417287,1023.5137189303274,5.594271553488629,4.192356604187024,1.3343978295886074
19,1,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-5,3,6575,1.1954,5500.25096202108,1023.5137189303274,5.373890804091404,4.192356604187024,1.281830557716476
19,2,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-6,1,2335,1.1346,2057.994006698396,1023.5137189303274,2.0107146280845187,4.192356604187024,0.4796144073422479
19,2,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-6,2,2456,1.1748,2090.56860742254,1023.5137189303274,2.0425408753752614,4.192356604187024,0.4872059006944492
19,2,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-6,3,2455,1.2067,2034.4741857959723,1023.5137189303274,1.9877351403967483,4.192356604187024,0.4741331256056657
19,3,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-7,1,1425,1.31,1087.7862595419847,1023.5137189303274,1.0627959737352894,4.192356604187024,0.2535080085205169
19,3,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-7,2,1667,1.2335,1351.438994730442,1023.5137189303274,1.3203916759834238,4.192356604187024,0.3149521380563647
19,3,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-7,3,1399,1.1966,1169.1459134213603,1023.5137189303274,1.142286509499094,4.192356604187024,0.2724688325316268
19,4,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-8,1,1791,1.3161,1360.8388420332801,1023.5137189303274,1.329575575650799,4.192356604187024,0.3171427674647034
19,4,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-8,2,1656,1.1797,1403.7467152665931,1023.5137189303274,1.3714977037470946,4.192356604187024,0.32714242447251296
19,4,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-8,3,1836,1.2676,1448.4064373619437,1023.5137189303274,1.4151314345602237,4.192356604187024,0.3375503489247294
19,5,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-9,1,1421,1.3898,1022.4492732767305,1023.5137189303274,0.9989600084161946,4.192356604187024,0.23828125866451944
19,5,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-9,2,1495,1.2012,1244.5887445887445,1023.5137189303274,1.2159961528307235,4.192356604187024,0.29005074416052157
19,5,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-9,3,1364,1.2562,1085.8143607705779,1023.5137189303274,1.0608693764313788,4.192356604187024,0.2530484585619121
19,6,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-10,1,2057,1.0657,1930.1867317256263,1023.5137189303274,1.885843536853479,4.192356604187024,0.449828989969516
19,6,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-10,2,2041,1.1588,1761.3047980669658,1023.5137189303274,1.7208414166716814,4.192356604187024,0.4104711452630315
19,6,2022-07-01,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_19,1e-10,3,1895,1.0681,1774.1784477108883,1023.5137189303274,1.7334193131920885,4.192356604187024,0.41347134245709777
23,1,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-5,1,43484,1.6151,26923.410315150766,3861.3527320663084,6.972533250217563,5.666369601548528,1.230511551578295
23,1,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-5,2,43542,1.6095,27053.122087604846,3861.3527320663084,7.006125563962148,5.666369601548528,1.2364399177292436
23,1,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-5,3,41849,1.6194,25842.287266888972,3861.3527320663084,6.6925476795434085,5.666369601548528,1.1810997428961292
23,2,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-6,1,10968,1.4211,7717.964956723665,3861.3527320663084,1.9987723195113503,5.666369601548528,0.3527430189102239
23,2,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-6,2,8215,1.309,6275.783040488923,3861.3527320663084,1.6252809509921646,5.666369601548528,0.28682932199622163
23,2,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-6,3,9000,1.392,6465.517241379311,3861.3527320663084,1.6744176691465966,5.666369601548528,0.29550096214849897
23,3,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-7,1,6005,1.4402,4169.559783363422,3861.3527320663084,1.079818414085207,5.666369601548528,0.19056618082062807
23,3,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-7,2,6159,1.448,4253.453038674033,3861.3527320663084,1.1015448040660876,5.666369601548528,0.1944004506456926
23,3,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-7,3,6226,1.4596,4265.552206083858,3861.3527320663084,1.1046782052986008,5.666369601548528,0.19495343279349622
23,4,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-8,1,20781,1.3072,15897.337821297431,3861.3527320663084,4.117038489977672,5.666369601548528,0.7265742935040014
23,4,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-8,2,21375,1.3633,15678.86745397198,3861.3527320663084,4.060459777157374,5.666369601548528,0.7165892913246809
23,4,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-8,3,20501,1.3321,15389.985736806546,3861.3527320663084,3.985646172389688,5.666369601548528,0.7033861983341988
23,5,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-9,1,12869,1.5314,8403.421705628836,3861.3527320663084,2.176289577443486,5.666369601548528,0.38407123616658206
23,5,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-9,2,12064,1.4567,8281.73268346262,3861.3527320663084,2.1447749682870474,5.666369601548528,0.3785095429886739
23,5,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-9,3,12448,1.4708,8463.421267337502,3861.3527320663084,2.191828059905967,5.666369601548528,0.3868134650635877
23,6,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-10,1,13679,1.406,9729.018492176387,3861.3527320663084,2.519588125524637,5.666369601548528,0.44465650896405945
23,6,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-10,2,13340,1.4391,9269.682440414148,3861.3527320663084,2.400630836813943,5.666369601548528,0.4236629456994632
23,6,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_23,1e-10,3,13314,1.4903,8933.771723813998,3861.3527320663084,2.3136378216950173,5.666369601548528,0.40831043232032327
28,1,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-5,1,29447,1.4716,20010.19298722479,7097.877786017942,2.819179702789857,2.1112839494024596,1.3352915904976912
28,1,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-5,2,30673,1.5087,20330.7483263737,7097.877786017942,2.864341841222329,2.1112839494024596,1.3566824311021746
28,1,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-5,3,28160,1.562,18028.169014084506,7097.877786017942,2.539937930404785,2.1112839494024596,1.2030300003576704
28,2,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-6,1,14226,1.7206,8268.046030454492,7097.877786017942,1.1648617065148201,2.1112839494024596,0.5517314271462642
28,2,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-6,2,14342,1.4576,9839.46212952799,7097.877786017942,1.3862540925839377,2.1112839494024596,0.656592919666859
28,2,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-6,3,14106,1.6262,8674.209814290985,7097.877786017942,1.2220849774813323,2.1112839494024596,0.5788349680900144
28,3,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-7,1,12589,1.6259,7742.788609385571,7097.877786017942,1.0908596685953138,2.1112839494024596,0.5166806998670412
28,3,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-7,2,9614,1.3898,6917.542092387394,7097.877786017942,0.9745930122964657,2.1112839494024596,0.4616115291229762
28,3,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-7,3,9743,1.4088,6915.814877910278,7097.877786017942,0.9743496699159419,2.1112839494024596,0.4614962711158319
28,4,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-8,1,11405,1.453,7849.277357192016,7097.877786017942,1.1058625681966872,2.1112839494024596,0.5237867547421421
28,4,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-8,2,8097,1.2554,6449.737135574319,7097.877786017942,0.9086852901693531,2.1112839494024596,0.4303946375505442
28,4,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-8,3,10458,1.4887,7024.9210720763085,7097.877786017942,0.9897213341591553,2.1112839494024596,0.46877698967932213
28,5,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-9,1,11813,1.4853,7953.275432572544,7097.877786017942,1.1205145639784957,2.1112839494024596,0.5307266056257502
28,5,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-9,2,10196,1.2324,8273.287893541059,7097.877786017942,1.1656002178339206,2.1112839494024596,0.5520812196596349
28,5,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-9,3,9963,1.3142,7581.0378937756805,7097.877786017942,1.0680710660740753,2.1112839494024596,0.5058869823627292
28,6,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-10,1,9086,1.3515,6722.900480947096,7097.877786017942,0.9471705041456884,2.1112839494024596,0.44862298338115947
28,6,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-10,2,10138,1.3916,7285.139407875827,7097.877786017942,1.0263827622147526,2.1112839494024596,0.4861415076381563
28,6,2022-07-15,gorilla,alpha,molar,metabolite,alpha_metabolite,daidzein,alpha_gorilla_metabolite_daidzein_28,1e-10,3,10604,1.3745,7714.805383775918,7097.877786017942,1.086917190793741,2.1112839494024596,0.5148133632623706
23,1,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-5,1,8320,1.7627,4720.031769444602,3861.3527320663084,1.2223777771575903,5.666369601548528,0.21572503438948532
23,1,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-5,2,8157,1.7649,4621.7916029236785,3861.3527320663084,1.196935872898211,5.666369601548528,0.21123505119946773
23,1,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-5,3,7933,1.7339,4575.235019320607,3861.3527320663084,1.184878807192598,5.666369601548528,0.20910722217428063
23,2,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-6,1,7174,1.5937,4501.474556064504,3861.3527320663084,1.1657765732413807,5.666369601548528,0.20573606298515945
23,2,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-6,2,6591,1.6604,3969.525415562515,3861.3527320663084,1.028014193730061,5.666369601548528,0.1814237803070808
23,2,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-6,3,7417,1.671,4438.659485338121,3861.3527320663084,1.1495089398276446,5.666369601548528,0.2028651536450256
23,3,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-7,1,5917,1.5382,3846.7039396697437,3861.3527320663084,0.9962063055584343,5.666369601548528,0.17581032929553114
23,3,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-7,2,5577,1.4481,3851.2533664802154,3861.3527320663084,0.9973845006434601,5.666369601548528,0.1760182569754876
23,3,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-7,3,6556,1.6607,3947.732883723731,3861.3527320663084,1.0223704379400735,5.666369601548528,0.18042777118892422
23,4,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-8,1,6057,1.5395,3934.3942838583953,3861.3527320663084,1.0189160527049288,5.666369601548528,0.1798181418357312
23,4,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-8,2,5982,1.538,3889.4668400520154,3861.3527320663084,1.0072808960839645,5.666369601548528,0.1777647712582481
23,4,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-8,3,6414,1.5756,4070.830159939071,3861.3527320663084,1.054249751941379,5.666369601548528,0.18605382741945908
23,5,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-9,1,5984,1.4851,4029.358292370884,3861.3527320663084,1.0435095087038764,5.666369601548528,0.18415839101259862
23,5,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-9,2,7275,1.6908,4302.696948190206,3861.3527320663084,1.1142978242984094,5.666369601548528,0.19665110161431928
23,5,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-9,3,6306,1.5526,4061.574133711194,3861.3527320663084,1.0518526577440497,5.666369601548528,0.1856307886193296
23,6,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-10,1,6059,1.6482,3676.131537434777,3861.3527320663084,0.9520320448599849,5.666369601548528,0.16801446284051252
23,6,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-10,2,5914,1.5108,3914.4823934339424,3861.3527320663084,1.0137593390332933,5.666369601548528,0.17890808583263773
23,6,2022-07-08,gorilla,alpha,molar,metabolite,alpha_metabolite,enterodiol,alpha_gorilla_metabolite_enterodiol_23,1e-10,3,6336,1.5558,4072.5028924026224,3861.3527320663084,1.0546829505066537,5.666369601548528,0.18613027823289638
11,1,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-4,1,16458,1.3838,11893.337187454836,3099.0885238702585,3.8376887577906253,5.716771544175629,0.6713035020090222
11,1,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-4,2,15433,1.3803,11180.90270231109,3099.0885238702585,3.6078035900529737,5.716771544175629,0.6310910908673065
11,1,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-4,3,14965,1.3867,10791.807889233432,3099.0885238702585,3.4822522190351037,5.716771544175629,0.6091291548256634
11,2,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-5,1,15870,0.9201,17248.125203782198,3099.0885238702585,5.565547763779942,5.716771544175629,0.9735473458704579
11,2,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-5,2,15328,0.8936,17153.088630259626,3099.0885238702585,5.534881788029147,5.716771544175629,0.9681831336549045
11,2,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-5,3,16272,0.976,16672.131147540986,3099.0885238702585,5.379688582344914,5.716771544175629,0.9410361321550199
11,3,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-6,1,8636,0.8652,9981.507165973186,3099.0885238702585,3.2207880120532675,5.716771544175629,0.563392814837017
11,3,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-6,2,9627,0.8901,10815.638692281766,3099.0885238702585,3.4899418357933154,5.716771544175629,0.6104742526136004
11,3,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-6,3,9019,0.8908,10124.607094746296,3099.0885238702585,3.266962855937495,5.716771544175629,0.5714698988218181
11,4,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-7,1,3742,0.9368,3994.4491887275835,3099.0885238702585,1.288910967841333,5.716771544175629,0.2254613391284638
11,4,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-7,2,3842,0.9412,4082.0229494262644,3099.0885238702585,1.3171688765858423,5.716771544175629,0.23040432286082912
11,4,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-7,3,4008,1.0106,3965.960815357214,3099.0885238702585,1.2797184671589739,5.716771544175629,0.22385335101641046
11,5,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-8,1,3273,0.9655,3389.9533920248573,3099.0885238702585,1.093854972490865,5.716771544175629,0.19134138281340074
11,5,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-8,2,2780,0.9125,3046.5753424657537,3099.0885238702585,0.9830552818998134,5.716771544175629,0.1719598683108776
11,5,2022-06-17,gorilla,alpha,molar,metabolite,alpha_metabolite,equol,alpha_gorilla_metabolite_equol_11,1e-8,3,2711,0.9652,2808.7443016991297,3099.0885238702585,0.9063130272224247,5.716771544175629,0.15853581347776546
