date,receptor,species,dose_type,dose,treatment,assay,value_1,value_2,value_3
6/17/22,esr2,gorilla,molar_M,1.00E-08,E3,luciferase,2005,2091,2004
6/17/22,esr2,gorilla,molar_M,1.00E-07,E3,luciferase,2243,2387,2705
6/17/22,esr2,gorilla,molar_M,1.00E-06,E3,luciferase,2215,2645,1830
6/17/22,esr2,gorilla,control,,Control,b_gal,1.3435,1.3014,1.3403
6/17/22,esr2,gorilla,vehicle,,Veh DMSO,b_gal,1.3589,1.361,1.3643
6/17/22,esr2,gorilla,molar_M,1.00E-11,E3,b_gal,1.1445,1.2595,1.242
6/17/22,esr2,gorilla,molar_M,1.00E-10,E3,b_gal,1.2316,1.1352,1.2318
6/17/22,esr2,gorilla,molar_M,1.00E-09,E3,b_gal,1.1453,1.1361,1.2257
6/17/22,esr2,gorilla,molar_M,1.00E-08,E3,b_gal,1.0827,1.2173,1.2122
6/17/22,esr2,gorilla,molar_M,1.00E-07,E3,b_gal,1.2422,1.2899,1.1798
6/17/22,esr2,gorilla,molar_M,1.00E-06,E3,b_gal,1.2701,1.2716,1.1586
6/17/22,esr2,gorilla,control,,Control,luciferase,28,33,30
6/17/22,esr2,gorilla,vehicle,,Veh DMSO,luciferase,35,46,35
6/17/22,esr2,gorilla,molar_M,1.00E-09,cou,luciferase,40,37,35
6/17/22,esr2,gorilla,molar_M,1.00E-08,cou,luciferase,210,220,281
6/17/22,esr2,gorilla,molar_M,1.00E-07,cou,luciferase,1553,1576,1167
6/17/22,esr2,gorilla,molar_M,1.00E-06,cou,luciferase,2319,2655,1982
6/17/22,esr2,gorilla,molar_M,1.00E-05,cou,luciferase,3090,2598,2070
6/17/22,esr2,gorilla,molar_M,1.00E-04,cou,luciferase,2521,3013,2865
6/17/22,esr2,gorilla,control,,Control,b_gal,1.4139,1.4037,1.2929
6/17/22,esr2,gorilla,vehicle,,Veh DMSO,b_gal,1.5537,1.4601,1.3242
6/17/22,esr2,gorilla,molar_M,1.00E-09,cou,b_gal,1.3479,1.3443,1.2907
6/17/22,esr2,gorilla,molar_M,1.00E-08,cou,b_gal,1.2656,1.2694,1.2186
6/17/22,esr2,gorilla,molar_M,1.00E-07,cou,b_gal,1.2713,1.2707,1.1846
6/17/22,esr2,gorilla,molar_M,1.00E-06,cou,b_gal,1.1979,1.2721,1.2405
6/17/22,esr2,gorilla,molar_M,1.00E-05,cou,b_gal,1.2952,1.325,1.189
6/17/22,esr2,gorilla,molar_M,1.00E-04,cou,b_gal,1.6465,1.743,1.8174
6/17/22,esr2,loris,vehicle,,Veh DMSO,luciferase,96,70,64
6/17/22,esr2,loris,molar_M,1.00E-11,E2,luciferase,66,65,57
6/17/22,esr2,loris,molar_M,1.00E-10,E2,luciferase,74,66,77
6/17/22,esr2,loris,molar_M,1.00E-09,E2,luciferase,222,217,197
6/17/22,esr2,loris,molar_M,1.00E-08,E2,luciferase,5192,5034,4402
6/17/22,esr2,loris,molar_M,1.00E-07,E2,luciferase,12631,12156,10807
6/17/22,esr2,loris,molar_M,1.00E-06,E2,luciferase,13603,11741,11511
6/17/22,esr2,loris,molar_M,1.00E-05,E2,luciferase,71,13347,11696
6/17/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.4539,1.4339,1.3692
6/17/22,esr2,loris,molar_M,1.00E-11,E2,b_gal,1.3324,1.2307,1.1228
6/17/22,esr2,loris,molar_M,1.00E-10,E2,b_gal,1.4132,1.206,1.2172
6/17/22,esr2,loris,molar_M,1.00E-09,E2,b_gal,1.3556,1.1775,1.1449
6/17/22,esr2,loris,molar_M,1.00E-08,E2,b_gal,1.3194,1.2211,1.098
6/17/22,esr2,loris,molar_M,1.00E-07,E2,b_gal,1.1822,1.1367,1.0638
6/17/22,esr2,loris,molar_M,1.00E-06,E2,b_gal,1.2277,1.088,1.0303
6/17/22,esr2,loris,molar_M,1.00E-05,E2,b_gal,1.3904,1.3844,1.2687
6/17/22,esr2,loris,vehicle,,Veh DMSO,luciferase,60,73,74
6/17/22,esr2,loris,molar_M,1.00E-11,E1,luciferase,98,69,50
6/17/22,esr2,loris,molar_M,1.00E-10,E1,luciferase,56,46,54
6/17/22,esr2,loris,molar_M,1.00E-09,E1,luciferase,62,65,59
6/17/22,esr2,loris,molar_M,1.00E-08,E1,luciferase,608,633,681
6/17/22,esr2,loris,molar_M,1.00E-07,E1,luciferase,7224,6073,6166
6/17/22,esr2,loris,molar_M,1.00E-06,E1,luciferase,8624,9039,8323
6/17/22,esr2,loris,molar_M,1.00E-05,E1,luciferase,9808,8940,9970
6/17/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.3391,1.3771,1.3496
6/17/22,esr2,loris,molar_M,1.00E-11,E1,b_gal,1.1772,1.2,1.2537
6/17/22,esr2,loris,molar_M,1.00E-10,E1,b_gal,1.0779,1.0327,1.1775
6/17/22,esr2,loris,molar_M,1.00E-09,E1,b_gal,1.1564,1.1597,1.1493
6/17/22,esr2,loris,molar_M,1.00E-08,E1,b_gal,1.205,1.0444,1.1867
6/17/22,esr2,loris,molar_M,1.00E-07,E1,b_gal,1.1443,0.9776,1.0774
6/17/22,esr2,loris,molar_M,1.00E-06,E1,b_gal,1.0383,0.9609,1.0292
6/17/22,esr2,loris,molar_M,1.00E-05,E1,b_gal,1.3127,1.1622,1.3505
6/17/22,esr2,loris,vehicle,,Veh DMSO,luciferase,71,70,66
6/17/22,esr2,loris,molar_M,1.00E-11,E3,luciferase,63,54,66
6/17/22,esr2,loris,molar_M,1.00E-10,E3,luciferase,49,47,47
6/17/22,esr2,loris,molar_M,1.00E-09,E3,luciferase,56,76,54
6/17/22,esr2,loris,molar_M,1.00E-08,E3,luciferase,111,122,120
6/17/22,esr2,loris,molar_M,1.00E-07,E3,luciferase,2657,2799,2477
6/17/22,esr2,loris,molar_M,1.00E-06,E3,luciferase,10773,8854,8541
6/17/22,esr2,loris,molar_M,1.00E-05,E3,luciferase,11405,11526,11210
6/17/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.2896,1.2865,1.2432
6/17/22,esr2,loris,molar_M,1.00E-11,E3,b_gal,1.1102,1.2473,1.1974
6/17/22,esr2,loris,molar_M,1.00E-10,E3,b_gal,0.9663,0.9913,1.0794
6/17/22,esr2,loris,molar_M,1.00E-09,E3,b_gal,1.0864,1.152,1.1626
6/17/22,esr2,loris,molar_M,1.00E-08,E3,b_gal,1.0015,1.1338,1.132
6/17/22,esr2,loris,molar_M,1.00E-07,E3,b_gal,1.0377,1.0542,0.9766
6/17/22,esr2,loris,molar_M,1.00E-06,E3,b_gal,1.0061,0.9567,0.9322
6/17/22,esr2,loris,molar_M,1.00E-05,E3,b_gal,1.1765,1.1572,1.1708
6/17/22,esr2,loris,control,,Control,luciferase,69,48,70
6/17/22,esr2,loris,vehicle,,Veh DMSO,luciferase,60,79,69
6/17/22,esr2,loris,molar_M,1.00E-09,cou,luciferase,49,57,40
6/17/22,esr2,loris,molar_M,1.00E-08,cou,luciferase,54,47,46
6/17/22,esr2,loris,molar_M,1.00E-07,cou,luciferase,73,74,92
6/17/22,esr2,loris,molar_M,1.00E-06,cou,luciferase,249,231,213
6/17/22,esr2,loris,molar_M,1.00E-05,cou,luciferase,7054,7739,6775
6/17/22,esr2,loris,molar_M,1.00E-04,cou,luciferase,6754,6888,6906
6/17/22,esr2,loris,control,,Control,b_gal,1.2128,1.1913,1.1904
6/17/22,esr2,loris,vehicle,,Veh DMSO,b_gal,1.1927,1.2075,1.2292
6/17/22,esr2,loris,molar_M,1.00E-09,cou,b_gal,1.0594,1.0275,1.1113
6/17/22,esr2,loris,molar_M,1.00E-08,cou,b_gal,1.092,1.062,1.1737
6/17/22,esr2,loris,molar_M,1.00E-07,cou,b_gal,1.1049,1.0441,1.1853
6/17/22,esr2,loris,molar_M,1.00E-06,cou,b_gal,1.0365,1.0258,1.1144
6/17/22,esr2,loris,molar_M,1.00E-05,cou,b_gal,0.9595,1.0931,1.0592
6/17/22,esr2,loris,molar_M,1.00E-04,cou,b_gal,1.4027,1.4053,1.3492
6/17/22,esr1,gorilla,control,,Control,luciferase,3430,3181,3665
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,3238,3528,3441
6/17/22,esr1,gorilla,molar_M,1.00E-13,E2,luciferase,3189,3222,3211
6/17/22,esr1,gorilla,molar_M,1.00E-12,E2,luciferase,6048,5562,5754
6/17/22,esr1,gorilla,molar_M,1.00E-11,E2,luciferase,13337,13506,13799
6/17/22,esr1,gorilla,molar_M,1.00E-10,E2,luciferase,17128,17189,17081
6/17/22,esr1,gorilla,molar_M,1.00E-09,E2,luciferase,15474,17036,16991
6/17/22,esr1,gorilla,molar_M,1.00E-08,E2,luciferase,16959,15239,16728
6/17/22,esr1,gorilla,control,,Control,b_gal,1.0834,1.0364,1.0368
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,1.233,1.0975,0.9906
6/17/22,esr1,gorilla,molar_M,1.00E-13,E2,b_gal,1.1435,1.0263,0.9729
6/17/22,esr1,gorilla,molar_M,1.00E-12,E2,b_gal,1.1621,1.0351,0.9701
6/17/22,esr1,gorilla,molar_M,1.00E-11,E2,b_gal,1.0707,1.0183,1.0284
6/17/22,esr1,gorilla,molar_M,1.00E-10,E2,b_gal,1.0179,0.932,0.9396
6/17/22,esr1,gorilla,molar_M,1.00E-09,E2,b_gal,0.9066,0.9434,0.911
6/17/22,esr1,gorilla,molar_M,1.00E-08,E2,b_gal,1.0095,0.8887,0.9152
6/17/22,esr1,gorilla,control,,Control,luciferase,3089,4423,3507
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,3211,3068,3279
6/17/22,esr1,gorilla,molar_M,1.00E-13,gen,luciferase,3049,3099,3061
6/17/22,esr1,gorilla,molar_M,1.00E-12,gen,luciferase,3501,2955,3056
6/17/22,esr1,gorilla,molar_M,1.00E-11,gen,luciferase,5312,5878,5110
6/17/22,esr1,gorilla,molar_M,1.00E-10,gen,luciferase,10620,10021,10621
6/17/22,esr1,gorilla,molar_M,1.00E-09,gen,luciferase,27049,25166,23203
6/17/22,esr1,gorilla,molar_M,1.00E-08,gen,luciferase,20211,18710,19087
6/17/22,esr1,gorilla,control,,Control,b_gal,1.0822,1.0722,1.0318
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,1.0378,0.9946,0.9895
6/17/22,esr1,gorilla,molar_M,1.00E-13,gen,b_gal,0.9451,0.9327,0.9279
6/17/22,esr1,gorilla,molar_M,1.00E-12,gen,b_gal,0.9777,0.9396,0.9018
6/17/22,esr1,gorilla,molar_M,1.00E-11,gen,b_gal,1.0017,1.0281,0.9568
6/17/22,esr1,gorilla,molar_M,1.00E-10,gen,b_gal,0.8995,0.9263,0.9185
6/17/22,esr1,gorilla,molar_M,1.00E-09,gen,b_gal,1.2716,1.225,1.2122
6/17/22,esr1,gorilla,molar_M,1.00E-08,gen,b_gal,1.4448,1.373,1.2989
6/17/22,esr1,gorilla,control,,Control,luciferase,2799,2692,2914
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,3174,2874,2796
6/17/22,esr1,gorilla,molar_M,1.00E-13,daid,luciferase,2595,2597,2860
6/17/22,esr1,gorilla,molar_M,1.00E-12,daid,luciferase,2774,2760,2588
6/17/22,esr1,gorilla,molar_M,1.00E-11,daid,luciferase,2898,3788,3322
6/17/22,esr1,gorilla,molar_M,1.00E-10,daid,luciferase,8446,6067,6200
6/17/22,esr1,gorilla,molar_M,1.00E-09,daid,luciferase,24111,24258,22741
6/17/22,esr1,gorilla,molar_M,1.00E-08,daid,luciferase,21456,21514,24757
6/17/22,esr1,gorilla,control,,Control,b_gal,0.8924,0.9313,0.9604
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,0.9388,0.8971,0.8994
6/17/22,esr1,gorilla,molar_M,1.00E-13,daid,b_gal,0.8538,0.8598,0.9107
6/17/22,esr1,gorilla,molar_M,1.00E-12,daid,b_gal,0.9253,0.8419,0.9102
6/17/22,esr1,gorilla,molar_M,1.00E-11,daid,b_gal,0.8408,0.9696,0.9473
6/17/22,esr1,gorilla,molar_M,1.00E-10,daid,b_gal,0.985,0.8114,0.8424
6/17/22,esr1,gorilla,molar_M,1.00E-09,daid,b_gal,0.9677,1.0032,0.932
6/17/22,esr1,gorilla,molar_M,1.00E-08,daid,b_gal,1.5121,1.5202,1.6323
6/17/22,esr1,gorilla,control,,Control,luciferase,2595,2994,2537
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,2763,2693,2823
6/17/22,esr1,gorilla,molar_M,1.00E-09,equol,luciferase,2505,2512,2701
6/17/22,esr1,gorilla,molar_M,1.00E-08,equol,luciferase,3273,2780,2711
6/17/22,esr1,gorilla,molar_M,1.00E-07,equol,luciferase,3742,3842,4008
6/17/22,esr1,gorilla,molar_M,1.00E-06,equol,luciferase,8636,9627,9019
6/17/22,esr1,gorilla,molar_M,1.00E-05,equol,luciferase,15870,15328,16272
6/17/22,esr1,gorilla,molar_M,1.00E-04,equol,luciferase,16458,15433,14965
6/17/22,esr1,gorilla,control,,Control,b_gal,0.9743,0.929,0.9025
6/17/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,0.8958,0.9447,1.0251
6/17/22,esr1,gorilla,molar_M,1.00E-09,equol,b_gal,0.9134,0.9032,0.946
6/17/22,esr1,gorilla,molar_M,1.00E-08,equol,b_gal,0.9655,0.9125,0.9652
6/17/22,esr1,gorilla,molar_M,1.00E-07,equol,b_gal,0.9368,0.9412,1.0106
6/17/22,esr1,gorilla,molar_M,1.00E-06,equol,b_gal,0.8652,0.8901,0.8908
6/17/22,esr1,gorilla,molar_M,1.00E-05,equol,b_gal,0.9201,0.8936,0.976
6/17/22,esr1,gorilla,molar_M,1.00E-04,equol,b_gal,1.3838,1.3803,1.3867
6/17/22,esr1,loris,control,,Control,luciferase,1943,1910,2442
6/17/22,esr1,loris,vehicle,,Veh DMSO,luciferase,2147,2364,2271
6/17/22,esr1,loris,molar_M,1.00E-13,E2,luciferase,2311,2006,2252
6/17/22,esr1,loris,molar_M,1.00E-12,E2,luciferase,4181,3746,3781
6/17/22,esr1,loris,molar_M,1.00E-11,E2,luciferase,13224,11710,13095
6/17/22,esr1,loris,molar_M,1.00E-10,E2,luciferase,18596,18236,18955
6/17/22,esr1,loris,molar_M,1.00E-09,E2,luciferase,19183,18753,17464
6/17/22,esr1,loris,molar_M,1.00E-08,E2,luciferase,21065,20423,18831
6/17/22,esr1,loris,control,,Control,b_gal,1.1556,1.1376,1.1205
6/17/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.1411,1.0683,1.0609
6/17/22,esr1,loris,molar_M,1.00E-13,E2,b_gal,1.2138,1.0498,0.9895
6/17/22,esr1,loris,molar_M,1.00E-12,E2,b_gal,1.2226,1.0437,1.0023
6/17/22,esr1,loris,molar_M,1.00E-11,E2,b_gal,1.1316,0.9316,0.9758
6/17/22,esr1,loris,molar_M,1.00E-10,E2,b_gal,1.011,0.8697,0.8942
6/17/22,esr1,loris,molar_M,1.00E-09,E2,b_gal,0.9277,0.876,0.8061
6/17/22,esr1,loris,molar_M,1.00E-08,E2,b_gal,1.0149,0.9486,0.8464
6/17/22,esr1,loris,control,,Control,luciferase,1981,1851,2033
6/17/22,esr1,loris,vehicle,,Veh DMSO,luciferase,2236,2385,1952
6/17/22,esr1,loris,molar_M,1.00E-13,gen,luciferase,1961,1891,1585
6/17/22,esr1,loris,molar_M,1.00E-12,gen,luciferase,2329,2010,1837
6/17/22,esr1,loris,molar_M,1.00E-11,gen,luciferase,4034,3472,3352
6/17/22,esr1,loris,molar_M,1.00E-10,gen,luciferase,11253,10500,10977
6/17/22,esr1,loris,molar_M,1.00E-09,gen,luciferase,31914,29849,27479
6/17/22,esr1,loris,molar_M,1.00E-08,gen,luciferase,23211,20913,20984
6/17/22,esr1,loris,control,,Control,b_gal,1.1126,1.121,1.0616
6/17/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.0804,1.0867,0.9576
6/17/22,esr1,loris,molar_M,1.00E-13,gen,b_gal,0.978,0.9746,0.9631
6/17/22,esr1,loris,molar_M,1.00E-12,gen,b_gal,0.9984,0.954,0.8922
6/17/22,esr1,loris,molar_M,1.00E-11,gen,b_gal,0.9897,0.935,0.9105
6/17/22,esr1,loris,molar_M,1.00E-10,gen,b_gal,0.9231,0.8776,0.8484
6/17/22,esr1,loris,molar_M,1.00E-09,gen,b_gal,1.2752,1.2283,1.1752
6/17/22,esr1,loris,molar_M,1.00E-08,gen,b_gal,1.5914,1.5403,1.4968
6/17/22,esr1,loris,control,,Control,luciferase,1786,1685,1685
6/17/22,esr1,loris,vehicle,,Veh DMSO,luciferase,2017,1807,1925
6/17/22,esr1,loris,molar_M,1.00E-13,daid,luciferase,1562,1626,1634
6/17/22,esr1,loris,molar_M,1.00E-12,daid,luciferase,1969,1751,2079
6/17/22,esr1,loris,molar_M,1.00E-11,daid,luciferase,1762,1913,2167
6/17/22,esr1,loris,molar_M,1.00E-10,daid,luciferase,6339,7693,7427
6/17/22,esr1,loris,molar_M,1.00E-09,daid,luciferase,24835,24943,23324
6/17/22,esr1,loris,molar_M,1.00E-08,daid,luciferase,27050,33677,27497
6/17/22,esr1,loris,control,,Control,b_gal,1.0216,0.9478,0.9747
6/17/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.0305,0.9228,1.0224
6/17/22,esr1,loris,molar_M,1.00E-13,daid,b_gal,0.9272,0.9153,0.9238
6/17/22,esr1,loris,molar_M,1.00E-12,daid,b_gal,0.8838,0.9121,0.894
6/17/22,esr1,loris,molar_M,1.00E-11,daid,b_gal,0.867,0.8919,0.9068
6/17/22,esr1,loris,molar_M,1.00E-10,daid,b_gal,0.839,0.86,0.8561
6/17/22,esr1,loris,molar_M,1.00E-09,daid,b_gal,0.9114,0.9177,0.8664
6/17/22,esr1,loris,molar_M,1.00E-08,daid,b_gal,1.6896,1.7994,1.6374
6/17/22,esr1,loris,control,,Control,luciferase,1729,2146,1588
6/17/22,esr1,loris,vehicle,,Veh DMSO,luciferase,1952,2281,2114
6/17/22,esr1,loris,molar_M,1.00E-09,equol,luciferase,1911,1871,1718
6/17/22,esr1,loris,molar_M,1.00E-08,equol,luciferase,2238,2057,2063
6/17/22,esr1,loris,molar_M,1.00E-07,equol,luciferase,3185,3169,3030
6/17/22,esr1,loris,molar_M,1.00E-06,equol,luciferase,9052,8759,10053
6/17/22,esr1,loris,molar_M,1.00E-05,equol,luciferase,18600,19024,19489
6/17/22,esr1,loris,molar_M,1.00E-04,equol,luciferase,16998,16809,18438
6/17/22,esr1,loris,control,,Control,b_gal,1.0042,1.0865,1.0092
6/17/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.0055,1.1183,1.0641
6/17/22,esr1,loris,molar_M,1.00E-09,equol,b_gal,0.9011,0.9639,1.0441
6/17/22,esr1,loris,molar_M,1.00E-08,equol,b_gal,0.942,0.9575,1.0621
6/17/22,esr1,loris,molar_M,1.00E-07,equol,b_gal,0.962,0.977,1.1489
6/17/22,esr1,loris,molar_M,1.00E-06,equol,b_gal,0.8204,0.8175,0.967
6/17/22,esr1,loris,molar_M,1.00E-05,equol,b_gal,0.8944,0.8965,0.9599
6/17/22,esr1,loris,molar_M,1.00E-04,equol,b_gal,1.3634,1.4449,1.5181
6/10/22,esr1,gorilla,control,,Control,luciferase,5021,4511,3880
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,6114,3786,3921
6/10/22,esr1,gorilla,molar_M,1.00E-13,E2,luciferase,6873,3976,3661
6/10/22,esr1,gorilla,molar_M,1.00E-12,E2,luciferase,7066,5894,5324
6/10/22,esr1,gorilla,molar_M,1.00E-11,E2,luciferase,18047,12141,12213
6/10/22,esr1,gorilla,molar_M,1.00E-10,E2,luciferase,22538,15585,16144
6/10/22,esr1,gorilla,molar_M,1.00E-09,E2,luciferase,23957,17359,16785
6/10/22,esr1,gorilla,molar_M,1.00E-08,E2,luciferase,25918,18388,17107
6/10/22,esr1,gorilla,control,,Control,b_gal,1.6832,1.4112,1.3447
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,1.7561,1.3652,1.2795
6/10/22,esr1,gorilla,molar_M,1.00E-13,E2,b_gal,1.7269,1.1742,1.2168
6/10/22,esr1,gorilla,molar_M,1.00E-12,E2,b_gal,1.4199,1.1861,1.1529
6/10/22,esr1,gorilla,molar_M,1.00E-11,E2,b_gal,1.5066,1.1114,1.1334
6/10/22,esr1,gorilla,molar_M,1.00E-10,E2,b_gal,1.4227,1.0735,1.0791
6/10/22,esr1,gorilla,molar_M,1.00E-09,E2,b_gal,1.4609,1.159,1.1575
6/10/22,esr1,gorilla,molar_M,1.00E-08,E2,b_gal,1.4787,1.1896,1.1239
6/10/22,esr1,gorilla,control,,Control,luciferase,3981,3951,4337
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,4051,3669,3454
6/10/22,esr1,gorilla,molar_M,1.00E-13,E1,luciferase,3033,3557,3313
6/10/22,esr1,gorilla,molar_M,1.00E-12,E1,luciferase,3077,2994,2890
6/10/22,esr1,gorilla,molar_M,1.00E-11,E1,luciferase,4533,3666,3934
6/10/22,esr1,gorilla,molar_M,1.00E-10,E1,luciferase,8434,7408,8178
6/10/22,esr1,gorilla,molar_M,1.00E-09,E1,luciferase,13793,13725,12141
6/10/22,esr1,gorilla,molar_M,1.00E-08,E1,luciferase,17775,17369,16462
6/10/22,esr1,gorilla,control,,Control,b_gal,1.2665,1.3139,1.3018
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,1.2632,1.3196,1.2174
6/10/22,esr1,gorilla,molar_M,1.00E-13,E1,b_gal,1.1183,1.1691,1.1432
6/10/22,esr1,gorilla,molar_M,1.00E-12,E1,b_gal,1.1702,1.1667,1.1741
6/10/22,esr1,gorilla,molar_M,1.00E-11,E1,b_gal,1.1182,1.162,1.0629
6/10/22,esr1,gorilla,molar_M,1.00E-10,E1,b_gal,1.2133,1.1551,1.1293
6/10/22,esr1,gorilla,molar_M,1.00E-09,E1,b_gal,1.1392,1.1272,1.0395
6/10/22,esr1,gorilla,molar_M,1.00E-08,E1,b_gal,1.1346,1.1583,1.1387
6/10/22,esr1,gorilla,control,,Control,luciferase,3503,3611,3543
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,3518,3267,3287
6/10/22,esr1,gorilla,molar_M,1.00E-13,E3,luciferase,3655,3194,3027
6/10/22,esr1,gorilla,molar_M,1.00E-12,E3,luciferase,2786,3127,2903
6/10/22,esr1,gorilla,molar_M,1.00E-11,E3,luciferase,4913,4432,4877
6/10/22,esr1,gorilla,molar_M,1.00E-10,E3,luciferase,9479,10290,9398
6/10/22,esr1,gorilla,molar_M,1.00E-09,E3,luciferase,13080,13805,13588
6/10/22,esr1,gorilla,molar_M,1.00E-08,E3,luciferase,13790,15653,14181
6/10/22,esr1,gorilla,control,,Control,b_gal,1.176,1.16,1.1343
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,1.2096,1.0954,1.1264
6/10/22,esr1,gorilla,molar_M,1.00E-13,E3,b_gal,1.0066,1.0189,1.068
6/10/22,esr1,gorilla,molar_M,1.00E-12,E3,b_gal,1.0419,1.0238,1.0265
6/10/22,esr1,gorilla,molar_M,1.00E-11,E3,b_gal,1.0716,1.0398,1.1065
6/10/22,esr1,gorilla,molar_M,1.00E-10,E3,b_gal,1.0459,1.0456,1.0924
6/10/22,esr1,gorilla,molar_M,1.00E-09,E3,b_gal,0.9808,1.0176,1.0638
6/10/22,esr1,gorilla,molar_M,1.00E-08,E3,b_gal,0.9975,1.0799,1.0587
6/10/22,esr1,gorilla,control,,Control,luciferase,3670,3789,3262
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,luciferase,3585,3579,3807
6/10/22,esr1,gorilla,molar_M,1.00E-09,cou,luciferase,3107,3444,3400
6/10/22,esr1,gorilla,molar_M,1.00E-08,cou,luciferase,4563,4923,5053
6/10/22,esr1,gorilla,molar_M,1.00E-07,cou,luciferase,8597,9132,7948
6/10/22,esr1,gorilla,molar_M,1.00E-06,cou,luciferase,12831,12122,10774
6/10/22,esr1,gorilla,molar_M,1.00E-05,cou,luciferase,13961,13476,12703
6/10/22,esr1,gorilla,molar_M,1.00E-04,cou,luciferase,10763,10560,11043
6/10/22,esr1,gorilla,control,,Control,b_gal,1.1563,1.2215,1.0375
6/10/22,esr1,gorilla,vehicle,,Veh DMSO,b_gal,1.1353,1.2239,1.2838
6/10/22,esr1,gorilla,molar_M,1.00E-09,cou,b_gal,1.0406,1.1269,1.1764
6/10/22,esr1,gorilla,molar_M,1.00E-08,cou,b_gal,1.0582,1.1521,1.167
6/10/22,esr1,gorilla,molar_M,1.00E-07,cou,b_gal,1.0368,1.0559,1.0116
6/10/22,esr1,gorilla,molar_M,1.00E-06,cou,b_gal,1.0258,0.9826,0.9305
6/10/22,esr1,gorilla,molar_M,1.00E-05,cou,b_gal,1.0024,1.0042,0.9626
6/10/22,esr1,gorilla,molar_M,1.00E-04,cou,b_gal,1.1952,1.2379,1.3119
6/10/22,esr1,loris,control,,Control,luciferase,2977,2835,2721
6/10/22,esr1,loris,vehicle,,Veh DMSO,luciferase,3542,3185,3045
6/10/22,esr1,loris,molar_M,1.00E-13,E2,luciferase,3580,3218,3224
6/10/22,esr1,loris,molar_M,1.00E-12,E2,luciferase,5231,4927,5028
6/10/22,esr1,loris,molar_M,1.00E-11,E2,luciferase,14490,13958,14570
6/10/22,esr1,loris,molar_M,1.00E-10,E2,luciferase,24583,23912,23429
6/10/22,esr1,loris,molar_M,1.00E-09,E2,luciferase,27439,26283,27034
6/10/22,esr1,loris,molar_M,1.00E-08,E2,luciferase,26387,24575,26706
6/10/22,esr1,loris,control,,Control,b_gal,1.3366,1.3307,1.3108
6/10/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.5034,1.345,1.3117
6/10/22,esr1,loris,molar_M,1.00E-13,E2,b_gal,1.3611,1.2674,1.2322
6/10/22,esr1,loris,molar_M,1.00E-12,E2,b_gal,1.3164,1.2728,1.2682
6/10/22,esr1,loris,molar_M,1.00E-11,E2,b_gal,1.2823,1.2411,1.1973
6/10/22,esr1,loris,molar_M,1.00E-10,E2,b_gal,1.2275,1.2137,1.1781
6/10/22,esr1,loris,molar_M,1.00E-09,E2,b_gal,1.3211,1.2134,1.2075
6/10/22,esr1,loris,molar_M,1.00E-08,E2,b_gal,1.4032,1.1935,1.21
6/10/22,esr1,loris,control,,Control,luciferase,3061,3083,2643
6/10/22,esr1,loris,vehicle,,Veh DMSO,luciferase,3018,2885,2910
6/10/22,esr1,loris,molar_M,1.00E-13,E1,luciferase,2388,2273,2481
6/10/22,esr1,loris,molar_M,1.00E-12,E1,luciferase,2460,2398,2318
6/10/22,esr1,loris,molar_M,1.00E-11,E1,luciferase,3120,3027,3117
6/10/22,esr1,loris,molar_M,1.00E-10,E1,luciferase,8053,7916,8078
6/10/22,esr1,loris,molar_M,1.00E-09,E1,luciferase,18512,18403,19795
6/10/22,esr1,loris,molar_M,1.00E-08,E1,luciferase,25765,25397,25634
6/10/22,esr1,loris,control,,Control,b_gal,1.3429,1.4391,1.3084
6/10/22,esr1,loris,vehicle,,Veh DMSO,b_gal,1.3832,1.4561,1.2705
6/10/22,esr1,loris,molar_M,1.00E-13,E1,b_gal,1.2246,1.266,1.1917
6/10/22,esr1,loris,molar_M,1.00E-12,E1,b_gal,1.1235,1.2916,1.2287
6/10/22,esr1,loris,molar_M,1.00E-11,E1,b_gal,1.1923,1.2272,1.2295
6/10/22,esr1,loris,molar_M,1.00E-10,E1,b_gal,1.1506,1.2188,1.1719
