SequenceID,Pipeline,LibraryTube,LibraryBarcode,Final Library Concentration,Volume Added to Pool (uL),Run ID,Pooled Library Code,ExtractID,ExtractDate,ExtractedBy,ExtractType,ExtractKit, ExtractConcentration,ExtractBox,ExtractNotes,SampleID,SampleSubject,SampleDate,SampleCollectedBy,SampleNotes,SampleBox,Pooled Library ID,Pooled Library Code,Flow Cell Loaded By,Flow Cell ID,Flow Cell Type,Sequencer,MinION Position,Flongle Adapter,Kit,Run Date,Pipeline,Run Notes
HDZ-174-S247,16S,17,16S17,,,MIN_16_2024-8-21,hdz10,HDZ-174-E1,4/9/2024,MB,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 2,,HDZ-174,Culi,12/16/2023,HDZ Keepers,,3,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-184-S248,16S,18,16S18,,,MIN_16_2024-8-21,hdz10,HDZ-184-E1,4/15/2024,MB,DNA,Quick-DNA Fecal/Soil Microbe,53,HDZ Loris DNA Extracts Box 2,,HDZ-184,Culi,12/7/2023,HDZ Keepers,,4,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-204-S249,16S,19,16S19,,,MIN_16_2024-8-21,hdz10,HDZ-204-E1,6/13/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,43,HDZ Loris DNA Extracts Box 3,,HDZ-204,Culi,1/29/2024,HDZ Keepers,,4,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-212-S250,16S,20,16S20,,,MIN_16_2024-8-21,hdz10,HDZ-212-E1,6/6/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,42,HDZ Loris DNA Extracts Box 3,,HDZ-212,Warble,3/27/2024,HDZ Keepers,,4,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-214-S251,16S,21,16S21,,,MIN_16_2024-8-21,hdz10,HDZ-214-E1,7/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,43,HDZ Loris DNA Extracts Box 4,,HDZ-214,Warble,6/2/2024,HDZ Keepers,,9,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-339-S252,16S,22,16S22,,,MIN_16_2024-8-21,hdz10,HDZ-339-E1,8/9/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,76,HDZ Loris DNA Extracts Box 5,,HDZ-339,Culi,3/8/2024,HDZ Keepers,,7,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-437-S253,16S,23,16S23,,,MIN_16_2024-8-21,hdz10,HDZ-437-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,72,HDZ Loris DNA Extracts Box 5,,HDZ-437,Culi,5/4/2024,HDZ Keepers,,9,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
PL-NTC-011-CTRL,16S,24,16S24,,,MIN_16_2024-8-21,hdz10,PL-NTC-011-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,16S_HDZ-PL-010,hdz10,TSP,AVN953,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/21/2024,16S,
HDZ-266-S254,16S,1,16S1,,,MIN_16_2024-8-30,hdz12,HDZ-266-E1,7/15/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,40,HDZ Loris DNA Extracts Box 4,,HDZ-266,Culi,1/28/2024,HDZ Keepers,,5,16S_HDZ-PL-012,hdz12,TSP,AVN769,FLO-FLG114,Spike-MinION,MN43606,FA-09291,SQK-16S114-24,8/30/2024,16S,
HDZ-267-S255,16S,2,16S2,,,,,HDZ-267-E1,7/15/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,34,HDZ Loris DNA Extracts Box 4,,HDZ-267,Warble,1/22/2024,HDZ Keepers,,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-316-S256,16S,3,16S3,,,,,HDZ-316-E1,8/8/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,79,HDZ Loris DNA Extracts Box 5,,HDZ-316,Warble,3/24/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-335-S257,16S,4,16S4,,,,,HDZ-335-E1,7/12/2024,EK,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 4,,HDZ-335,Warble,2/20/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-345-S258,16S,5,16S5,,,,,HDZ-345-E1,8/8/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,69,HDZ Loris DNA Extracts Box 5,,HDZ-345,Culi,3/13/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-348-S259,16S,6,16S6,,,,,HDZ-348-E1,8/8/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,33,HDZ Loris DNA Extracts Box 5,,HDZ-348,Culi,3/18/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-383-S260,16S,7,16S7,,,,,HDZ-383-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,30,HDZ Loris DNA Extracts Box 5,,HDZ-383,Culi,3/9/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-384-S261,16S,8,16S8,,,,,HDZ-384-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,41,HDZ Loris DNA Extracts Box 5,,HDZ-384,Culi,3/11/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-385-S262,16S,9,16S9,,,,,HDZ-385-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,87,HDZ Loris DNA Extracts Box 5,,HDZ-385,Warble,3/14/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-386-S263,16S,10,16S10,,,,,HDZ-386-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,33,HDZ Loris DNA Extracts Box 5,,HDZ-386,Culi,4/22/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-387-S264,16S,11,16S11,,,,,HDZ-387-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,46,HDZ Loris DNA Extracts Box 5,,HDZ-387,Warble,4/1/2024,HDZ Keepers,Warble vulva swollen,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-388-S265,16S,12,16S12,,,,,HDZ-388-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,63,HDZ Loris DNA Extracts Box 5,,HDZ-388,Culi,4/1/2024,HDZ Keepers,Warble vulva swollen,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-389-S266,16S,13,16S13,,,,,HDZ-389-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,84,HDZ Loris DNA Extracts Box 5,,HDZ-389,Culi,3/4/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-390-S267,16S,14,16S14,,,,,HDZ-390-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,18,HDZ Loris DNA Extracts Box 5,,HDZ-390,Culi,3/26/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-391-S268,16S,15,16S15,,,,,HDZ-391-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,45,HDZ Loris DNA Extracts Box 5,,HDZ-391,Warble,3/23/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-392-S269,16S,16,16S16,,,,,HDZ-392-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,7.3,HDZ Loris DNA Extracts Box 5,,HDZ-392,Culi,3/19/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-393-S270,16S,17,16S17,,,,,HDZ-393-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,29,HDZ Loris DNA Extracts Box 5,,HDZ-393,Warble,3/17/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-394-S271,16S,18,16S18,,,,,HDZ-394-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 5,,HDZ-394,Culi,2/1/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-395-S272,16S,19,16S19,,,,,HDZ-395-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,65,HDZ Loris DNA Extracts Box 5,,HDZ-395,Culi,3/5/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-396-S273,16S,20,16S20,,,,,HDZ-396-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,30,HDZ Loris DNA Extracts Box 5,,HDZ-396,Culi,3/12/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-397-S274,16S,21,16S21,,,,,HDZ-397-E1,8/19/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,80,HDZ Loris DNA Extracts Box 5,,HDZ-397,Unknown,3/7/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-438-S275,16S,22,16S22,,,,,HDZ-438-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,25,HDZ Loris DNA Extracts Box 5,,HDZ-438,Culi,5/3/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-439-S276,16S,23,16S23,,,,,HDZ-439-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,50,HDZ Loris DNA Extracts Box 5,,HDZ-439,Warble,5/3/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
PL-NTC-012-CTRL,16S,24,16S24,,,,,PL-NTC-012-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-230-S277,16S,1,16S1,,,,,HDZ-230-E1,8/23/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 5,,HDZ-230,Culi,3/1/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-231-S278,16S,2,16S2,,,,,HDZ-231-E1,8/23/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,33,HDZ Loris DNA Extracts Box 5,,HDZ-231,Culi,2/29/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-232-S279,16S,3,16S3,,,,,HDZ-232-E1,8/23/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,28,HDZ Loris DNA Extracts Box 5,,HDZ-232,Warble,2/28/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-233-S280,16S,4,16S4,,,,,HDZ-233-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,35,HDZ Loris DNA Extracts Box 5,,HDZ-233,Culi,2/28/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-234-S281,16S,5,16S5,,,,,HDZ-234-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,72,HDZ Loris DNA Extracts Box 5,,HDZ-234,Warble,2/7/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-235-S282,16S,6,16S6,,,,,HDZ-235-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,41,HDZ Loris DNA Extracts Box 5,,HDZ-235,Culi,2/7/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-236-S283,16S,7,16S7,,,,,HDZ-236-E1,8/23/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,49,HDZ Loris DNA Extracts Box 5,,HDZ-236,Culi,2/27/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-374-S284,16S,8,16S8,,,,,HDZ-374-E1,8/22/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,56,HDZ Loris DNA Extracts Box 5,,HDZ-374,Warble,4/22/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-375-S285,16S,9,16S9,,,,,HDZ-375-E1,8/22/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,36,HDZ Loris DNA Extracts Box 5,,HDZ-375,Culi,4/5/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-376-S286,16S,10,16S10,,,,,HDZ-376-E1,8/22/2024,ZE,DNA,Quick-DNA Fecal/Soil Microbe,48,HDZ Loris DNA Extracts Box 5,,HDZ-376,Warble,4/3/2024,HDZ Keepers,Warble and Culi resting together,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-377-S287,16S,11,16S11,,,,,HDZ-377-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,38,HDZ Loris DNA Extracts Box 5,,HDZ-377,Culi,4/3/2024,HDZ Keepers,Warble and Culi resting together,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-378-S288,16S,12,16S12,,,,,HDZ-378-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,14,HDZ Loris DNA Extracts Box 5,,HDZ-378,Warble,4/6/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-379-S289,16S,13,16S13,,,,,HDZ-379-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,57,HDZ Loris DNA Extracts Box 5,,HDZ-379,Warble,4/12/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-380-S290,16S,14,16S14,,,,,HDZ-380-E1,8/22/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,15,HDZ Loris DNA Extracts Box 5,,HDZ-380,Warble,4/23/2024,HDZ Keepers,,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-422-S291,16S,15,16S15,,,,,HDZ-422-E1,7/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,107,HDZ Loris DNA Extracts Box 4,,HDZ-422,Warble,6/16/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-430-S292,16S,16,16S16,,,,,HDZ-430-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,>100,HDZ Loris DNA Extracts Box 5,,HDZ-430,Culi,5/11/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-440-S293,16S,17,16S17,,,,,HDZ-440-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,52,HDZ Loris DNA Extracts Box 5,,HDZ-440,Warble,5/9/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-442-S294,16S,18,16S18,,,,,HDZ-442-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,66,HDZ Loris DNA Extracts Box 5,,HDZ-442,Culi,5/12/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-443-S295,16S,19,16S19,,,,,HDZ-443-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,45,HDZ Loris DNA Extracts Box 5,,HDZ-443,Warble,5/12/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-444-S296,16S,20,16S20,,,,,HDZ-444-E1,8/6/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,51,HDZ Loris DNA Extracts Box 5,,HDZ-444,Culi,5/10/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-445-S297,16S,21,16S21,,,,,HDZ-445-E1,8/15/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,91,HDZ Loris DNA Extracts Box 5,,HDZ-445,Culi,5/13/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-448-S298,16S,22,16S22,,,,,HDZ-448-E1,8/15/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,99,HDZ Loris DNA Extracts Box 5,,HDZ-448,Warble,5/1/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-449-S299,16S,23,16S23,,,,,HDZ-449-E1,8/15/2024,AS,DNA,Quick-DNA Fecal/Soil Microbe,9.8,HDZ Loris DNA Extracts Box 5,,HDZ-449,Warble,4/30/2024,HDZ Keepers,,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
PL-NTC-013-CTRL,16S,24,16S24,,,,,PL-NTC-013-E1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-095-S300,16S,1,16S1,,,,,HDZ-095-E1,8/26/2024,SA,DNA,,,,,HDZ-095,Warble,10/26/2023,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-158-S301,16S,2,16S2,,,,,HDZ-158-E1,8/27/2024,ZE,DNA,,,,,HDZ-158,Warble?,7/16/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-159-S302,16S,3,16S3,,,,,HDZ-159-E1,8/27/2024,ZE,DNA,,,,,HDZ-159,Warble,7/2/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-171-S303,16S,4,16S4,,,,,HDZ-171-E1,8/27/2024,ZE,DNA,,,,,HDZ-171,Warble,6/28/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-172-S304,16S,5,16S5,,,,,HDZ-172-E1,8/27/2024,ZE,DNA,,,,,HDZ-172,Warble,6/29/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-237-S305,16S,6,16S6,,,,,HDZ-237-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-237,Warble,2/8/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-238-S306,16S,7,16S7,,,,,HDZ-238-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-238,Culi,2/6/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-239-S307,16S,8,16S8,,,,,HDZ-239-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-239,Warble,2/5/2024,HDZ Keepers,,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-268-S308,16S,9,16S9,,,,,HDZ-268-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-268,Warble,1/8/2024,HDZ Keepers,,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-269-S309,16S,10,16S10,,,,,HDZ-269-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-269,Culi,1/14/2024,HDZ Keepers,,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-270-S310,16S,11,16S11,,,,,HDZ-270-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-270,Culi,1/22/2024,HDZ Keepers,,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-271-S311,16S,12,16S12,,,,,HDZ-271-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-271,Culi,1/25/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-272-S312,16S,13,16S13,,,,,HDZ-272-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-272,Culi,1/21/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-273-S313,16S,14,16S14,,,,,HDZ-273-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-273,Culi,1/23/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-274-S314,16S,15,16S15,,,,,HDZ-274-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-274,Culi,1/15/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-329-S315,16S,16,16S16,,,,,HDZ-329-E1,8/28/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-329,Warble,2/18/2024,HDZ Keepers,,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-344-S316,16S,17,16S17,,,,,HDZ-344-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-344,Warble,3/9/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-346-S317,16S,18,16S18,,,,,HDZ-346-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-346,Warble,3/13/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-347-S318,16S,19,16S19,,,,,HDZ-347-E1,8/26/2024,SA,DNA,Quick-DNA Fecal/Soil Microbe,,,,HDZ-347,Culi,3/11/2024,HDZ Keepers,,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-412-S319,16S,20,16S20,,,,,HDZ-412-E1,8/27/2024,ZE,DNA,,,,,HDZ-412,Warble,7/1/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-413-S320,16S,21,16S21,,,,,HDZ-413-E1,8/27/2024,ZE,DNA,,,,,HDZ-413,Warble,6/30/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
HDZ-414-S321,16S,22,16S22,,,,,HDZ-414-E1,8/27/2024,ZE,DNA,,,,,HDZ-414,Warble,6/26/2024,HDZ Keepers,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
