| GRTS Cell Id,SITE_ID,SPARCS,BAT_ID,BAT_SP,AGE,SEX,REPRO_STAT,RFA_MM,MASS_G,NET_HT,SAMPLE,WING_SCORE,BAND,BAND_COLOR,BAND_NUMBR,BAND_ID,BAND_ARM,PIT_TAG,RADIO_FREQ,CAP_TIME,COMMENTS,SITE,LAT,LONG,ACCURACY,MONTH,DAY,YEAR,DATE,START_TIME,STOP_TIME,PROJECT,SITE_NAME,STATE,COUNTY,TYPE,EFFORT,HABITAT,SURVEYOR,PERMIT_NUM,EMAIL,S_COMMENTS,EFFORT_HRS,STATUS,FILE_NAME
14907,,,,Lasiurus borealis,Adult,Male,Testes Ascended,40,,,,,,,,,,,,22:55,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Lasiurus borealis,Adult,Male,Testes Ascended,38,,,,,,,,,,,,22:50,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Myotis lucifugus,Adult,Female,Pregnant,36,,,,,,,,,,,,21:30,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Myotis lucifugus,Adult,Male,Testes Ascended,37,,,,,,,,,,,,22:08,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Myotis lucifugus,Adult,Female,Pregnant,35,,,,,,,,,,,,23:12,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Myotis lucifugus,Adult,Female,Pregnant,38,,,,,,,,,,,,23:35,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Myotis lucifugus,Adult,Female,Pregnant,38.5,,,,,,,,,,,,1:05,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Myotis lucifugus,Adult,Female,Pregnant,37,,,,,,,,,,,,0:47,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Myotis lucifugus,Adult,Female,Pregnant,37,,,,,,,,,,,,0:13,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Perimyotis subflavus,Adult,Male,Testes Ascended,32,,,,,,,,,,,,22:20,,,,,,,,,6/3/2008,20:45,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Lasionycteris notivagans,Adult,Male,Testes Ascended,40,10.1,,,,,,,,,,,22:55,,,,,,,,,6/2/2008,20:35,1:00,,,North Carolina,,,,,,,,,,,
14907,,,,Lasiurus borealis,Adult,Male,Testes Ascended,39,10.5,,,,,,,,,,,22:00,,,,,,,,,6/2/2008,20:35,1:00,,,North Carolina,,,,,,,,,,,
14907,,,,Eptesicus fuscus,Adult,Male,Scrotal,46,19.3,,,0,,,B089,,,,,0:30,,,,,,,,,8/12/2013,21:00,2:00,,,North Carolina,,,,,,,,,,,
14907,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,40,13.9,,,0,,,B088,,,,,23:00,,,,,,,,,8/12/2013,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Male,Non-Reproductive,36,6.2,,,,,,Orange Plastic401,,,,,22:30,,,,,,,,,7/24/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,46,12.4,,,,,,Orange Plastic261,,,,,22:15,,,,,,,,,7/27/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,45,17.2,,,,,,Orange Plastic412,,,,,21:30,,,,,,,,,7/27/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,42,9.6,,,,,,Orange Plastic422,,,,,22:30,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,41,9.5,,,,,,Orange Plastic409,,,,,22:00,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,42,11.1,,,,,,Orange Plastic421,,,,,22:30,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,38,8,,,,,,Orange Plastic424,,,,,0:00,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,39,7.1,,,,,,Orange Plastic407,,,,,21:45,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,36,7,,,,,,Orange Plastic405,,,,,21:15,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Male,Non-Reproductive,36,5.8,,,,,,Orange Plastic410,,,,,22:45,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Male,Non-Reproductive,34,5.8,,,,,,Orange Plastic406,,,,,21:45,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Perimyotis subflavus,Adult,Male,Scrotal,33,6,,,,,,Orange Plastic423,,,,,22:45,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Perimyotis subflavus,Adult,Male,Scrotal,34,6.3,,,,,,Orange Plastic408,,,,,21:45,,,,,,,,,8/8/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,,Male,,,,,,,,,Orange Plastic425,,,,,,,,,,,,,,8/9/2000,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Post Lactating,48,19.7,,,,,,Orange Plastic486,,,,,22:00,"caught at ""Site R"" (closer to SR 1208)",,,,,,,,8/6/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,37,11,,,,,,Orange Plastic610,,,,,21:05,"caught at ""Site S"" (closer to powerline, further from SR 1208)",,,,,,,,8/6/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,42,11.5,,,,,,Orange Plastic550,,,,,1:01,,,,,,,,,5/15/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Female,Pregnant,36,8.6,,,,,,Orange Plastic549,,,,,23:50,,,,,,,,,5/15/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Non-Reproductive,44,20,,,,,,Orange Plastic715,,,,,22:05,,,,,,,,,7/26/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,22:00,escaped from net,,,,,,,,7/26/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Unknown,Unknown,Unknown,,,,,,,,,,,,,21:30,escaped from net,,,,,,,,7/26/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Scrotal,39,10.5,,,0,,,,,,,,22:15,,,,,,,,,8/11/2012,20:25,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,,,,,,,,,,,,,,,,0:30,Escaped from net,,,,,,,,8/11/2012,20:25,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,,,,,,,,,,,,,,,,21:40,Escaped from hand,,,,,,,,8/11/2012,20:25,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,36,9,,,0,,,,,,,,21:40,,,,,,,,,8/11/2012,20:25,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Male,Non-Reproductive,36,7,,,0,,,,,,,,21:50,,,,,,,,,8/11/2012,20:25,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Juvenile,Male,Non-Reproductive,36,6.5,,,0,,,,,,,,20:40,,,,,,,,,8/12/2012,20:25,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,37,6.75,,,0,,,,,,,,20:58,,,,,,,,,8/12/2012,20:25,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,39,9.8,,,,,,Orange Plastic914,,,,,1:00,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40,11.2,,,,,,Orange Plastic913,,,,,0:00,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Non-Reproductive,50,16.1,,,,,,Orange Plastic938,,,,,0:06,,,,,,,,,8/13/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,42,11,,,,,,Orange Plastic936,,,,,21:00,,,,,,,,,8/13/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,42,8.5,,,,,,Orange Plastic937,,,,,23:00,,,,,,,,,8/13/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,45,,,,,,,,,,,,1:45,escaped from hand,,,,,,,,8/13/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Non-Reproductive,47,22.4,,,,,,Orange Plastic869,,,,,23:15,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,39,11.2,,,,,,Orange Plastic875,,,,,2:10,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,38,9.8,,,,Recapture,,Orange Plastic863,,,,,0:35,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,38,12.4,,,,,,Orange Plastic864,,,,,22:35,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Female,Non-Reproductive,39,10,,,,,,Orange Plastic862,,,,,21:45,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,40,10.4,,,,,,Orange Plastic861,,,,,21:15,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,38,9.9,,,,,,Orange Plastic872,,,,,23:40,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,38,10.5,,,,,,Orange Plastic867,,,,,22:50,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,40,10.9,,,,,,Orange Plastic868,,,,,23:07,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,39,11.1,,,,,,Orange Plastic870,,,,,23:40,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,35,9,,,,,,Orange Plastic874,,,,,1:00,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,34,5.9,,,,,,Orange Plastic866,,,,,22:45,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,35,7.2,,,,,,Orange Plastic873,,,,,1:00,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,37,6.8,,,,,,Orange Plastic871,,,,,23:45,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,38,9.8,,,,,,Orange Plastic863,,,,,22:15,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Female,Non-Reproductive,34,6.7,,,,,,Orange Plastic865,,,,,22:45,,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,,,,,,,,,,,,,,,,21:30,escaped from hand,,,,,,,,8/6/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Non-Reproductive,46,21.3,,,,,,Orange Plastic907,,,,,21:30,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Non-Reproductive,46,16.7,,,,,,Orange Plastic908,,,,,21:35,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Non-Reproductive,43,15.2,,,,,,Orange Plastic906,,,,,21:15,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Non-Reproductive,45,16,,,,,,Orange Plastic912,,,,,22:40,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,39,9.6,,,,,,Orange Plastic911,,,,,22:00,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,36,8.8,,,,,,Orange Plastic910,,,,,23:45,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Unknown,Unknown,Unknown,,,,,,,,,,,,,22:05,escaped from net,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,0:20,escaped from net,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,21:45,escaped from net,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,21:45,escaped from net,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,38,9.5,,,,,,Orange Plastic888,,,,,23:05,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,39,8.9,,,,,,Orange Plastic887,,,,,23:00,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,38,10.5,,,,,,Orange Plastic886,,,,,22:20,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,37,8.1,,,,,,Orange Plastic885,,,,,21:55,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,38,11,,,,,,Orange Plastic884,,,,,21:50,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,40,12.5,,,,,,Orange Plastic883,,,,,21:15,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Male,Scrotal,36,6.4,,,,,,Orange Plastic890,,,,,1:20,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Perimyotis subflavus,Adult,Female,Non-Reproductive,32,5.1,,,,,,Orange Plastic889,,,,,23:15,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,22:15,escaped from net,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,21:05,escaped from net,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,39,9,,,,,,Orange Plastic877,,,,,21:20,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,40,10.4,,,,,,Orange Plastic881,,,,,23:15,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,39,9.9,,,,,,Orange Plastic878,,,,,21:20,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,39,8.9,,,,,,Orange Plastic879,,,,,23:50,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,34,8,,,,,,Orange Plastic880,,,,,23:10,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,34,8.9,,,,,,Orange Plastic882,,,,,1:10,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Perimyotis subflavus,Juvenile,Male,Non-Reproductive,32,4.9,,,,,,Orange Plastic876,,,,,21:15,,,,,,,,,8/7/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Male,Unknown,38,7,,,,,,Orange Plastic933,,,,,21:40,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Post Lactating,38,6.4,,,,,,Orange Plastic935,,,,,21:40,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,32,5.1,,,,,,Orange Plastic934,,,,,21:30,,,,,,,,,8/8/2002,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,38,12.6,,,,,,Orange Plastic567,,,,,21:15,,,,,,,,,5/30/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Male,Non-Reproductive,34,6.6,,,,,,Orange Plastic568,,,,,0:15,,,,,,,,,5/30/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Female,Pregnant,35,9.1,,,,,,Orange Plastic300,,,,,21:45,,,,,,,,,5/30/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,48,17,,,,,,Orange Plastic609,,,,,22:00,,,,,,,,,7/26/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Adult,Female,Non-Reproductive,34,7.2,,,,,,Orange Plastic608,,,,,22:00,,,,,,,,,7/26/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Pregnant,36,9.6,,,,,,Orange Plastic299,,,,,21:30,,,,,,,,,5/29/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,37,6,,,,,,Orange Plastic298,,,,,21:20,,,,,,,,,5/29/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Pregnant,37,9.6,,,,,,Orange Plastic297,,,,,21:20,,,,,,,,,5/29/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,34,6.7,,,,,,Orange Plastic296,,,,,21:15,,,,,,,,,5/29/2001,,,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Female,Non-Reproductive,39.6,11.1,,,,,,,,,,,21:20,,,,,,,,,7/26/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Scrotal,35.3,6.5,,,,,,,,,,,0:05,,,,,,,,,7/26/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Scrotal,37.45,8,,,,,,,,,,,21:27,,,,,,,,,7/26/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,38,6.5,,,,,,,,,,,23:10,,,,,,,,,7/26/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,37.8,6.5,,,,,,,,,,,0:05,,,,,,,,,7/26/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Male,Non-Reproductive,47.7,18.4,,,,,,,,,,,0:40,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Juvenile,Male,Scrotal,47,16.8,,,,,,,,,,,22:10,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Scrotal,40.7,9.4,,,,,,,,,,,0:10,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Post Lactating,36.75,7.5,,,,,,,,,,,0:40,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Scrotal,37.95,8.1,,,,,,,,,,,21:45,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Post Lactating,37,7.6,,,,,,,,,,,21:45,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Post Lactating,38.3,8.5,,,,,,,,,,,21:45,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,38,9.8,,,,,,,,,,,21:45,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Post Lactating,37.5,8,,,,,,,,,,,22:15,,,,,,,,,7/27/2002,20:50,1:50,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Lactating,48,18.6,,,,,,,,,,,,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Lactating,47,18.7,,,,,,,,,,,22:15,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Juvenile,Male,Non-Reproductive,43,13.2,,,,,,,,,,,22:15,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Unknown,Unknown,Unknown,,,,,,,,,,,,,0:00,escaped from net,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40,12.4,,,,,,,,,,,23:50,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,41,11.2,,,,,,,,,,,21:45,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,40,11.6,,,,,,,,,,,22:25,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,41,12.5,,,,,,,,,,,22:30,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Juvenile,Female,Non-Reproductive,38,6.4,,,,,,,,,,,1:05,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Non-Reproductive,37,8.4,,,,,,,,,,,23:00,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Juvenile,Female,Non-Reproductive,39,7.7,,,,,,,,,,,1:05,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,40,8,,,,,,,,,,,23:45,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Lactating,42,10.3,,,,,,,,,,,1:40,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Juvenile,Female,Non-Reproductive,33,6.5,,,,,,,,,,,21:45,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,37,7.9,,,,,,,,,,,22:50,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Female,Lactating,36,8,,,,,,,,,,,21:45,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Perimyotis subflavus,Adult,Male,Non-Reproductive,36,6.8,,,,,,,,,,,1:15,,,,,,,,,7/6/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Adult,Female,Lactating,48,18.6,,,,,,,,,,,22:30,,,,,,,,,7/7/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,41,15.1,,,,,,,,,,,23:40,,,,,,,,,7/7/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Adult,Male,Non-Reproductive,42,12.2,,,,,,,,,,,23:10,,,,,,,,,7/7/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus cinereus,Adult,Female,Lactating,57,,,,,,,,,,,,1:50,more then 30  g,,,,,,,,7/7/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Adult,Male,Non-Reproductive,37,7.8,,,,,,,,,,,21:45,,,,,,,,,7/7/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis lucifugus,Unknown,Male,Non-Reproductive,38,,,,,,,,,,,,23:45,escaped from hand,,,,,,,,7/7/2006,21:00,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Eptesicus fuscus,Juvenile,Male,Non-Reproductive,46,15,,,0,,,,,,,,21:07,,,,,,,,,8/7/2012,20:15,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Scrotal,38,10.5,,,0,,,,,,,,21:41,,,,,,,,,8/7/2012,20:15,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Myotis septentrionalis,Juvenile,Male,Non-Reproductive,33,6,,,0,,,,,,,,22:56,,,,,,,,,8/7/2012,20:15,2:00,,,North Carolina,,,,,,,,,,,
15083,,,,Lasiurus borealis,Juvenile,Male,Non-Reproductive,39,10.5,,,0,,,,,,,,20:46,,,,,,,,,8/8/2012,20:20,2:00,,,North Carolina,,,,,,,,,,,
