"identifier"	"nutrient"	"fed"	"fed_unit"	"relative_fed"	"relative_unit"
"HDZ-201-E1-S347"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-201-E1-S347"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-200-S100"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-200-S100"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-200-S100"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-200-S100"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-200-S100"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-200-S100"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-197-S202"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-197-S202"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-197-S202"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-197-S202"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-197-S202"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-197-S202"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-196-S76"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-196-S76"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-196-S76"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-196-S76"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-196-S76"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-196-S76"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-239-S307"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-239-S307"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-239-S307"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-239-S307"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-239-S307"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-239-S307"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-238-S306"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-238-S306"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-238-S306"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-238-S306"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-238-S306"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-238-S306"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-199-S86"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-199-S86"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-199-S86"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-199-S86"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-199-S86"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-199-S86"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-235-S282"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-235-S282"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-235-S282"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-235-S282"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-235-S282"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-235-S282"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-234-S281"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-234-S281"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-234-S281"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-234-S281"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-234-S281"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-234-S281"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-198-S88"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-198-S88"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-198-S88"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-198-S88"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-198-S88"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-198-S88"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-237-S305"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-237-S305"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-237-S305"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-237-S305"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-237-S305"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-237-S305"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-326-S137"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-326-S137"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-326-S137"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-326-S137"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-326-S137"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-326-S137"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-307-S116"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-307-S116"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-307-S116"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-307-S116"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-307-S116"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-307-S116"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-330-S323"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-330-S323"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-330-S323"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-330-S323"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-330-S323"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-330-S323"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-315-S127"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-315-S127"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-315-S127"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-315-S127"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-315-S127"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-315-S127"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-318-S156"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-318-S156"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-318-S156"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-318-S156"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-318-S156"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-318-S156"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-306-S115"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-306-S115"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-306-S115"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-306-S115"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-306-S115"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-306-S115"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-336-S159"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-336-S159"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-336-S159"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-336-S159"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-336-S159"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-336-S159"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-331-S324"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-331-S324"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-331-S324"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-331-S324"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-331-S324"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-331-S324"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-317-S155"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-317-S155"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-317-S155"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-317-S155"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-317-S155"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-317-S155"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-303-S112"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-303-S112"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-303-S112"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-303-S112"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-303-S112"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-303-S112"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-312-S121"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-312-S121"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-312-S121"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-312-S121"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-312-S121"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-312-S121"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-308-S117"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-308-S117"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-308-S117"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-308-S117"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-308-S117"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-308-S117"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-304-S113"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-304-S113"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-304-S113"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-304-S113"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-304-S113"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-304-S113"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-314-S126"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-314-S126"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-314-S126"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-314-S126"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-314-S126"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-314-S126"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-313-S125"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-313-S125"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-313-S125"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-313-S125"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-313-S125"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-313-S125"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-319-S157"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-319-S157"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-319-S157"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-319-S157"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-319-S157"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-319-S157"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-324-S135"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-324-S135"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-324-S135"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-324-S135"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-324-S135"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-324-S135"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-329-S315"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-329-S315"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-329-S315"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-329-S315"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-329-S315"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-329-S315"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-305-S114"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-305-S114"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-305-S114"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-305-S114"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-305-S114"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-305-S114"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-333-S169"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-333-S169"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-333-S169"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-333-S169"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-333-S169"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-333-S169"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-310-S119"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-310-S119"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-310-S119"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-310-S119"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-310-S119"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-310-S119"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-335-S257"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-335-S257"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-335-S257"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-335-S257"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-335-S257"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-335-S257"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-320-S131"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-320-S131"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-320-S131"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-320-S131"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-320-S131"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-320-S131"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-332-S168"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-332-S168"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-332-S168"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-332-S168"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-332-S168"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-332-S168"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-301-S110"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-301-S110"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-301-S110"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-301-S110"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-301-S110"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-301-S110"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-325-S136"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-325-S136"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-325-S136"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-325-S136"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-325-S136"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-325-S136"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-241-S141"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-241-S141"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-241-S141"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-241-S141"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-241-S141"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-241-S141"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-242-S142"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-242-S142"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-242-S142"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-242-S142"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-242-S142"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-242-S142"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-328-S158"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-328-S158"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-328-S158"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-328-S158"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-328-S158"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-328-S158"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-334-S325"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-334-S325"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-334-S325"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-334-S325"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-334-S325"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-334-S325"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-327-S138"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-327-S138"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-327-S138"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-327-S138"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-327-S138"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-327-S138"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-302-S111"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-302-S111"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-302-S111"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-302-S111"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-302-S111"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-302-S111"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-243-S143"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-243-S143"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-243-S143"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-243-S143"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-243-S143"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-243-S143"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-410-E1-S349"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-410-E1-S349"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-410-E1-S349"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-410-E1-S349"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-410-E1-S349"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-410-E1-S349"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-236-S283"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-236-S283"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-236-S283"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-236-S283"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-236-S283"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-236-S283"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-244-S144"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-244-S144"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-244-S144"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-244-S144"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-244-S144"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-244-S144"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-233-S280"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-233-S280"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-233-S280"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-233-S280"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-233-S280"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-233-S280"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-232-S279"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-232-S279"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-232-S279"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-232-S279"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-232-S279"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-232-S279"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-231-S278"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-231-S278"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-231-S278"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-231-S278"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-231-S278"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-231-S278"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-309-S118"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
"HDZ-309-S118"	"Neutral Detergent Fiber"	9000	"mg"	32.1	"%"
"HDZ-309-S118"	"Total Dietary Fiber"	1000	"mg"	1.8	"%"
"HDZ-309-S118"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-309-S118"	"Crude Fiber"	12000	"mg"	42.2	"%"
"HDZ-309-S118"	"Starch"	3000	"mg"	9.3	"%"
"HDZ-230-S277"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-230-S277"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-230-S277"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-230-S277"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-230-S277"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-230-S277"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-222-S109"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-222-S109"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-222-S109"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-222-S109"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-222-S109"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-222-S109"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-322-S133"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-322-S133"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-322-S133"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-322-S133"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-322-S133"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-322-S133"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-389-S266"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-389-S266"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-389-S266"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-389-S266"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-389-S266"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-389-S266"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-395-S272"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-395-S272"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-395-S272"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-395-S272"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-395-S272"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-395-S272"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-400-S331"	"Acid Detergent Fiber"	2435.20325	"mg"	8.14	"%"
"HDZ-400-S331"	"Neutral Detergent Fiber"	9629.23644	"mg"	32.2	"%"
"HDZ-400-S331"	"Total Dietary Fiber"	606.16274	"mg"	2.03	"%"
"HDZ-400-S331"	"Water-Soluble Carbohydrates"	0	"mg"	0	"%"
"HDZ-400-S331"	"Crude Fiber"	12395	"mg"	41.45	"%"
"HDZ-400-S331"	"Starch"	3102.91905	"mg"	10.38	"%"
"HDZ-399-S330"	"Acid Detergent Fiber"	2000	"mg"	8.1	"%"
