"SequenceID"	"LibraryCode"	"LibraryTube"	"LibraryBarcode"	"ExtractID"	"SampVolPool"	"TotalPoolVol"	"BeadVol"	"Conc_QC2"	"reads_unclassified"	"FlowCellSerial"	"protocol_group_id"	"SeqRunID"	"SeqDate"	"SeqDateTime"	"SampleSet"	"LibPrepDate"	"LibPrepWorkflow"	"LibPrepKit"	"FlowCellType"	"FlongleAdapter"	"SeqDevice"	"strands"	"fragment_type"	"Length"	"InputMassStart"	"TemplateVolPrep"	"PoolSamples"	"InputMassFinal"	"ExtractDate"	"ExtractedBy"	"ExtractKit"	"SampleID"	"ExtractBox"	"ExtractNotes"	"ExtractConc"	"SampleCollectedBy"	"SampleNotes"	"CollectionDate"	"Subject"	"Subj_Certainty"
"HDZ-229-S130"	"hdz6"	15	15	"HDZ-229-E1"	NA	NA	NA	NA	6947	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-27	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-229"	"HDZ Loris DNA Extracts Box 3"	""	96	"HDZ Keepers"	""	2024-03-21	"Culi"	"yes"
"HDZ-320-S131"	"hdz6"	16	16	"HDZ-320-E1"	NA	NA	NA	NA	11182	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-27	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-320"	"HDZ Loris DNA Extracts Box 3"	""	88	"HDZ Keepers"	""	2024-02-21	"Culi"	"yes"
"HDZ-321-S132"	"hdz6"	17	17	"HDZ-321-E1"	NA	NA	NA	NA	19819	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-27	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-321"	"HDZ Loris DNA Extracts Box 3"	""	29	"HDZ Keepers"	""	2024-03-10	"Culi"	"yes"
"HDZ-322-S133"	"hdz6"	18	18	"HDZ-322-E1"	NA	NA	NA	NA	3979	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-27	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-322"	"HDZ Loris DNA Extracts Box 3"	""	1.2	"HDZ Keepers"	""	2024-03-03	"Culi"	"yes"
"HDZ-323-S134"	"hdz6"	19	19	"HDZ-323-E1"	NA	NA	NA	NA	17019	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-28	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-323"	"HDZ Loris DNA Extracts Box 3"	""	34	"HDZ Keepers"	""	2024-01-17	"Warble"	"yes"
"HDZ-324-S135"	"hdz6"	20	20	"HDZ-324-E1"	NA	NA	NA	NA	10268	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-28	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-324"	"HDZ Loris DNA Extracts Box 3"	""	23	"HDZ Keepers"	""	2024-02-18	"Culi"	"yes"
"HDZ-325-S136"	"hdz6"	21	21	"HDZ-325-E1"	NA	NA	NA	NA	12928	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-28	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-325"	"HDZ Loris DNA Extracts Box 3"	""	37	"HDZ Keepers"	""	2024-02-22	"Warble"	"yes"
"HDZ-326-S137"	"hdz6"	22	22	"HDZ-326-E1"	NA	NA	NA	NA	16582	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-28	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-326"	"HDZ Loris DNA Extracts Box 3"	""	37	"HDZ Keepers"	""	2024-02-09	"Culi"	"yes"
"HDZ-327-S138"	"hdz6"	23	23	"HDZ-327-E1"	NA	NA	NA	NA	16382	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-28	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-327"	"HDZ Loris DNA Extracts Box 3"	""	13	"HDZ Keepers"	""	2024-02-25	"Culi"	"yes"
"PL-NTC-006-CTRL"	"hdz6"	24	24	"PL-NTC-006-E1"	NA	NA	NA	NA	28	"AVI490"	"HDZ-PL-006"	"PL006"	2024-07-18	2024-07-18 20:35:26.690098	"loris"	2024-07-18	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HDZ-206-S139"	"hdz7"	1	1	"HDZ-206-E1"	NA	NA	NA	NA	12014	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-13	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-206"	"HDZ Loris DNA Extracts Box 3"	""	48	"HDZ Keepers"	""	2024-01-30	"Unknown"	"no"
"HDZ-240-S140"	"hdz7"	2	2	"HDZ-240-E1"	NA	NA	NA	NA	12808	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-240"	"HDZ Loris DNA Extracts Box 4"	""	36	"HDZ Keepers"	""	2024-01-20	"Culi"	"yes"
"HDZ-241-S141"	"hdz7"	3	3	"HDZ-241-E1"	NA	NA	NA	NA	13623	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-241"	"HDZ Loris DNA Extracts Box 4"	""	53	"HDZ Keepers"	""	2024-02-23	"Culi"	"yes"
"HDZ-242-S142"	"hdz7"	4	4	"HDZ-242-E1"	NA	NA	NA	NA	12647	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-242"	"HDZ Loris DNA Extracts Box 4"	""	46	"HDZ Keepers"	""	2024-02-23	"Warble"	"yes"
"HDZ-243-S143"	"hdz7"	5	5	"HDZ-243-E1"	NA	NA	NA	NA	7088	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-243"	"HDZ Loris DNA Extracts Box 4"	""	100	"HDZ Keepers"	""	2024-02-26	"Culi"	"yes"
"HDZ-244-S144"	"hdz7"	6	6	"HDZ-244-E1"	NA	NA	NA	NA	8170	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-244"	"HDZ Loris DNA Extracts Box 4"	""	62	"HDZ Keepers"	""	2024-02-27	"Warble"	"yes"
"HDZ-245-S145"	"hdz7"	7	7	"HDZ-245-E1"	NA	NA	NA	NA	9272	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-245"	"HDZ Loris DNA Extracts Box 4"	""	42	"HDZ Keepers"	""	2024-01-16	"Culi"	"yes"
"HDZ-246-S146"	"hdz7"	8	8	"HDZ-246-E1"	NA	NA	NA	NA	12575	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-246"	"HDZ Loris DNA Extracts Box 4"	""	29	"HDZ Keepers"	""	2024-01-18	"Warble"	"yes"
"HDZ-247-S147"	"hdz7"	9	9	"HDZ-247-E1"	NA	NA	NA	NA	13147	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-247"	"HDZ Loris DNA Extracts Box 4"	""	39	"HDZ Keepers"	""	2024-01-20	"Warble"	"yes"
"HDZ-248-S148"	"hdz7"	10	10	"HDZ-248-E1"	NA	NA	NA	NA	8759	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-248"	"HDZ Loris DNA Extracts Box 4"	""	42	"HDZ Keepers"	""	2024-01-21	"Warble"	"yes"
"HDZ-249-S149"	"hdz7"	11	11	"HDZ-249-E1"	NA	NA	NA	NA	15273	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-249"	"HDZ Loris DNA Extracts Box 4"	""	34	"HDZ Keepers"	""	2024-01-19	"Culi"	"yes"
"HDZ-250-S150"	"hdz7"	12	12	"HDZ-250-E1"	NA	NA	NA	NA	15232	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-250"	"HDZ Loris DNA Extracts Box 4"	""	38	"HDZ Keepers"	""	2024-01-21	"Culi"	"yes"
"HDZ-251-S151"	"hdz7"	13	13	"HDZ-251-E1"	NA	NA	NA	NA	13075	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-251"	"HDZ Loris DNA Extracts Box 4"	""	45	"HDZ Keepers"	""	2024-01-16	"Warble"	"yes"
"HDZ-252-S152"	"hdz7"	14	14	"HDZ-252-E1"	NA	NA	NA	NA	10730	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-252"	"HDZ Loris DNA Extracts Box 4"	""	57	"HDZ Keepers"	""	2024-01-18	"Culi"	"yes"
"HDZ-253-S153"	"hdz7"	15	15	"HDZ-253-E1"	NA	NA	NA	NA	9326	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-253"	"HDZ Loris DNA Extracts Box 4"	""	32	"HDZ Keepers"	""	2024-01-17	"Culi"	"yes"
"HDZ-254-S154"	"hdz7"	16	16	"HDZ-254-E1"	NA	NA	NA	NA	9746	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"SA"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-254"	"HDZ Loris DNA Extracts Box 4"	""	41	"HDZ Keepers"	""	2024-02-02	"Culi"	"yes"
"HDZ-317-S155"	"hdz7"	17	17	"HDZ-317-E1"	NA	NA	NA	NA	12238	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-11	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-317"	"HDZ Loris DNA Extracts Box 4"	""	11	"HDZ Keepers"	""	2024-02-13	"Culi"	"yes"
"HDZ-318-S156"	"hdz7"	18	18	"HDZ-318-E1"	NA	NA	NA	NA	10328	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-11	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-318"	"HDZ Loris DNA Extracts Box 4"	""	18	"HDZ Keepers"	""	2024-02-11	"Culi"	"yes"
"HDZ-319-S157"	"hdz7"	19	19	"HDZ-319-E1"	NA	NA	NA	NA	10207	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-11	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-319"	"HDZ Loris DNA Extracts Box 4"	""	26	"HDZ Keepers"	""	2024-02-17	"Culi"	"yes"
"HDZ-328-S158"	"hdz7"	20	20	"HDZ-328-E1"	NA	NA	NA	NA	8224	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-06-28	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-328"	"HDZ Loris DNA Extracts Box 3"	""	34	"HDZ Keepers"	""	2024-02-24	"Culi"	"yes"
"HDZ-336-S159"	"hdz7"	21	21	"HDZ-336-E1"	NA	NA	NA	NA	4067	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-11	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-336"	"HDZ Loris DNA Extracts Box 4"	""	52	"HDZ Keepers"	""	2024-02-12	"Culi"	"yes"
"HDZ-337-S160"	"hdz7"	22	22	"HDZ-337-E1"	NA	NA	NA	NA	9828	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-11	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-337"	"HDZ Loris DNA Extracts Box 4"	""	43	"HDZ Keepers"	""	2024-03-08	"Warble"	"yes"
"HDZ-338-S161"	"hdz7"	23	23	"HDZ-338-E1"	NA	NA	NA	NA	8907	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-11	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-338"	"HDZ Loris DNA Extracts Box 4"	""	69	"HDZ Keepers"	""	2024-03-10	"Warble"	"yes"
"PL-NTC-007-CTRL"	"hdz7"	24	24	"PL-NTC-007-E1"	NA	NA	NA	NA	29	"AVH171"	"HDZ-PL-007"	"PL007"	2024-07-22	2024-07-22 23:13:57.01656	"loris"	2024-07-22	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"HDZ-258-S162"	"hdz8"	1	1	"HDZ-258-E1"	NA	NA	NA	NA	12560	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-12	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-258"	"HDZ Loris DNA Extracts Box 4"	""	37	"HDZ Keepers"	""	2024-01-10	"Culi"	"yes"
"HDZ-259-S163"	"hdz8"	2	2	"HDZ-259-E1"	NA	NA	NA	NA	11554	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-12	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-259"	"HDZ Loris DNA Extracts Box 4"	""	52	"HDZ Keepers"	""	2024-01-13	"Warble"	"yes"
"HDZ-260-S164"	"hdz8"	3	3	"HDZ-260-E1"	NA	NA	NA	NA	12075	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-12	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-260"	"HDZ Loris DNA Extracts Box 4"	""	15	"HDZ Keepers"	""	2024-01-28	"Warble"	"yes"
"HDZ-262-S165"	"hdz8"	4	4	"HDZ-262-E1"	NA	NA	NA	NA	13517	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-15	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-262"	"HDZ Loris DNA Extracts Box 4"	""	38	"HDZ Keepers"	""	2024-01-24	"Culi"	"yes"
"HDZ-263-S166"	"hdz8"	5	5	"HDZ-263-E1"	NA	NA	NA	NA	7073	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-15	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-263"	"HDZ Loris DNA Extracts Box 4"	""	73	"HDZ Keepers"	""	2024-01-09	"Culi"	"no"
"HDZ-264-S167"	"hdz8"	6	6	"HDZ-264-E1"	NA	NA	NA	NA	12815	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-15	"ZE"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-264"	"HDZ Loris DNA Extracts Box 4"	""	45	"HDZ Keepers"	""	2024-01-08	"Culi"	"yes"
"HDZ-332-S168"	"hdz8"	7	7	"HDZ-332-E1"	NA	NA	NA	NA	10094	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-12	"EK"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-332"	"HDZ Loris DNA Extracts Box 4"	""	27	"HDZ Keepers"	""	2024-02-21	"Warble"	"yes"
"HDZ-333-S169"	"hdz8"	8	8	"HDZ-333-E1"	NA	NA	NA	NA	11086	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-12	"EK"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-333"	"HDZ Loris DNA Extracts Box 4"	""	69	"HDZ Keepers"	""	2024-02-19	"Warble"	"yes"
"HDZ-341-S170"	"hdz8"	9	9	"HDZ-341-E1"	NA	NA	NA	NA	9746	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-18	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-341"	"HDZ Loris DNA Extracts Box 4"	""	57	"HDZ Keepers"	""	2024-03-20	"Culi"	"yes"
"HDZ-342-S171"	"hdz8"	10	10	"HDZ-342-E1"	NA	NA	NA	NA	7897	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-18	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-342"	"HDZ Loris DNA Extracts Box 4"	""	47	"HDZ Keepers"	""	2024-03-09	"Culi"	"yes"
"HDZ-343-S172"	"hdz8"	11	11	"HDZ-343-E1"	NA	NA	NA	NA	3929	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-18	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-343"	"HDZ Loris DNA Extracts Box 4"	""	51	"HDZ Keepers"	""	2024-03-11	"Warble"	"yes"
"HDZ-349-S173"	"hdz8"	12	12	"HDZ-349-E1"	NA	NA	NA	NA	10704	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-19	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-349"	"HDZ Loris DNA Extracts Box 4"	""	86	"HDZ Keepers"	""	2024-03-20	"Warble"	"yes"
"HDZ-350-S174"	"hdz8"	13	13	"HDZ-350-E1"	NA	NA	NA	NA	14471	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-19	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-350"	"HDZ Loris DNA Extracts Box 4"	""	8.4	"HDZ Keepers"	""	2024-03-24	"Culi"	"yes"
"HDZ-351-S175"	"hdz8"	14	14	"HDZ-351-E1"	NA	NA	NA	NA	7382	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-351"	"HDZ Loris DNA Extracts Box 4"	""	1.8	"HDZ Keepers"	""	2024-04-16	"Warble"	"yes"
"HDZ-352-S176"	"hdz8"	15	15	"HDZ-352-E1"	NA	NA	NA	NA	12380	"AVP307"	"PL8-9"	"PL008"	2024-08-16	2024-08-16 18:56:41.11048	"loris"	2024-08-16	"rapid16s"	"SQK-16S114-24"	"FLO-FLG114"	"FA-08546"	"Angel-MinION"	2	3	1500	10	15	"yes"	50	2024-07-10	"AS"	"Quick-DNA Fecal/Soil Microbe"	"HDZ-352"	"HDZ Loris DNA Extracts Box 4"	""	22	"HDZ Keepers"	""	2024-04-16	"Culi"	"yes"
