"ID"	"DateBirth"	"LocBirth"	"DateLast"	"LocLast"	"TypeEvent"	"DateEvent"	"DateEst"	"LocEvent"	"Sex"	"Sire"	"Dam"	"Status"	"OffspringID"	"IconBirth"	"ColorBirth"	"IconLocEvent"	"ColorLocEvent"	"IconLocLast"	"ColorLocLast"	"LocLastName"
1051	1988-02-29	"CIN"	1997-03-10	"CBR"	"Breed"	1994-03-18	"N"	"CBR"	"M"	"1026"	"1034"	"D"	1099	"🇺🇸"	"#000000"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1051	1988-02-29	"CIN"	1997-03-10	"CBR"	"Breed"	1995-03-26	"N"	"CBR"	"M"	"1026"	"1034"	"D"	1109	"🇺🇸"	"#000000"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1051	1988-02-29	"CIN"	1997-03-10	"CBR"	"Breed"	1995-03-26	"N"	"CBR"	"M"	"1026"	"1034"	"D"	1110	"🇺🇸"	"#000000"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1051	1988-02-29	"CIN"	1997-03-10	"CBR"	"Breed"	1996-02-02	"N"	"CBR"	"M"	"1026"	"1034"	"D"	1117	"🇺🇸"	"#000000"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1051	1988-02-29	"CIN"	1997-03-10	"CBR"	"Breed"	1996-02-02	"N"	"CBR"	"M"	"1026"	"1034"	"D"	1118	"🇺🇸"	"#000000"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1051	1988-02-29	"CIN"	1997-03-10	"CBR"	"Breed"	1997-01-10	"N"	"CBR"	"M"	"1026"	"1034"	"D"	1128	"🇺🇸"	"#000000"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1051	1988-02-29	"CIN"	1997-03-10	"CBR"	"Breed"	1997-01-10	"N"	"CBR"	"M"	"1026"	"1034"	"D"	1129	"🇺🇸"	"#000000"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1990-06-15	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1068	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1990-06-15	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1069	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1992-04-03	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1082	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1993-05-30	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1093	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1993-05-30	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1094	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1994-03-18	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1098	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1994-03-18	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1099	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1995-03-26	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1109	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1995-03-26	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1110	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1996-02-02	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1117	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1996-02-02	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1118	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1997-01-10	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1128	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	1997-01-10	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1129	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	2000-10-10	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1147	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1054	1988-10-24	"CBR"	2000-12-10	"CBR"	"Breed"	2000-10-10	"N"	"CBR"	"F"	"1030"	"1024"	"D"	1148	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"🇺🇸"	"#CCC4A8"	"Chicago Zoological Park / Brookfield Zoo"
1055	1988-11-17	"DUK"	1991-09-29	"OMA"	"Transfer"	1991-07-29	"N"	"OMA"	"M"	"1012"	"1008"	"D"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#D47C70"	"🇺🇸"	"#D47C70"	"Omaha's Henry Doorly Zoo"
1056	1988-11-17	"DUK"	2000-10-03	"OMA"	"Transfer"	1991-07-29	"N"	"OMA"	"M"	"1012"	"1008"	"D"	NA	"🇺🇸"	"#3C3044"	"🇺🇸"	"#D47C70"	"🇺🇸"	"#D47C70"	"Omaha's Henry Doorly Zoo"
1056	1988-11-17	"DUK"	2000-10-03	"OMA"	"Breed"	2000-08-03	"N"	"OMA"	"M"	"1012"	"1008"	"D"	2433	"🇺🇸"	"#3C3044"	"🇺🇸"	"#D47C70"	"🇺🇸"	"#D47C70"	"Omaha's Henry Doorly Zoo"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1992-02-29	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1081	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1992-02-29	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1081	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1992-02-29	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1081	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1992-02-29	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1081	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Transfer"	1998-10-28	"N"	"CIN"	"M"	"1017"	"1020"	"D"	NA	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Transfer"	1998-10-28	"N"	"CIN"	"M"	"1017"	"1020"	"D"	NA	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1995-02-22	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1105	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1995-02-22	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1105	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1995-02-22	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1105	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1995-02-22	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1105	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1121	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1121	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1121	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1121	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1122	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1122	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1122	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1057	1989-02-25	"SAN"	1996-04-20	"CIN"	"Breed"	1996-02-20	"N"	"SAN"	"M"	"1017"	"1020"	"D"	1122	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#000000"	"Cincinnati Zoo & Botanical Garden"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1058	1989-02-25	"SAN"	1997-04-05	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"F"	"1017"	"1020"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1119	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1996-02-07	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1120	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1131	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Francisco Zoological Gardens"
1059	1989-02-26	"SAN"	1999-06-19	"SAN"	"Breed"	1997-02-05	"N"	"SAN"	"M"	"1016"	"1019"	"D"	1132	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"🇺🇸"	"#948064"	"San Diego Zoo"
