alias	seqrun	collection	sampleID	subject	barcode	kit	reads_unclassified	flow_cell_id	protocol_group_id	seq_id	seq_date	seq_start	tech_replicates	ster_mgpml	ster_dose_ml	ster_npday	ster_mgpday	diet_trial	location	med_type	med_name	mgpml	dose_ml	dose_npday	mg_p_day	warble_cycle	access	culi_trial	bristol_min	bristol_max	bristol_mean	note_type	note_detail
hdz-160-s242	hdz11	2024-06-10	hdz-160	warble	barcode12	SQK-16S114-24	12954	AVN953	HDZ-PL011	PL011	2024-08-21	2024-08-21 21:19:53.872014	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-435-e1-s356	hdz16	2024-06-11	hdz-435	warble	barcode11	SQK-16S114-24	1826	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-464-s372	hdz17	2024-06-11	hdz-464	warble	barcode04	SQK-16S114-24	9279	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-428-e1-s354	hdz16	2024-06-12	hdz-428	warble	barcode09	SQK-16S114-24	1619	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-164-s195	hdz9	2024-06-13	hdz-164	warble	barcode11	SQK-16S114-24	17546	AWN500	PL8-9	PL009	2024-08-16	2024-08-16 18:56:41.056086	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-474-s376	hdz17	2024-06-15	hdz-474	warble	barcode08	SQK-16S114-24	7163	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-429-e1-s355	hdz16	2024-06-16	hdz-429	culi	barcode10	SQK-16S114-24	1436	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	10	0.01	0.5	0.05	steroid_probiotic_oat	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-422-s291	hdz13	2024-06-16	hdz-422	warble	barcode15	SQK-16S114-24	833	AVP114	PL12-13	PL013	2024-08-30	2024-08-30 17:37:28.176954	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-423-s223	hdz1	2024-06-17	hdz-423	warble	barcode16	SQK-16S114-24	8057	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-420-s207	hdz9	2024-06-19	hdz-420	warble	barcode23	SQK-16S114-24	5263	AWN500	PL8-9	PL009	2024-08-16	2024-08-16 18:56:41.056086	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-178-s199	hdz9	2024-06-20	hdz-178	warble	barcode15	SQK-16S114-24	5602	AWN500	PL8-9	PL009	2024-08-16	2024-08-16 18:56:41.056086	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-416-s220	hdz1	2024-06-21	hdz-416	warble	barcode13	SQK-16S114-24	19320	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-417-s221	hdz1	2024-06-23	hdz-417	warble	barcode14	SQK-16S114-24	12471	FAX08980	hdz1	PL001	2024-05-16	2024-05-16 19:50:14.694401	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-415-s206	hdz9	2024-06-24	hdz-415	warble	barcode22	SQK-16S114-24	10891	AWN500	PL8-9	PL009	2024-08-16	2024-08-16 18:56:41.056086	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-419-e1-s352	hdz16	2024-06-25	hdz-419	warble	barcode07	SQK-16S114-24	1469	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-414-s321	hdz14	2024-06-26	hdz-414	warble	barcode22	SQK-16S114-24	6776	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-418-e1-s351	hdz16	2024-06-27	hdz-418	warble	barcode06	SQK-16S114-24	1036	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-171-s303	hdz14	2024-06-28	hdz-171	warble	barcode04	SQK-16S114-24	12359	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-172-s304	hdz14	2024-06-29	hdz-172	warble	barcode05	SQK-16S114-24	4313	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-413-s320	hdz14	2024-06-30	hdz-413	warble	barcode21	SQK-16S114-24	16	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-412-s319	hdz14	2024-07-01	hdz-412	warble	barcode20	SQK-16S114-24	7691	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-159-s302	hdz14	2024-07-02	hdz-159	warble	barcode03	SQK-16S114-24	12572	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-470-e1-s368	hdz16	2024-07-05	hdz-470	warble	barcode23	SQK-16S114-24	1841	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-469-e1-s367	hdz16	2024-07-06	hdz-469	warble	barcode22	SQK-16S114-24	2144	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-468-e1-s366	hdz16	2024-07-07	hdz-468	warble	barcode21	SQK-16S114-24	2068	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-473-s375	hdz17	2024-07-08	hdz-473	warble	barcode07	SQK-16S114-24	5933	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-465-s373	hdz17	2024-07-09	hdz-465	warble	barcode05	SQK-16S114-24	4254	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-463-s371	hdz17	2024-07-13	hdz-463	warble	barcode03	SQK-16S114-24	16894	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-462-s370	hdz17	2024-07-14	hdz-462	warble	barcode02	SQK-16S114-24	5024	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-467-e1-s365	hdz16	2024-07-15	hdz-467	warble	barcode20	SQK-16S114-24	1436	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-158-s301	hdz14	2024-07-16	hdz-158	warble	barcode02	SQK-16S114-24	10460	AVP124	PL014	PL14	2024-09-06	2024-09-06 18:04:40.927986	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-459-e1-s363	hdz16	2024-07-18	hdz-459	warble	barcode18	SQK-16S114-24	1658	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-458-e1-s362	hdz16	2024-07-19	hdz-458	warble	barcode17	SQK-16S114-24	1845	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-461-s369	hdz17	2024-07-20	hdz-461	warble	barcode01	SQK-16S114-24	8690	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-457-e1-s361	hdz16	2024-07-21	hdz-457	warble	barcode16	SQK-16S114-24	2168	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-456-e1-s360	hdz16	2024-07-22	hdz-456	warble	barcode15	SQK-16S114-24	1710	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-466-s374	hdz17	2024-07-23	hdz-466	warble	barcode06	SQK-16S114-24	6956	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-455-e1-s359	hdz16	2024-07-24	hdz-455	warble	barcode14	SQK-16S114-24	1792	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-460-e1-s364	hdz16	2024-07-25	hdz-460	warble	barcode19	SQK-16S114-24	1416	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-454-e1-s358	hdz16	2024-07-27	hdz-454	warble	barcode13	SQK-16S114-24	1716	AVU071	PL016	PL16	2024-09-20	2024-09-20 23:00:38.522417	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-482-s384	hdz17	2024-07-30	hdz-482	warble	barcode16	SQK-16S114-24	2952	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-488-s390	hdz17	2024-07-31	hdz-488	warble	barcode22	SQK-16S114-24	9546	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-483-s385	hdz17	2024-08-02	hdz-483	warble	barcode17	SQK-16S114-24	8607	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-489-s391	hdz17	2024-08-03	hdz-489	warble	barcode23	SQK-16S114-24	6111	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-495-s397	hdz18	2024-08-04	hdz-495	warble	barcode06	SQK-16S114-24	2752	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-494-s396	hdz18	2024-08-05	hdz-494	warble	barcode05	SQK-16S114-24	2172	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-477-s379	hdz17	2024-08-06	hdz-477	warble	barcode11	SQK-16S114-24	6080	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-476-s378	hdz17	2024-08-08	hdz-476	warble	barcode10	SQK-16S114-24	3276	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-500-s402	hdz18	2024-08-09	hdz-500	warble	barcode11	SQK-16S114-24	3875	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-478-s380	hdz17	2024-08-11	hdz-478	warble	barcode12	SQK-16S114-24	4723	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-484-s386	hdz17	2024-08-12	hdz-484	warble	barcode18	SQK-16S114-24	6474	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-490-s392	hdz18	2024-08-13	hdz-490	warble	barcode01	SQK-16S114-24	4741	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-501-s403	hdz18	2024-08-14	hdz-501	warble	barcode12	SQK-16S114-24	3682	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-507-s408	hdz18	2024-08-16	hdz-507	warble	barcode17	SQK-16S114-24	4851	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-502-s404	hdz18	2024-08-17	hdz-502	warble	barcode13	SQK-16S114-24	2131	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-497-s399	hdz18	2024-08-19	hdz-497	warble	barcode08	SQK-16S114-24	2859	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-508-s409	hdz18	2024-08-22	hdz-508	warble	barcode18	SQK-16S114-24	4254	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-503-s405	hdz18	2024-08-24	hdz-503	warble	barcode14	SQK-16S114-24	3178	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-491-s393	hdz18	2024-08-25	hdz-491	warble	barcode02	SQK-16S114-24	4396	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-506-s407	hdz18	2024-08-25	hdz-506	warble	barcode16	SQK-16S114-24	3874	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-485-s387	hdz17	2024-08-26	hdz-485	warble	barcode19	SQK-16S114-24	4804	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-509-s410	hdz18	2024-08-27	hdz-509	warble	barcode19	SQK-16S114-24	5155	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-479-s381	hdz17	2024-08-28	hdz-479	warble	barcode13	SQK-16S114-24	7468	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-510-s411	hdz18	2024-08-29	hdz-510	warble	barcode20	SQK-16S114-24	3307	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-504-s406	hdz18	2024-08-30	hdz-504	warble	barcode15	SQK-16S114-24	4836	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-498-s400	hdz18	2024-08-31	hdz-498	warble	barcode09	SQK-16S114-24	3238	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-492-s394	hdz18	2024-09-01	hdz-492	warble	barcode03	SQK-16S114-24	2954	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-480-s382	hdz17	2024-09-04	hdz-480	warble	barcode14	SQK-16S114-24	6339	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-517-s412	hdz18	2024-09-04	hdz-517	warble	barcode21	SQK-16S114-24	5425	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-499-s401	hdz18	2024-09-05	hdz-499	warble	barcode10	SQK-16S114-24	2232	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-493-s395	hdz18	2024-09-06	hdz-493	warble	barcode04	SQK-16S114-24	3913	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-487-s389	hdz17	2024-09-07	hdz-487	warble	barcode21	SQK-16S114-24	8812	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-481-s383	hdz17	2024-09-08	hdz-481	warble	barcode15	SQK-16S114-24	6130	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-486-s388	hdz17	2024-09-13	hdz-486	warble	barcode20	SQK-16S114-24	5231	AWD070	HDZ-PL-017	PL017	2024-10-25	2024-10-25 20:44:15.683118	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-525-s414	hdz18	2024-09-14	hdz-525	warble	barcode23	SQK-16S114-24	5397	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-522-s413	hdz18	2024-09-15	hdz-522	warble	barcode22	SQK-16S114-24	5254	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	baseline	new_enclosure	none	none	0	0	0	0	pregnant	NA	steroid_probiotic_oat	NA	NA	NA	none	none
hdz-311-s120	hdz6	2024-12-14	hdz-311	culi	barcode05	SQK-16S114-24	9529	AVI490	HDZ-PL-006	PL006	2024-07-18	2024-07-18 20:35:26.690098	1	0	0	0	0	NA	NA	none	none	0	0	0	0	not_estrus	NA	NA	NA	NA	NA	none	none
hdz-496-s398	hdz18	NA	hdz-496	warble	barcode07	SQK-16S114-24	4287	AWC828	PL018	PL18	2024-10-29	2024-10-29 18:36:31.207175	1	0	0	0	0	NA	NA	none	none	0	0	0	0	not_estrus	NA	NA	NA	NA	NA	none	none
