"Cohort"	"Sex"	"N0"	"Date"	"Year"	"Age"	"Nx"	"lx"	"Px"	"qx"	"ax"	"Lx_life"	"Risk"	"Tx"	"ex"	"Births"	"mx"	"Fx"	"R0"	"T"	"lambda_life"	"lambda_5"	"mleAll"	"mleAge1"	"FirstRepro"	"LastRepro"
2002	"Female"	6	2021-01-01	2021	19	0	0	0	0	1	0	0	0	0	0	0	0	0.774242424242424	6.67906066536203	0.962415204539539	0	12	12	2	13
2002	"Female"	6	2022-01-01	2022	20	0	0	0	0	0	0	0	0	0	0	0	0	0.774242424242424	6.67906066536203	0.962415204539539	0	12	12	2	13
2002	"Female"	6	2023-01-01	2023	21	0	0	0	0	0	0	0	0	0	0	0	0	0.774242424242424	6.67906066536203	0.962415204539539	0	12	12	2	13
2002	"Male"	9	2002-01-01	2002	0	9	1	0.888888888888889	0.117647058823529	0	0.944444444444444	8.5	9.05555555555556	9.05555555555556	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2003-01-01	2003	1	8	0.888888888888889	1	0	1	0.888888888888889	8	8.11111111111111	9.125	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2004-01-01	2004	2	8	0.888888888888889	0.875	0.133333333333333	0	0.833333333333333	7.5	7.22222222222222	8.125	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2005-01-01	2005	3	7	0.777777777777778	0.857142857142857	0.153846153846154	1	0.722222222222222	6.5	6.38888888888889	8.21428571428572	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2006-01-01	2006	4	6	0.666666666666667	1	0	1	0.666666666666667	6	5.66666666666667	8.5	2	0.166666666666667	0.111111111111111	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2007-01-01	2007	5	6	0.666666666666667	1	0	0	0.666666666666667	6	5	7.5	1	0.0833333333333333	0.0555555555555556	0.516161616161616	7.78473581213307	0.918555609891799	0.922107911481728	10.25	10.5	4	13
2002	"Male"	9	2008-01-01	2008	6	6	0.666666666666667	1	0	0	0.666666666666667	6	4.33333333333333	6.5	1	0.0833333333333333	0.0555555555555556	0.516161616161616	7.78473581213307	0.918555609891799	0.944087511294902	10.25	10.5	4	13
2002	"Male"	9	2009-01-01	2009	7	6	0.666666666666667	1	0	0	0.666666666666667	6	3.66666666666667	5.5	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0.944087511294902	10.25	10.5	4	13
2002	"Male"	9	2010-01-01	2010	8	6	0.666666666666667	0.833333333333333	0.181818181818182	0	0.611111111111111	5.5	3	4.5	1	0.0909090909090909	0.0606060606060606	0.516161616161616	7.78473581213307	0.918555609891799	0.969640266095579	10.25	10.5	4	13
2002	"Male"	9	2011-01-01	2011	9	5	0.555555555555556	1	0	1	0.555555555555556	5	2.38888888888889	4.3	2	0.2	0.111111111111111	0.516161616161616	7.78473581213307	0.918555609891799	0.964192504002627	10.25	10.5	4	13
2002	"Male"	9	2012-01-01	2012	10	5	0.555555555555556	0.6	0.25	0	0.444444444444444	4	1.83333333333333	3.3	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0.964192504002627	10.25	10.5	4	13
2002	"Male"	9	2013-01-01	2013	11	3	0.333333333333333	1	0	1	0.333333333333333	3	1.38888888888889	4.16666666666667	1	0.166666666666667	0.0555555555555556	0.516161616161616	7.78473581213307	0.918555609891799	0.870550563296124	10.25	10.5	4	13
2002	"Male"	9	2014-01-01	2014	12	3	0.333333333333333	1	0	0	0.333333333333333	3	1.05555555555556	3.16666666666667	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0.870550563296124	10.25	10.5	4	13
2002	"Male"	9	2015-01-01	2015	13	3	0.333333333333333	0.666666666666667	0.4	0	0.277777777777778	2.5	0.722222222222222	2.16666666666667	1	0.2	0.0666666666666667	0.516161616161616	7.78473581213307	0.918555609891799	0.870550563296124	10.25	10.5	4	13
2002	"Male"	9	2016-01-01	2016	14	2	0.222222222222222	0.5	0.666666666666667	1	0.166666666666667	1.5	0.444444444444444	2	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0.832553207401873	10.25	10.5	4	13
2002	"Male"	9	2017-01-01	2017	15	1	0.111111111111111	1	0	1	0.111111111111111	1	0.277777777777778	2.5	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0.724779663677696	10.25	10.5	4	13
2002	"Male"	9	2018-01-01	2018	16	1	0.111111111111111	1	0	0	0.111111111111111	1	0.166666666666667	1.5	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0.802741561760231	10.25	10.5	4	13
2002	"Male"	9	2019-01-01	2019	17	1	0.111111111111111	0	2	0	0.0555555555555556	0.5	0.0555555555555556	0.5	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0.802741561760231	10.25	10.5	4	13
2002	"Male"	9	2020-01-01	2020	18	0	0	0	0	1	0	0	0	0	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2021-01-01	2021	19	0	0	0	0	0	0	0	0	0	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2022-01-01	2022	20	0	0	0	0	0	0	0	0	0	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Male"	9	2023-01-01	2023	21	0	0	0	0	0	0	0	0	0	0	0	0	0.516161616161616	7.78473581213307	0.918555609891799	0	10.25	10.5	4	13
2002	"Total"	15	2002-01-01	2002	0	15	1	0.933333333333333	0.0689655172413793	0	0.966666666666667	14.5	10.2333333333333	10.2333333333333	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2002	"Total"	15	2003-01-01	2003	1	14	0.933333333333333	1	0	1	0.933333333333333	14	9.26666666666667	9.92857142857143	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2002	"Total"	15	2004-01-01	2004	2	14	0.933333333333333	0.928571428571429	0.0740740740740741	0	0.9	13.5	8.33333333333333	8.92857142857143	1	0.037037037037037	0.0345679012345679	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2002	"Total"	15	2005-01-01	2005	3	13	0.866666666666667	0.923076923076923	0.08	1	0.833333333333333	12.5	7.43333333333333	8.57692307692308	1	0.04	0.0346666666666667	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2002	"Total"	15	2006-01-01	2006	4	12	0.8	1	0	1	0.8	12	6.6	8.25	3	0.125	0.1	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2002	"Total"	15	2007-01-01	2007	5	12	0.8	0.916666666666667	0.0869565217391304	0	0.766666666666667	11.5	5.8	7.25	2	0.0869565217391304	0.0695652173913043	0.62821434733868	7.22809994637782	0.937709755426396	0.956352499790037	10.75	11	2	13
2002	"Total"	15	2008-01-01	2008	6	11	0.733333333333333	0.909090909090909	0.0952380952380952	1	0.7	10.5	5.03333333333333	6.86363636363637	1	0.0476190476190476	0.0349206349206349	0.62821434733868	7.22809994637782	0.937709755426396	0.952912293694355	10.75	11	2	13
2002	"Total"	15	2009-01-01	2009	7	10	0.666666666666667	1	0	1	0.666666666666667	10	4.33333333333333	6.5	1	0.05	0.0333333333333333	0.62821434733868	7.22809994637782	0.937709755426396	0.93491987614847	10.75	11	2	13
2002	"Total"	15	2010-01-01	2010	8	10	0.666666666666667	0.9	0.105263157894737	0	0.633333333333333	9.5	3.66666666666667	5.5	3	0.157894736842105	0.105263157894737	0.62821434733868	7.22809994637782	0.937709755426396	0.948880080054749	10.75	11	2	13
2002	"Total"	15	2011-01-01	2011	9	9	0.6	1	0	1	0.6	9	3.03333333333333	5.05555555555556	3	0.166666666666667	0.1	0.62821434733868	7.22809994637782	0.937709755426396	0.944087511294902	10.75	11	2	13
2002	"Total"	15	2012-01-01	2012	10	9	0.6	0.777777777777778	0.125	0	0.533333333333333	8	2.43333333333333	4.05555555555556	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0.944087511294902	10.75	11	2	13
2002	"Total"	15	2013-01-01	2013	11	7	0.466666666666667	0.857142857142857	0.153846153846154	1	0.433333333333333	6.5	1.9	4.07142857142857	1	0.0769230769230769	0.0358974358974359	0.62821434733868	7.22809994637782	0.937709755426396	0.913568403993486	10.75	11	2	13
2002	"Total"	15	2014-01-01	2014	12	6	0.4	1	0	1	0.4	6	1.46666666666667	3.66666666666667	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0.902880451447434	10.75	11	2	13
2002	"Total"	15	2015-01-01	2015	13	6	0.4	0.666666666666667	0.4	0	0.333333333333333	5	1.06666666666667	2.66666666666667	2	0.2	0.08	0.62821434733868	7.22809994637782	0.937709755426396	0.902880451447434	10.75	11	2	13
2002	"Total"	15	2016-01-01	2016	14	4	0.266666666666667	0.75	0.285714285714286	2	0.233333333333333	3.5	0.733333333333333	2.75	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0.850283000417194	10.75	11	2	13
2002	"Total"	15	2017-01-01	2017	15	3	0.2	1	0	1	0.2	3	0.5	2.5	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0.802741561760231	10.75	11	2	13
2002	"Total"	15	2018-01-01	2018	16	3	0.2	0.666666666666667	0.4	0	0.166666666666667	2.5	0.3	1.5	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0.84412087984411	10.75	11	2	13
2002	"Total"	15	2019-01-01	2019	17	2	0.133333333333333	0.5	0.666666666666667	1	0.1	1.5	0.133333333333333	1	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0.802741561760231	10.75	11	2	13
2002	"Total"	15	2020-01-01	2020	18	1	0.0666666666666667	0	2	1	0.0333333333333333	0.5	0.0333333333333333	0.5	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0.698827118771579	10.75	11	2	13
2002	"Total"	15	2021-01-01	2021	19	0	0	0	0	1	0	0	0	0	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2002	"Total"	15	2022-01-01	2022	20	0	0	0	0	0	0	0	0	0	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2002	"Total"	15	2023-01-01	2023	21	0	0	0	0	0	0	0	0	0	0	0	0	0.62821434733868	7.22809994637782	0.937709755426396	0	10.75	11	2	13
2003	"Female"	6	2003-01-01	2003	0	6	1	1	0	0	1	6	12.8333333333333	12.8333333333333	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2004-01-01	2004	1	6	1	1	0	0	1	6	11.8333333333333	11.8333333333333	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2005-01-01	2005	2	6	1	1	0	0	1	6	10.8333333333333	10.8333333333333	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2006-01-01	2006	3	6	1	1	0	0	1	6	9.83333333333333	9.83333333333333	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2007-01-01	2007	4	6	1	1	0	0	1	6	8.83333333333333	8.83333333333333	1	0.0833333333333333	0.0833333333333333	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2008-01-01	2008	5	6	1	1	0	0	1	6	7.83333333333333	7.83333333333333	1	0.0833333333333333	0.0833333333333333	0.333333333333333	6.5	0.844494314468976	1	13.5	13.5	4	10
2003	"Female"	6	2009-01-01	2009	6	6	1	0.833333333333333	0.181818181818182	0	0.916666666666667	5.5	6.83333333333333	6.83333333333333	0	0	0	0.333333333333333	6.5	0.844494314468976	1	13.5	13.5	4	10
2003	"Female"	6	2010-01-01	2010	7	5	0.833333333333333	1	0	1	0.833333333333333	5	5.91666666666667	7.1	1	0.1	0.0833333333333333	0.333333333333333	6.5	0.844494314468976	0.964192504002627	13.5	13.5	4	10
2003	"Female"	6	2011-01-01	2011	8	5	0.833333333333333	1	0	0	0.833333333333333	5	5.08333333333333	6.1	0	0	0	0.333333333333333	6.5	0.844494314468976	0.964192504002627	13.5	13.5	4	10
2003	"Female"	6	2012-01-01	2012	9	5	0.833333333333333	1	0	0	0.833333333333333	5	4.25	5.1	0	0	0	0.333333333333333	6.5	0.844494314468976	0.964192504002627	13.5	13.5	4	10
2003	"Female"	6	2013-01-01	2013	10	5	0.833333333333333	1	0	0	0.833333333333333	5	3.41666666666667	4.1	1	0.1	0.0833333333333333	0.333333333333333	6.5	0.844494314468976	0.964192504002627	13.5	13.5	4	10
2003	"Female"	6	2014-01-01	2014	11	5	0.833333333333333	0.8	0.222222222222222	0	0.75	4.5	2.58333333333333	3.1	0	0	0	0.333333333333333	6.5	0.844494314468976	0.964192504002627	13.5	13.5	4	10
2003	"Female"	6	2015-01-01	2015	12	4	0.666666666666667	1	0	1	0.666666666666667	4	1.83333333333333	2.75	0	0	0	0.333333333333333	6.5	0.844494314468976	0.956352499790037	13.5	13.5	4	10
2003	"Female"	6	2016-01-01	2016	13	4	0.666666666666667	0.5	0.666666666666667	0	0.5	3	1.16666666666667	1.75	0	0	0	0.333333333333333	6.5	0.844494314468976	0.956352499790037	13.5	13.5	4	10
2003	"Female"	6	2017-01-01	2017	14	2	0.333333333333333	0.5	0.666666666666667	2	0.25	1.5	0.666666666666667	2	0	0	0	0.333333333333333	6.5	0.844494314468976	0.832553207401873	13.5	13.5	4	10
2003	"Female"	6	2018-01-01	2018	15	1	0.166666666666667	1	0	1	0.166666666666667	1	0.416666666666667	2.5	0	0	0	0.333333333333333	6.5	0.844494314468976	0.724779663677696	13.5	13.5	4	10
2003	"Female"	6	2019-01-01	2019	16	1	0.166666666666667	1	0	0	0.166666666666667	1	0.25	1.5	0	0	0	0.333333333333333	6.5	0.844494314468976	0.724779663677696	13.5	13.5	4	10
2003	"Female"	6	2020-01-01	2020	17	1	0.166666666666667	0	2	0	0.0833333333333333	0.5	0.0833333333333333	0.5	0	0	0	0.333333333333333	6.5	0.844494314468976	0.757858283255199	13.5	13.5	4	10
2003	"Female"	6	2021-01-01	2021	18	0	0	0	0	1	0	0	0	0	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2022-01-01	2022	19	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2023-01-01	2023	20	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Female"	6	2024-01-01	2024	21	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	6.5	0.844494314468976	0	13.5	13.5	4	10
2003	"Male"	3	2003-01-01	2003	0	3	1	0.666666666666667	0.4	0	0.833333333333333	2.5	7.83333333333333	7.83333333333333	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2004-01-01	2004	1	2	0.666666666666667	1	0	1	0.666666666666667	2	7	10.5	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2005-01-01	2005	2	2	0.666666666666667	1	0	0	0.666666666666667	2	6.33333333333333	9.5	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2006-01-01	2006	3	2	0.666666666666667	1	0	0	0.666666666666667	2	5.66666666666667	8.5	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2007-01-01	2007	4	2	0.666666666666667	1	0	0	0.666666666666667	2	5	7.5	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2008-01-01	2008	5	2	0.666666666666667	1	0	0	0.666666666666667	2	4.33333333333333	6.5	0	0	0	0	0	0	0.922107911481728	9.5	10	Inf	-Inf
2003	"Male"	3	2009-01-01	2009	6	2	0.666666666666667	1	0	0	0.666666666666667	2	3.66666666666667	5.5	0	0	0	0	0	0	1	9.5	10	Inf	-Inf
2003	"Male"	3	2010-01-01	2010	7	2	0.666666666666667	1	0	0	0.666666666666667	2	3	4.5	0	0	0	0	0	0	1	9.5	10	Inf	-Inf
2003	"Male"	3	2011-01-01	2011	8	2	0.666666666666667	1	0	0	0.666666666666667	2	2.33333333333333	3.5	0	0	0	0	0	0	1	9.5	10	Inf	-Inf
2003	"Male"	3	2012-01-01	2012	9	2	0.666666666666667	0.5	0.666666666666667	0	0.5	1.5	1.66666666666667	2.5	0	0	0	0	0	0	1	9.5	10	Inf	-Inf
2003	"Male"	3	2013-01-01	2013	10	1	0.333333333333333	1	0	1	0.333333333333333	1	1.16666666666667	3.5	0	0	0	0	0	0	0.870550563296124	9.5	10	Inf	-Inf
2003	"Male"	3	2014-01-01	2014	11	1	0.333333333333333	1	0	0	0.333333333333333	1	0.833333333333333	2.5	0	0	0	0	0	0	0.870550563296124	9.5	10	Inf	-Inf
2003	"Male"	3	2015-01-01	2015	12	1	0.333333333333333	1	0	0	0.333333333333333	1	0.5	1.5	0	0	0	0	0	0	0.870550563296124	9.5	10	Inf	-Inf
2003	"Male"	3	2016-01-01	2016	13	1	0.333333333333333	0	2	0	0.166666666666667	0.5	0.166666666666667	0.5	0	0	0	0	0	0	0.870550563296124	9.5	10	Inf	-Inf
2003	"Male"	3	2017-01-01	2017	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2018-01-01	2018	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2019-01-01	2019	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2020-01-01	2020	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2021-01-01	2021	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2022-01-01	2022	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2023-01-01	2023	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Male"	3	2024-01-01	2024	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	10	Inf	-Inf
2003	"Total"	10	2003-01-01	2003	0	10	1	0.8	0.222222222222222	0	0.9	9	10.1	10.1	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2004-01-01	2004	1	8	0.8	1	0	2	0.8	8	9.2	11.5	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2005-01-01	2005	2	8	0.8	1	0	0	0.8	8	8.4	10.5	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2006-01-01	2006	3	8	0.8	1	0	0	0.8	8	7.6	9.5	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2007-01-01	2007	4	8	0.8	1	0	0	0.8	8	6.8	8.5	1	0.0625	0.05	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2008-01-01	2008	5	8	0.8	1	0	0	0.8	8	6	7.5	1	0.0625	0.05	0.2	6.5	0.780667596293217	0.956352499790037	12	13.3333333333333	4	10
2003	"Total"	10	2009-01-01	2009	6	8	0.8	0.875	0.133333333333333	0	0.75	7.5	5.2	6.5	0	0	0	0.2	6.5	0.780667596293217	1	12	13.3333333333333	4	10
2003	"Total"	10	2010-01-01	2010	7	7	0.7	1	0	1	0.7	7	4.45	6.35714285714286	1	0.0714285714285714	0.05	0.2	6.5	0.780667596293217	0.973647180615168	12	13.3333333333333	4	10
2003	"Total"	10	2011-01-01	2011	8	7	0.7	1	0	0	0.7	7	3.75	5.35714285714286	0	0	0	0.2	6.5	0.780667596293217	0.973647180615168	12	13.3333333333333	4	10
2003	"Total"	10	2012-01-01	2012	9	7	0.7	0.857142857142857	0.153846153846154	0	0.65	6.5	3.05	4.35714285714286	0	0	0	0.2	6.5	0.780667596293217	0.973647180615168	12	13.3333333333333	4	10
2003	"Total"	10	2013-01-01	2013	10	6	0.6	1	0	1	0.6	6	2.4	4	1	0.0833333333333333	0.05	0.2	6.5	0.780667596293217	0.944087511294902	12	13.3333333333333	4	10
2003	"Total"	10	2014-01-01	2014	11	6	0.6	0.833333333333333	0.181818181818182	0	0.55	5.5	1.8	3	0	0	0	0.2	6.5	0.780667596293217	0.944087511294902	12	13.3333333333333	4	10
2003	"Total"	10	2015-01-01	2015	12	5	0.5	1	0	1	0.5	5	1.25	2.5	0	0	0	0.2	6.5	0.780667596293217	0.93491987614847	12	13.3333333333333	4	10
2003	"Total"	10	2016-01-01	2016	13	5	0.5	0.4	0.857142857142857	0	0.35	3.5	0.75	1.5	0	0	0	0.2	6.5	0.780667596293217	0.93491987614847	12	13.3333333333333	4	10
2003	"Total"	10	2017-01-01	2017	14	2	0.2	0.5	0.666666666666667	3	0.15	1.5	0.4	2	0	0	0	0.2	6.5	0.780667596293217	0.778370541551171	12	13.3333333333333	4	10
2003	"Total"	10	2018-01-01	2018	15	1	0.1	1	0	1	0.1	1	0.25	2.5	0	0	0	0.2	6.5	0.780667596293217	0.698827118771579	12	13.3333333333333	4	10
2003	"Total"	10	2019-01-01	2019	16	1	0.1	1	0	0	0.1	1	0.15	1.5	0	0	0	0.2	6.5	0.780667596293217	0.698827118771579	12	13.3333333333333	4	10
2003	"Total"	10	2020-01-01	2020	17	1	0.1	0	2	0	0.05	0.5	0.05	0.5	0	0	0	0.2	6.5	0.780667596293217	0.724779663677696	12	13.3333333333333	4	10
2003	"Total"	10	2021-01-01	2021	18	0	0	0	0	1	0	0	0	0	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2022-01-01	2022	19	0	0	0	0	0	0	0	0	0	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2023-01-01	2023	20	0	0	0	0	0	0	0	0	0	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2003	"Total"	10	2024-01-01	2024	21	0	0	0	0	0	0	0	0	0	0	0	0	0.2	6.5	0.780667596293217	0	12	13.3333333333333	4	10
2004	"Female"	2	2004-01-01	2004	0	2	1	1	0	0	1	2	13.5	13.5	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2005-01-01	2005	1	2	1	1	0	0	1	2	12.5	12.5	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2006-01-01	2006	2	2	1	1	0	0	1	2	11.5	11.5	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2007-01-01	2007	3	2	1	1	0	0	1	2	10.5	10.5	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2008-01-01	2008	4	2	1	1	0	0	1	2	9.5	9.5	1	0.25	0.25	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2009-01-01	2009	5	2	1	1	0	0	1	2	8.5	8.5	1	0.25	0.25	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2010-01-01	2010	6	2	1	1	0	0	1	2	7.5	7.5	2	0.5	0.5	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2011-01-01	2011	7	2	1	1	0	0	1	2	6.5	6.5	1	0.25	0.25	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2012-01-01	2012	8	2	1	1	0	0	1	2	5.5	5.5	0	0	0	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2013-01-01	2013	9	2	1	1	0	0	1	2	4.5	4.5	1	0.25	0.25	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2014-01-01	2014	10	2	1	1	0	0	1	2	3.5	3.5	0	0	0	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2015-01-01	2015	11	2	1	1	0	0	1	2	2.5	2.5	0	0	0	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2016-01-01	2016	12	2	1	0.5	0.666666666666667	0	0.75	1.5	1.5	1.5	0	0	0	1.5	6.16666666666667	1.06796086714013	1	13	13	4	9
2004	"Female"	2	2017-01-01	2017	13	1	0.5	1	0	1	0.5	1	0.75	1.5	0	0	0	1.5	6.16666666666667	1.06796086714013	0.870550563296124	13	13	4	9
2004	"Female"	2	2018-01-01	2018	14	1	0.5	0	2	0	0.25	0.5	0.25	0.5	0	0	0	1.5	6.16666666666667	1.06796086714013	0.870550563296124	13	13	4	9
2004	"Female"	2	2019-01-01	2019	15	0	0	0	0	1	0	0	0	0	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2020-01-01	2020	16	0	0	0	0	0	0	0	0	0	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2021-01-01	2021	17	0	0	0	0	0	0	0	0	0	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2022-01-01	2022	18	0	0	0	0	0	0	0	0	0	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2023-01-01	2023	19	0	0	0	0	0	0	0	0	0	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2024-01-01	2024	20	0	0	0	0	0	0	0	0	0	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Female"	2	2025-01-01	2025	21	0	0	0	0	0	0	0	0	0	0	0	0	1.5	6.16666666666667	1.06796086714013	0	13	13	4	9
2004	"Male"	3	2004-01-01	2004	0	3	1	0.333333333333333	0.5	0	0.666666666666667	2	6.16666666666667	6.16666666666667	0	0	0	0	0	0	0	0.75	0	Inf	-Inf
2004	"Male"	3	2005-01-01	2005	1	1	0.333333333333333	1	0	1	0.333333333333333	1	5.5	16.5	0	0	0	0	0	0	0	0.75	0	Inf	-Inf
2004	"Male"	3	2006-01-01	2006	2	1	0.333333333333333	1	0	0	0.333333333333333	1	5.16666666666667	15.5	0	0	0	0	0	0	0	0.75	0	Inf	-Inf
2004	"Male"	3	2007-01-01	2007	3	1	0.333333333333333	1	0	0	0.333333333333333	1	4.83333333333333	14.5	0	0	0	0	0	0	0	0.75	0	Inf	-Inf
2004	"Male"	3	2008-01-01	2008	4	1	0.333333333333333	1	0	0	0.333333333333333	1	4.5	13.5	0	0	0	0	0	0	0	0.75	0	Inf	-Inf
2004	"Male"	3	2009-01-01	2009	5	1	0.333333333333333	1	0	0	0.333333333333333	1	4.16666666666667	12.5	0	0	0	0	0	0	0.802741561760231	0.75	0	Inf	-Inf
2004	"Male"	3	2010-01-01	2010	6	1	0.333333333333333	1	0	0	0.333333333333333	1	3.83333333333333	11.5	0	0	0	0	0	0	1	0.75	0	Inf	-Inf
2004	"Male"	3	2011-01-01	2011	7	1	0.333333333333333	1	0	0	0.333333333333333	1	3.5	10.5	0	0	0	0	0	0	1	0.75	0	Inf	-Inf
2004	"Male"	3	2012-01-01	2012	8	1	0.333333333333333	1	0	0	0.333333333333333	1	3.16666666666667	9.5	0	0	0	0	0	0	1	0.75	0	Inf	-Inf
