"ID"	"culi.1"	"culi.2"	"culi.3"	"culi.4"	"culi.6"	"culi.7"	"culi.8"	"culi.10"	"culi.11"	"culi.12"	"culi.15"	"culi.21"	"culi.25"	"culi.27"	"culi.28"	"culi.29"	"culi.30"	"culi.32"	"culi.36"	"culi.38"	"culi.39"	"culi.42"	"culi.43"	"culi.46"	"culi.48"	"culi.50"	"culi.51"	"culi.52"	"culi.54"	"culi.55"	"culi.58"	"culi.59"	"culi.61"	"culi.62"	"culi.64"	"culi.65"	"culi.68"	"culi.74"	"culi.75"	"culi.77"	"culi.81"	"culi.82"	"culi.83"	"culi.84"	"culi.85"	"culi.86"	"culi.87"	"culi.88"	"culi.89"	"culi.90"	"culi.91"	"culi.92"	"culi.93"	"culi.95"	"culi.96"	"culi.99"	"culi.100"	"culi.103"	"culi.105"	"culi.106"	"culi.107"	"culi.108"	"culi.109"	"culi.111"	"culi.113"	"culi.114"	"culi.115"	"culi.116"	"culi.117"	"culi.118"	"culi.119"	"culi.120"	"culi.121"	"culi.122"	"culi.123"	"culi.125"	"culi.126"	"culi.127"	"culi.128"	"culi.129"	"culi.133"	"culi.134"	"culi.135"	"culi.136"	"culi.137"	"culi.138"	"culi.139"	"culi.140"	"culi.141"	"culi.142"	"culi.143"	"culi.144"	"culi.145"	"culi.146"	"culi.147"	"culi.148"	"culi.150"	"culi.151"	"culi.152"	"culi.153"	"culi.154"	"culi.156"	"culi.157"	"culi.159"	"culi.161"	"culi.172"	"culi.174"	"culi.177"	"culi.178"	"culi.183"	"culi.187"	"culi.192"	"culi.196"	"culi.199"	"culi.200"	"culi.201"	"culi.202"	"culi.416"
"njc36"	9.97	14.4	12.21	14.9	24.47	21.14	13.79	15.24	9.58	10.39	27.82	11.47	25.87	14.89	26.9	18.53	36.04	35.07	16.92	25.1	23.79	16.68	18.68	25.94	18.3	22.52	25.31	22.69	23.49	23.35	21.86	18.66	29.71	23.42	24.96	21.69	24.2	12.54	37.56	14.51	18.48	23.2	27.91	15.45	23.63	38.58	13.66	33.05	31.66	33.01	32.99	26.02	23.86	24.5	25.17	16.97	17.75	25.99	14.18	10.84	17.18	21.26	17.22	24.01	15.11	17.9	21.32	20.67	12.85	15.88	16.86	23.08	25.15	17.28	12.94	8.83	11.52	14.34	17.51	15.05	18.64	15.09	28.59	21.44	27.82	19.19	34.54	18.6	26.21	9.11	16.29	18.86	25.29	9.93	43.69	32.24	19.8	25.55	17.72	28	28.43	26.74	17.27	24	23.34	22.15	23.58	23.02	9.34	16.03	2.25	9.87	21.27	11.12	18.98	12.88	8.75	14.5
"njc37"	0.02	0	0	0	0	0	0.01	0	0	0	0.04	0.02	0	0.18	0.02	0.02	0.02	0.04	0	0.07	0.07	0.04	0.05	0	0.02	0.04	0.13	0.02	0	0.16	0.02	0.02	0	0.04	0.07	0.04	0	0.02	0.02	0.02	0.02	0	0	0.02	0	0.02	0.02	0.05	0.05	0.07	0	0.11	0.02	0.11	0.04	0	0.02	0	0	0.11	0.02	0.09	0.11	0	0	0.48	0.02	0.02	0.02	0.02	0.05	0.09	0	0.04	0.02	0	0.02	0.11	0.04	0.09	0	0	0	0	0	0	0	0	0.02	0.21	1.16	0	0	0	0	0.02	0.11	0.02	0.07	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.57	0.48	0.6	0.02	0.67	0.16	0
"njc38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	0.53	0.02	0.58	0.07	0
"njc39"	8.25	13.04	11.43	13.92	22.69	19.22	12.45	13.57	8.71	9.25	24.45	9.91	23.25	13	23.78	17.44	31.81	30.52	15.92	19.82	20.02	11.44	13.07	20.34	13.82	18.83	17.93	19.31	20.65	19.63	19.93	17.74	25.88	19.84	22.56	18.27	19.59	10.71	35.42	12.36	16.15	20.31	23.6	13.78	22.46	36.08	11.43	28.73	27.27	28.72	28.14	21.15	20.43	19.6	21.67	14.44	15.43	20.26	11.7	7.27	14.28	15.47	12.47	20.12	11.61	10.5	17.27	16.91	9.88	11.95	13.8	18.07	21.38	13.35	10.41	7.2	9.11	11.55	14.34	11.57	15.7	12.74	25.69	19.39	25.17	16.75	22.99	16.19	22.24	7.19	12.55	14.05	21.16	8.17	38.95	28.72	16.87	21.04	12.88	23.56	25.67	23.51	14.86	18.86	16.7	19.95	21.46	21.7	8.52	14.15	1.46	6.96	17.79	3.98	15.76	9.56	1.95	11.41
"njc40"	9.32	14.24	12.1	14.88	24.43	21.01	13.49	15.24	9.47	10.21	27.02	10.88	25.67	14.19	26.11	18.49	34.42	33.52	16.72	22.04	22.14	13.01	14.56	23.02	14.99	21.18	20.62	21.14	22.75	22.59	21.7	18.59	29.62	22.7	24.65	21.33	22.78	12.38	37.47	14.08	17.94	22.91	26.95	15.22	23.63	38.45	13.15	32.3	30.99	32.34	32.09	25.21	23.54	22.42	24.63	16.39	17.49	23.78	12.91	8.75	15.89	17.87	14.41	23.22	12.89	12.16	19.62	18.99	10.93	13.54	15.38	19.97	24.75	15.31	11.42	8.11	10.43	12.9	16.03	12.81	17.61	14.47	28.41	21.24	27.77	18.56	25.26	18.14	25.87	9.06	16.22	15.98	23.29	9.45	43.46	32.06	18.97	23.84	14.51	26.12	28.03	26.52	16.38	21.61	19.83	21.77	23.49	22.91	9.3	14.89	1.46	9.84	21.09	9.41	16.83	11.11	4.76	12.64
"njc41"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	0.53	0.02	0.58	0.07	0
"njc42"	0.22	0.13	0	0	0.09	0.6	0.08	0.69	0.11	0.16	0.25	0.2	0.45	0.22	0.09	0.04	0.4	0.49	0	0.2	0.42	0.07	0.07	0.02	0.11	0.27	0.25	0.11	0.11	0.43	0.36	0.02	0.29	1.12	0.07	0.2	0.09	0.16	0.09	0.14	0.16	0.29	0.2	0.11	0.02	0.07	0.29	0.19	0.54	0.16	0.4	1.41	0.09	0.25	0.29	0.13	0.11	0.14	0.11	0.18	0.22	0.43	0.25	0.18	0.02	0.75	0.22	0.11	0.29	0.16	0.16	0.2	0.76	0.11	0.16	0.07	0.54	0.31	0.49	0.2	0.09	0.22	0.16	0.02	0.02	0.09	0.25	0.09	0.07	0.37	1.77	0.02	0.07	0.29	0.29	0.27	0.36	0.18	0.11	0.43	0.02	0.62	0.09	0.79	1.19	0.09	0.09	0.07	0.02	0.04	0.25	0.8	0.57	0.74	0.02	0.69	2.23	0.07
"njc43"	8.34	13.06	13.11	14.63	22.71	19.29	12.62	13.57	8.73	9.34	24.59	10	23.27	13.21	23.91	17.44	32.03	30.54	15.92	20.16	20.08	11.51	13.1	20.34	13.82	18.83	17.93	19.31	20.67	19.63	19.96	17.76	25.88	19.84	22.63	18.23	19.61	10.71	35.42	12.38	16.13	20.29	24.16	13.87	22.44	36.05	11.57	28.87	27.32	29.13	28.28	21.53	20.54	19.78	21.83	14.48	15.43	20.29	11.74	7.69	14.7	15.58	14.52	20.18	12.12	15.71	17.32	18.08	10.24	17.32	15.51	19.21	21.43	13.55	10.81	7.26	9.17	11.53	14.38	11.66	15.72	12.81	25.69	19.57	25.19	16.8	23.72	16.32	22.38	7.12	12.51	14.09	23.08	8.23	38.95	28.77	17.01	25.8	26.7	32.96	25.67	23.45	14.84	18.89	16.73	20.24	21.55	21.74	8.56	14.2	55.91	7.07	17.83	14.08	15.96	13.68	3.57	18.19
"njc44"	0.04	0.04	0.02	0	0.02	0.07	0.02	0	0.04	0	0.09	0.11	0	0.09	0.25	0.02	1.09	0.36	0.11	0.09	0.07	0.07	0.02	0.27	0.86	0.18	0.11	0.09	0	0.07	0.02	0	0.02	0.16	0.04	0.2	0	0.07	0.02	0.02	0.09	0.07	0.11	0.04	0.02	0.04	0	0.08	0.07	0.13	0.02	0.07	0.11	0.18	0	0.11	0.02	0.02	0.04	0.02	0.13	0.02	0.04	0.02	0.02	0.39	0.16	0.16	0.07	0	0	0.16	0.16	0.09	0.02	0.02	0.02	0.16	0.02	0.13	0.04	0	0.02	0.02	0.02	0.08	0.23	0.11	0	0.12	0.12	0	0.07	0.38	0.04	0.05	0	0	0.02	0.07	0	0.2	0.09	0	0	0.09	0	0.07	0	0.04	1	0.02	0.07	1.46	0.16	0.02	3.57	0
"njc45"	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0.09	0.02	0.02	0.02	0	0.04	0.02	0	0.02	0.02	0.02	0	0.04	0.02	0	0.02	0.02	0.02	0	0.02	0.02	0.02	0	0.02	0	0	0	0.02	0	0.04	0	0	0	0.02	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.21	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.02	0	0	0	0	0
"njc46"	9.61	14.24	12.19	14.9	24.38	20.52	13.71	14.55	9.47	10.23	27.56	11.26	25.43	14.66	26.56	18.46	34.64	34.24	16.72	24.87	23.25	16.55	18.47	25.58	17.26	21.99	24.93	22.49	23.31	23.01	21.48	18.57	29.35	22.16	24.92	21.35	24.09	12.36	37.45	14.33	18.28	22.86	27.6	15.29	23.58	38.45	13.39	32.77	31.01	32.76	32.54	24.49	23.61	24.16	24.88	16.75	17.64	25.83	14.05	10.66	16.89	20.9	17.02	23.76	15.04	17.3	20.98	20.43	12.54	15.73	16.7	22.79	24.16	17.1	12.78	8.74	10.99	14.02	17.06	14.8	18.46	14.85	28.41	21.4	27.77	19.03	34.22	18.4	26.17	8.48	15.08	18.83	25.2	9.27	43.37	31.97	19.53	25.37	17.65	27.54	28.3	25.96	17.13	23.24	22.23	21.99	23.49	22.91	9.32	15.94	1.25	9.49	20.61	4.9	18.73	12.47	2.69	14.43
"njc47"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0.2	5.29	0.11	0.94	0.56	0
"njc48"	0.27	0.07	0.07	0.02	0.02	0.18	0.1	0.36	0.13	0.27	0.18	0.36	0.18	0.25	0.11	0.16	0.2	0.45	0.25	0.63	0.49	0.47	0.38	0.27	0.36	0.56	0.94	0.34	0.38	0.45	0.2	0.13	0.11	0.2	0.18	0.18	0.22	0.11	0.04	0.07	0.2	0.13	0.04	0.11	0.22	0.34	0.02	0.37	0.38	0.27	0.16	0.4	0.13	0.47	0.36	0.51	0.27	0.34	0.13	0.25	0.13	0.31	0.27	0.65	0.22	0.46	0.13	0.13	0.04	0.27	0.16	0.31	0.22	0.09	0.02	0.04	0.11	0.31	0.18	0.31	0.61	0.27	0.22	0.54	0.04	0.12	1.42	0.6	0.41	0.86	2.29	1	0.43	0.02	0.18	0.09	0.31	0.32	1.24	0.16	0.13	0.2	0.2	0.43	0.27	0	0	0	0	0.07	0	0.64	0.75	5.29	0.11	0.94	0.56	0.25
"njc49"	0.02	0	0	0	0	0	0.01	0	0	0	0.04	0.02	0	0.18	0.02	0.02	0.02	0.04	0	0.07	0.07	0.04	0.05	0	0.02	0.04	0.13	0.02	0	0.16	0.02	0.02	0	0.04	0.07	0.04	0	0.02	0.02	0.02	0.02	0	0	0.02	0	0.02	0.02	0.05	0.05	0.07	0	0.11	0.02	0.11	0.04	0	0.02	0	0	0.11	0.02	0.09	0.11	0	0	0.48	0.02	0.02	0.02	0.02	0.05	0.09	0	0.04	0.02	0	0.02	0.11	0.04	0.09	0	0	0	0	0	0	0	0	0.02	0.21	1.16	0	0	0	0	0.02	0.11	0.02	0.07	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.57	0.48	0.6	0.02	0.67	0.16	0
"njc50"	0.42	0.2	1.66	0.69	0.13	0.76	0.28	0.69	0.18	0.25	0.33	0.31	0.49	0.31	0.18	0.02	0.74	0.47	0	0.47	0.47	0.09	0.05	0.02	0.11	0.22	0.16	0.09	0.13	0.31	0.38	0.04	0.29	1.12	0.07	0.16	0.11	0.18	0.07	0.14	0.25	0.31	0.61	0.18	0.02	0.18	0.34	0.42	0.59	0.83	0.54	1.89	0.36	0.4	0.34	0.2	0.22	0.18	0.22	0.49	0.65	0.54	2	0.31	0.52	5.28	0.27	1.54	0.67	5.44	1.85	1.57	0.81	0.38	0.65	0.13	0.6	0.27	0.54	0.63	0.11	0.31	0.16	0.2	0.04	0.17	10.08	0.25	0.52	0.16	1.39	0.07	2.8	0.41	0.31	0.41	0.36	5.68	13.19	9.56	0.02	0.62	0.16	0.72	1.12	0.4	0.18	0.13	0.07	0.09	10.68	0.33	0.41	15.33	0.4	5.55	4.99	7.37
"njc51"	0.11	0.02	0.09	0.02	0	0.02	0.01	0	0	0	0	0	0.02	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.09	0	0.09	0	0	0.11	0.02	0.12	0.05	0.11	0	0.09	0.02	0.07	0	0	0.13	0.05	0.02	0.02	0.07	0.02	0.02	0.07	0	0.09	0	0.34	0.04	0.13	0.11	0.07	0.02	0	0.02	0	0.02	0	0.02	0.45	0	0.02	0	0	0	0.01	9.17	0.02	0.34	0	0	0	0.29	0	0	0.07	0.02	0.77	0.14	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0	0.09	0.07	0	0	0	0.23
"njc52"	0.02	0.02	0	0	0.02	0.04	0.01	0	0.04	0	0.02	0.09	0	0.02	0	0	0.07	0.02	0	0.04	0	0	0	0	0.02	0.02	0.02	0	0	0.02	0.02	0	0	0.04	0	0.04	0	0.04	0	0	0.05	0.04	0	0	0.02	0.02	0	0.02	0.02	0.04	0.02	0	0	0.04	0	0.02	0	0	0.02	0	0.04	0	0	0	0	0.09	0.04	0.02	0.02	0	0	0.04	0	0.04	0.02	0	0	0.09	0.02	0.02	0	0	0	0	0	0.01	0.16	0	0	0.07	0.05	0	0.05	0.02	0.02	0.05	0	0	0.02	0.07	0	0.07	0.04	0	0	0.02	0	0.02	0	0	0.3	0	0	0.21	0.02	0	1.69	0
"njc53"	0.02	0.02	0	0	0.02	0.04	0.01	0	0.04	0	0.02	0.09	0	0.02	0	0	0.07	0.02	0	0.04	0	0	0	0	0.02	0	0.02	0	0	0.02	0.02	0	0	0.04	0	0.04	0	0.04	0	0	0.05	0.04	0	0	0.02	0.02	0	0.02	0.02	0.04	0.02	0	0	0.04	0	0.02	0	0	0.02	0	0.04	0	0	0	0	0.09	0.04	0.02	0.02	0	0	0.04	0	0.04	0.02	0	0	0.09	0.02	0.02	0	0	0	0	0	0.01	0.16	0	0	0.07	0.05	0	0.05	0.02	0.02	0.05	0	0	0.02	0.07	0	0.07	0.04	0	0	0.02	0	0.02	0	0	0.25	0	0	0.14	0	0	0.07	0
"njc54"	0.13	0.04	0.09	0.02	0.02	0.07	0.02	0	0.04	0	0.02	0.09	0.02	0.02	0	0	0.13	0.02	0	0.04	0	0.02	0	0	0.02	0	0.02	0	0	0.04	0.02	0	0	0.04	0	0.04	0	0.04	0	0	0.14	0.04	0.09	0	0.02	0.13	0.02	0.15	0.07	0.16	0.02	0.09	0.02	0.11	0	0.02	0.13	0.05	0.04	0.02	0.11	0.02	0.02	0.07	0	0.18	0.04	0.36	0.07	0.13	0.11	0.11	0.02	0.04	0.04	0	0.02	0.09	0.04	0.47	0	0.02	0	0	0	0.02	9.33	0.02	0.34	0.07	0.05	0	0.34	0.02	0.02	0.11	0.02	0.77	0.16	0.07	0	0.07	0.09	0	0	0.02	0	0.02	0	0	0.28	0	0.09	0.21	0	0	0.07	0.23
"njc55"	0.22	0.11	0.2	0.04	0.07	0.09	0.09	0.02	0.04	0.09	0.07	0.18	0.04	0.07	0.09	0.04	0.09	0.11	0.07	0.07	0.09	0.09	0.09	0.09	0.05	0.11	0	0.04	0.02	0.11	0	0.02	0.11	0	0.02	0.04	0.11	0.07	0.02	0.05	0.14	0.13	0.13	0.04	0.02	0.16	0.05	0.16	0.14	0.2	0.04	0.11	0.13	0.18	0.09	0.04	0.18	0.14	0.07	0.18	0.13	0.16	0.22	0.18	0.09	0.18	0.04	0.47	0.18	0.22	0.18	0.18	0.11	0.09	0.09	0.07	0.07	0.11	0.13	0.54	0.13	0.13	0.02	0.09	0.04	0.09	9.17	0.22	0.41	0.14	0.05	0.04	0.38	0.07	0	0.07	0.13	0.92	0.2	0.14	0.04	0.02	0.07	0.09	0.09	0.02	0.02	0.04	0.02	0	0.44	0.28	0.14	0.21	0.2	0.09	0.02	0.36
"njc56"	0.36	0.22	3.26	1.38	0.16	0.78	0.29	0.71	0.2	0.25	0.42	0.49	0.49	0.47	0.27	0.02	0.91	0.54	0	0.79	0.49	0.11	0.07	0.04	0.11	0.25	0.16	0.11	0.2	0.31	0.38	0.04	0.29	1.15	0.09	0.18	0.11	0.2	0.07	0.16	0.16	0.34	1.08	0.18	0.02	0.09	0.45	0.43	0.61	1.17	0.65	2.16	0.45	0.58	0.49	0.2	0.09	0.23	0.25	0.79	1.03	0.58	3.96	0.27	1.08	10.52	0.29	2.44	0.94	10.71	3.38	2.68	0.83	0.63	0.96	0.16	0.58	0.34	0.58	0.22	0.11	0.29	0.18	0.2	0.04	0.17	1.83	0.22	0.32	0.19	1.44	0.11	4.49	0.41	0.31	0.41	0.45	9.65	26.86	18.98	0.02	0.65	0.13	0.74	1.12	0.4	0.18	0.13	0.07	0.09	66.49	0.45	0.36	20.9	0.51	9.31	6.22	13.91
"njc57"	0.07	0.04	0	0.02	0.02	0.13	0.1	0.2	0.04	0.16	0.18	0.16	0.09	0.25	0.16	0.27	0.11	0.25	0.11	0.25	0.4	0.4	0.25	0.18	0.25	0.22	0.65	0.09	0.34	0.38	0.07	0.09	0.02	0.11	0.16	0.16	0.09	0.07	0.02	0.14	0.16	0.13	0.04	0.07	0.11	0.27	0.05	0.36	0.29	0.25	0.11	0.52	0.13	0.67	0.29	0.27	0.13	0.18	0.07	0.31	0.09	0.25	0.16	0.34	0.11	0.96	0.11	0.13	0.09	0.25	0.09	0.25	0.07	0.09	0.04	0	0.04	0.18	0.13	0.29	0.25	0.25	0.04	0.05	0	0.01	0.25	0.22	0.11	0.9	2.03	0.2	0.18	0	0.02	0.07	0.29	0.23	0.52	0.09	0.13	0.07	0.09	0.32	0.31	0	0	0	0	0	0	1.75	1.55	0.6	0.02	0.67	0.16	0.14
"njc58"	1.43	0.89	0.79	0.36	0.38	2.96	1.74	3.75	1.4	2.41	1.81	2.7	1.7	2.15	2.11	2.99	1.98	1.93	2.36	2.11	2.3	1.9	1.78	1.21	1.78	1.84	3.76	1.27	2.06	2.92	1.43	3.26	0.56	1.69	1.41	1.49	1.07	0.89	0.85	1.02	1.81	1.61	0.25	1.1	3.5	5.97	0.23	3.61	3.02	2	1.28	3.95	0.99	2.46	1.21	1.28	1.27	0.64	0.54	2	0.8	2.06	1.57	1.48	1.19	5.28	0.85	0.96	0.96	1.93	1.19	2.12	1.12	1.32	0.58	0.42	0.87	1.48	1.67	1.66	3.16	1.46	0.49	1.26	0.11	0.46	2.31	1.57	1.4	4.1	11.11	2.07	1.15	0.25	0.49	0.95	2.46	2.48	3.37	0.72	1.23	0.62	0.6	3.09	1.75	0.31	0.09	0.07	0.07	1.47	0.02	4.07	4.46	0.6	0.02	0.67	0.16	1.38
"njc59"	0.07	0.09	0.07	0	0.02	0.07	0.04	0	0.04	0.07	0.04	0.18	0	0.04	0.02	0	0.07	0.04	0	0.09	0.02	0.02	0.05	0.02	0.05	0.02	0.02	0	0	0.04	0.02	0	0	0.04	0	0.07	0.04	0.09	0	0	0.05	0.09	0	0.02	0.02	0.04	0.02	0.03	0.02	0.09	0.02	0	0.02	0.04	0	0.02	0.02	0	0.02	0.11	0.07	0.02	0.04	0.02	0	0.09	0.07	0.04	0.11	0.04	0.02	0.09	0.02	0.04	0.09	0.04	0	0.11	0.07	0.09	0.02	0.02	0	0.07	0.02	0.03	0.16	0.16	0.05	0.09	0.05	0	0.07	0.07	0.02	0.05	0.02	0	0.05	0.07	0.02	0.07	0.04	0.05	0.02	0.04	0	0.07	0.02	0	0.67	0	0	0.28	0.2	0.09	0.09	0
"njc60"	0.02	0	0	0	0	0	0.01	0	0	0	0.04	0.02	0	0.18	0.02	0.02	0.02	0.04	0	0.07	0.07	0.04	0.05	0	0.02	0.04	0.13	0.02	0	0.16	0.02	0.02	0	0.04	0.07	0.04	0	0.02	0.02	0.02	0.02	0	0	0.02	0	0.02	0.02	0.05	0.05	0.07	0	0.11	0.02	0.11	0.04	0	0.02	0	0	0.11	0.02	0.09	0.11	0	0	0.48	0.02	0.02	0.02	0.02	0.05	0.09	0	0.04	0.02	0	0.02	0.11	0.04	0.09	0	0	0	0	0	0	0	0	0.02	0.21	1.16	0	0	0	0	0.02	0.11	0.02	0.07	0	0	0	0	0.09	0.09	0	0	0	0	0	0	0.57	0.48	0.6	0.02	0.67	0.16	0
"njc61"	8.45	13.09	11.52	13.94	22.74	19.34	12.65	13.57	8.78	9.34	24.54	9.94	23.27	13.07	23.82	17.44	31.92	30.52	15.92	19.91	20.06	11.51	13.1	20.34	13.84	18.85	17.96	19.31	20.67	19.67	19.98	17.76	25.88	19.89	22.63	18.27	19.61	10.76	35.42	12.38	16.26	20.34	23.69	13.87	22.46	36.19	11.45	28.88	27.34	28.86	28.21	21.26	20.47	19.67	21.7	14.51	15.56	20.31	11.76	7.4	14.37	15.54	12.59	20.23	11.61	10.59	17.34	17.27	9.99	12.08	13.98	18.16	21.4	13.35	10.52	7.24	9.2	11.6	14.36	12.09	15.72	12.83	25.69	19.57	25.19	16.83	32.16	16.35	22.58	7.19	12.55	14.07	21.5	8.26	38.97	28.81	16.94	21.85	13.06	23.6	25.67	23.51	14.93	18.89	16.73	20.26	21.55	21.76	8.56	14.2	1.53	6.96	17.9	4.12	15.78	9.56	3.57	11.68
"njc62"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0.09	0.36	0.49	0
"njc63"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0.09	0.36	0.49	0
"njc64"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0.09	0.36	0.49	0
"njc65"	0.04	0.07	0.07	0	0	0.02	0.03	0	0	0.07	0.02	0.09	0	0.02	0.02	0	0	0.02	0	0.04	0.02	0.02	0.05	0.02	0.02	0.02	0	0	0	0.02	0	0	0	0	0	0.02	0.04	0.04	0	0	0	0.04	0	0.02	0	0.02	0.02	0.01	0	0.04	0	0	0.02	0	0	0	0.02	0	0	0.11	0.02	0.02	0.04	0.02	0	0	0.02	0.02	0.09	0.04	0.02	0.04	0.02	0	0.07	0.04	0	0.02	0.04	0.07	0.02	0.02	0	0.07	0.02	0.02	0	0.16	0.05	0.02	0	0	0.02	0.05	0	0	0.02	0	0.02	0	0.02	0	0	0.05	0.02	0.02	0	0.04	0.02	0	0.42	0	0	0.14	0.2	0.09	0.02	0
"njc66"	0.38	0.22	0.02	0.02	0.16	0.85	0.37	0.89	0.22	0.4	0.54	0.38	0.54	0.54	0.54	0.33	1.56	1.05	0.33	0.52	0.89	0.56	0.45	0.52	1.31	0.72	1.03	0.29	0.51	0.72	0.47	0.2	0.34	1.39	0.27	0.47	0.2	0.27	0.13	0.32	0.36	0.47	0.36	0.29	0.16	0.4	0.32	0.64	0.97	0.47	0.63	2.07	0.4	0.98	0.56	0.56	0.25	0.34	0.25	0.61	0.4	0.65	0.45	0.63	0.18	1.55	0.51	0.4	0.47	0.4	0.32	0.56	1.03	0.27	0.29	0.16	0.65	0.52	0.58	0.61	0.45	0.56	0.22	0.27	0.07	0.25	0.57	0.56	0.16	1.72	3.5	0.24	0.32	0.74	0.36	0.36	0.6	0.45	0.63	0.59	0.27	0.85	0.25	1.1	1.44	0.47	0.18	0.18	0.07	0.13	1	2.79	5.71	2.06	0.2	0.72	5.73	0.25
"njc67"	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.02	0.02	0	0.04	0.09	0.04	0.11	0.04	0.16	0.07	0.11	0.13	0.18	0.02	0.07	0.02	0.04	0.09	0.04	0.07	0	0.02	0.02	0.02	0.02	0.05	0.02	0.02	0	0.02	0.02	0.07	0	0.08	0.11	0.07	0.04	0.16	0.07	0.07	0.04	0	0	0	0	0.09	0	0	0.02	0.04	0.02	0.02	0.02	0.02	0	0.02	0.05	0.07	0.07	0.07	0.02	0	0	0.04	0	0.02	0.04	0.02	0	0	0	0	0	0	0	0.42	0.52	0	0	0	0	0.02	0.02	0.02	0.02	0.02	0.11	0.02	0	0.07	0	0	0	0	0	0	0	0.12	0.5	0	0	0	0	0
