"","hdz-095","hdz-005","hdz-004","hdz-019","hdz-025","hdz-002","hdz-023","hdz-001","hdz-050","hdz-036","hdz-067","hdz-186","hdz-183","hdz-195","hdz-161","hdz-162","hdz-170","hdz-099","hdz-101","hdz-096","hdz-106","hdz-193","hdz-259","hdz-251","hdz-323","hdz-246","hdz-247","hdz-209","hdz-207","hdz-260","hdz-205","hdz-208","hdz-194","hdz-200","hdz-239","hdz-199","hdz-307","hdz-315","hdz-306","hdz-331","hdz-303","hdz-312","hdz-313","hdz-333","hdz-332","hdz-325","hdz-242","hdz-334","hdz-302","hdz-232","hdz-309","hdz-344","hdz-409","hdz-346","hdz-210","hdz-393","hdz-340","hdz-349","hdz-406","hdz-391","hdz-316","hdz-223","hdz-217","hdz-228","hdz-403","hdz-402","hdz-387","hdz-378","hdz-379","hdz-359","hdz-355","hdz-360","hdz-380","hdz-451","hdz-453","hdz-449","hdz-448","hdz-439","hdz-432","hdz-440","hdz-443","hdz-165","hdz-214","hdz-446","hdz-447","hdz-475","hdz-441","hdz-464","hdz-164","hdz-474","hdz-415","hdz-171","hdz-159","hdz-463","hdz-158","hdz-461","hdz-466","hdz-488","hdz-483","hdz-479","hdz-487"
"hdz-448",0.160078233151932,0.159408462246789,0.177306137563389,0.206707823952862,0.220375913022357,0.153981734959134,0.146438082752004,0.129270681719042,0.193462203083913,0.281482315029023,0.211880503260184,0.248897443097083,0.164212955315574,0.122652951133717,0.243941127837747,0.154143326816254,0.177337190620948,0.192766736343219,0.206946825071675,0.176366759551917,0.278421359362107,0.202037688267934,0.194004477342022,0.233949488619087,0.233411272999471,0.159014819765786,0.125529552575336,0.162513655203092,0.137664495866186,0.148256583108538,0.133562029476869,0.188983587899409,0.120402016179079,0.184731334934899,0.234831498319224,0.164322470509935,0.317919463969357,0.222541657711005,0.235724497000087,0.123459949223246,0.228299728061076,0.265449113650951,0.256439406855627,0.270400717139411,0.34202688617308,0.295717690543297,0.215968549319992,0.191127653105924,0.315748040671837,0.29861896352642,0.296726679692237,0.214198305708385,0.129758982135114,0.112897580412397,0.122181797142487,0.107754409231194,0.116609257763084,0.213106779535346,0.186103550112092,0.136600216432212,0.189270375080201,0.180977037367248,0.213176749065376,0.252664543596703,0.170687304093312,0.0895194569003034,0.0886990001918309,0.188608990541213,0.293300958906115,0.18705825895302,0.17016538148627,0.111474490826808,0.147027609809778,0.140238496249249,0.160259961356786,0.258782458329806,0,0.119193604883426,0.363826807046744,0.1340706713027,0.127502860387456,0.148257832228574,0.216787353315623,0.115798610795599,0.144998590765932,0.133140592782536,0.140375732791663,0.164862219796983,0.181870316856636,0.173869824918107,0.164522922109909,0.341335205212225,0.336064442840795,0.167335937221387,0.214672406366994,0.186241005472684,0.213094634101589,0.125923814478557,0.126113447367433,0.10083479640894,0.128522172522529
"hdz-439",0.1534030964561,0.165574985905988,0.16251272823469,0.178276860566998,0.232703863901779,0.128333813989763,0.113898978268816,0.087029049721372,0.194333898894385,0.273759817831578,0.208570533298829,0.229238437802009,0.186817802225736,0.139803558487711,0.234992453210875,0.161558375550666,0.187518392717159,0.211684671311785,0.181196089400549,0.18750475115606,0.258371374063654,0.203362637123279,0.172028681836668,0.225133920543344,0.218105097396179,0.158645174406434,0.148436574829048,0.195147524203069,0.152832074069706,0.197754070428151,0.136611212172657,0.203295232920281,0.159148312693109,0.182938698354424,0.274426385078653,0.176206123941443,0.292136908218708,0.214119319765021,0.215808755000001,0.146788349154762,0.223017324544044,0.249304369836873,0.237667566241378,0.251268282974223,0.314771858136173,0.272032936124402,0.239999087320851,0.182375214858628,0.296045301744758,0.32571265400151,0.320358093761832,0.201761303952667,0.184204963442066,0.125959648942579,0.142253428648021,0.107476547174994,0.0993865200333296,0.213986860563837,0.202293481313922,0.102815132043306,0.152783005420283,0.142882366580565,0.204884997324388,0.255052328545583,0.144731958762483,0.124269346281287,0.138574547904665,0.18038512696292,0.280139780325869,0.157797338736322,0.166822834373928,0.1340678209183,0.131297867458803,0.0978689521883655,0.168517490857412,0.26490439810357,0.119193604883426,0,0.383412588459112,0.142830307607378,0.115985911128857,0.164852802425257,0.20512173708406,0.150245768227256,0.161182222927547,0.140860655306101,0.141682165701128,0.176459097368854,0.173575788206101,0.185665690763319,0.217615611532412,0.36860949518807,0.363550193598068,0.148545610009741,0.257961648156239,0.186760413563208,0.193766196715502,0.162103321161527,0.149253807496915,0.123959535094902,0.157668763555324
"hdz-432",0.367411950649026,0.334787846078757,0.39384901270201,0.380338530386257,0.388121339329216,0.383501329684385,0.385722517322772,0.376289191287046,0.392861071517334,0.406550471843861,0.408073030561775,0.39355560309819,0.36560535738597,0.361210795354988,0.386064381951563,0.360202842537339,0.379334022989968,0.376014016406032,0.355007948111024,0.384710181629118,0.368474108049297,0.385085976577316,0.377108879001325,0.380557855156867,0.389233859949046,0.348565437231082,0.364050326076509,0.31670961382907,0.33321228099823,0.383583333573632,0.369545097755188,0.339845880212269,0.359217613078431,0.389416637777654,0.354153853311116,0.35108515038554,0.42268537390081,0.399004577251363,0.393209207510756,0.368240600289363,0.370500311322543,0.382089397588874,0.396086837293761,0.408898899354385,0.434689753724642,0.396900007744316,0.25106478611612,0.38902958112585,0.388463707763221,0.368220119548295,0.230923491339636,0.366619098928042,0.347604780408327,0.348719777615185,0.351501355179785,0.376579539188376,0.355295877044447,0.378998724018228,0.352584938983969,0.385393299355221,0.402145040212814,0.366476710178961,0.360234946610413,0.330928592465007,0.358665582175157,0.36129954499484,0.348660324645557,0.371444766659441,0.364378843900224,0.37861098095842,0.366265879072903,0.346529240931543,0.381719518606661,0.386515793588857,0.345892142538514,0.328873506322512,0.363826807046744,0.383412588459112,0,0.335682953952572,0.340984351087358,0.336791288094443,0.382245704491876,0.345767259825717,0.371126918234736,0.358268399586108,0.354691347623367,0.333187606396126,0.365634906187219,0.333540848498883,0.309786623818678,0.285701609706937,0.237706605662108,0.353101171495362,0.253157456250093,0.390578736358992,0.397848350093087,0.343444210121661,0.334991716790179,0.365905445726969,0.344010131252232
"hdz-440",0.104793865074069,0.109447923693089,0.155907722533559,0.13354764134401,0.205561475125745,0.137211674922513,0.116724563203292,0.135473758432684,0.165220195871329,0.242242539573811,0.184264067861865,0.195052286067536,0.142444585233028,0.111198185230395,0.202914037234388,0.142215222142639,0.140392890460572,0.194452731620158,0.144735869957279,0.158391769391801,0.215262657993531,0.16815033535365,0.14603882178397,0.1657676512649,0.186341030338858,0.116346958482298,0.135492232202404,0.17893597977463,0.0930799897084038,0.196409764922488,0.112589166456773,0.129770407982282,0.124487026803986,0.166474769640184,0.235908014492469,0.106895233200451,0.261657088161889,0.190053886539481,0.186171765081671,0.123408704471348,0.169079292255368,0.184321910041285,0.205912531785509,0.224272755990864,0.312511941979097,0.251541481591604,0.175851502323712,0.145845650279794,0.25009451501768,0.29755424806643,0.280796255250612,0.231381280022197,0.135532100270953,0.114023013306179,0.16703414804519,0.119116082150981,0.0983824433727149,0.249969605027099,0.184052496025768,0.126178168883479,0.166491637686939,0.140689754211294,0.215256231566874,0.168377043348216,0.213816990196945,0.123216438630837,0.153587663913068,0.128903999740264,0.300753924358874,0.148766757047621,0.224807042249223,0.120078210582904,0.179659002219221,0.151848976822805,0.19028671418161,0.216686102052642,0.1340706713027,0.142830307607378,0.335682953952572,0,0.1019778755071,0.162549137470145,0.185462738647847,0.182910677809371,0.128696173463677,0.108319019710646,0.109674304809769,0.180258352044146,0.1821936346262,0.121593063052895,0.182149057659727,0.338004088738838,0.33179599957122,0.0976023580685816,0.197136165304302,0.180541921649687,0.160300893602936,0.124769526763388,0.110948225583824,0.135346622978689,0.151935972386752
"hdz-443",0.136607594803892,0.135849535825947,0.175153017165664,0.173916756884468,0.217948695263686,0.147763376730709,0.131896879015185,0.0959384258397008,0.194881039325673,0.25370440281805,0.208092919725213,0.207838507860038,0.161855592284585,0.120872085239125,0.219935220128204,0.151972520303435,0.169016331099929,0.220061028607821,0.150258203104169,0.191131970986244,0.261957454617799,0.200055202271338,0.158734720400332,0.207121489505731,0.207495591470689,0.154247891319707,0.160067248394566,0.183131836050929,0.145577282056373,0.201158957602715,0.156497855376816,0.18059694444843,0.16128993984472,0.198286222571348,0.247074345233841,0.154348294986509,0.27682086827307,0.218146011878959,0.208755407457523,0.155443629737283,0.190616126561172,0.231080652861915,0.221725755930987,0.243588824642444,0.336989704485163,0.267887398640303,0.192892809753279,0.186818266741086,0.29482887241775,0.290393269752421,0.27615271902758,0.192271137273236,0.159556579448789,0.0938356450149578,0.133424471276731,0.121940025360679,0.122169840907301,0.237377090713152,0.183176823384717,0.146093188771242,0.179695262156574,0.139914989986316,0.206389307900726,0.212784760078448,0.183563111320919,0.118490674507677,0.140573273820315,0.164177948869225,0.286402267689304,0.133087897170062,0.174619697668539,0.1144485329501,0.152917053388308,0.123675087729104,0.141330773929938,0.21011490596593,0.127502860387456,0.115985911128857,0.340984351087358,0.1019778755071,0,0.174899340455777,0.204429812435104,0.159707116711711,0.15145122584511,0.116470097295706,0.100760275527521,0.1420361010982,0.152684902609367,0.157801353676031,0.201446358994523,0.349370547096466,0.325572119099002,0.132365474030547,0.208526664560314,0.210557378098953,0.188125912047587,0.120162439488361,0.126512371652061,0.130744676984715,0.165224316678662
"hdz-165",0.224414802844172,0.163269656080072,0.221753105528821,0.21381340912176,0.276741168605163,0.183693222715518,0.176238121137339,0.1620424297537,0.240060216207183,0.337571282557363,0.275612896140295,0.28556872072687,0.229171741535123,0.18038434959773,0.280564639974943,0.210909596754812,0.239753815807407,0.241022586913256,0.237332802276196,0.22689079455537,0.30287939925221,0.245228169492902,0.217568229350891,0.274114921054125,0.270872138352089,0.147524684303426,0.161073824063477,0.107972423413629,0.131542153101304,0.216080964933349,0.153099885439772,0.18754732235581,0.144966328548853,0.225666946808851,0.267688490328876,0.207923957848604,0.33738680940334,0.262268060995521,0.277836301784529,0.182919923620093,0.264896024450229,0.277006737391803,0.299757967115561,0.303245700318532,0.372194820561181,0.327394395686147,0.210193644991295,0.222942545315834,0.326328878878288,0.307144369723867,0.2691850784422,0.18637020239532,0.179663518686219,0.119157322173811,0.0981668854240691,0.167112988458989,0.14585712353652,0.177375652482168,0.136761877993412,0.18320915597356,0.224858820564666,0.19705003382373,0.162502772021103,0.236746242038779,0.126869426077284,0.125114056497185,0.111246920306016,0.211361723701163,0.270120923405647,0.185310643029439,0.164204596706933,0.153954307027424,0.134739567580305,0.132320656125404,0.148807990894815,0.230913324800533,0.148257832228574,0.164852802425257,0.336791288094443,0.162549137470145,0.174899340455777,0,0.267706893475618,0.177637040345037,0.197541489131145,0.187289529568122,0.190361086851815,0.171566567119785,0.146190460184242,0.194733677761333,0.15563926717538,0.335476971425848,0.330274154016382,0.191608272045858,0.200226471776888,0.237310669572828,0.252412638511552,0.177153307017284,0.137070843836294,0.157704016025032,0.150833964531986
"hdz-214",0.146785951293424,0.198097109257441,0.136936779332531,0.160623033506488,0.167409519458658,0.170195089920804,0.160265743752655,0.210203584910306,0.0952652130956579,0.140849368775483,0.148645961936475,0.122054949298635,0.146292598224497,0.149940948215639,0.075941174314357,0.114831014931271,0.124225949308145,0.156746443750327,0.133951315701967,0.120830964024257,0.159984882302194,0.0961906458019061,0.125740071797659,0.137379167396334,0.111216226253317,0.191032096894453,0.161995918434469,0.281427331516551,0.187598128348178,0.1703888599004,0.15498879726685,0.17131854609432,0.177544212764842,0.110411172074988,0.258369443533329,0.144191731528672,0.174882485356642,0.0889135857453715,0.115881701697657,0.150671155224511,0.141126385613988,0.150560040155691,0.132700087996997,0.108868822253509,0.219368348436187,0.134229599783317,0.240031923443306,0.130077302418599,0.178910855621951,0.305437482335317,0.319314022687142,0.290088464063016,0.198710499143143,0.217616364464882,0.259528423499151,0.160810672576012,0.226296511586225,0.286759699116332,0.264660015673589,0.159143807938049,0.155235751100702,0.219893217414039,0.305113492412796,0.168871245603618,0.289520170498675,0.210828836250841,0.22839440638615,0.130227937028513,0.31254838784225,0.172249964667756,0.270761144835406,0.201411847838027,0.2153564405349,0.20022721660596,0.239980072076513,0.26809975146707,0.216787353315623,0.20512173708406,0.382245704491876,0.185462738647847,0.204429812435104,0.267706893475618,0,0.251744299128903,0.136717457083075,0.198772849601486,0.17781991889019,0.230165591796922,0.221483853973239,0.215223489015291,0.276408152719653,0.403429419745886,0.375520560933763,0.14601069378677,0.274339704824627,0.127356210103513,0.114074053235532,0.155978087528042,0.232791926319872,0.205235374331532,0.199331588257046
"hdz-446",0.194902847661731,0.189622129680804,0.214707482202007,0.263354649869234,0.247501931899339,0.206097694754478,0.198902931560559,0.184157314251028,0.234187536638839,0.315802325710713,0.254890886699514,0.268957879670484,0.189637540360928,0.162353266656942,0.26921556303194,0.198252965817285,0.21267455278359,0.238498092064989,0.223883459706446,0.21177048273244,0.310811035251908,0.252285874995916,0.246489996320844,0.272789071419484,0.270645261426405,0.195854483017784,0.158391306527375,0.177606193674876,0.180829737985226,0.211619529260433,0.190861840586603,0.233410793043354,0.182594279741154,0.218725116864792,0.264042282454031,0.20411339036271,0.346786006030841,0.269815675665429,0.268902791336008,0.178118467090128,0.246221687518771,0.296600961690375,0.282145669201313,0.299445365546402,0.364539247834367,0.325390722119318,0.221684495052558,0.234613249269601,0.334877086438507,0.300173528527415,0.280212979795297,0.232172660313557,0.175448677773558,0.154016440645534,0.148338039090275,0.148089497257622,0.155729923592513,0.241543258859164,0.20382070027186,0.18114607425791,0.239931474042718,0.215014998588242,0.235731356174261,0.274473443095118,0.180663350489083,0.15443997001264,0.136944190855033,0.236613430004443,0.303922822570692,0.227329063601719,0.185752406726945,0.162565556263243,0.189546290409034,0.197629501398979,0.191990208466789,0.260321550588425,0.115798610795599,0.150245768227256,0.345767259825717,0.182910677809371,0.159707116711711,0.177637040345037,0.251744299128903,0,0.189266965994185,0.180185208813749,0.159082872215674,0.173490691103414,0.207052067108757,0.208355670236692,0.151645595439168,0.339914078677467,0.321627803862916,0.197781952780537,0.199086353999521,0.223597373424042,0.245983848378181,0.170947665315079,0.1599923447433,0.151300735545945,0.13765280538124
"hdz-447",0.106771537042477,0.154844288460429,0.135573378780577,0.158328277591125,0.146917608119825,0.102566014176121,0.107248515611744,0.141954586767197,0.11244835381621,0.216267103842801,0.166442809975257,0.17274666512092,0.116916869738629,0.112882149496532,0.157008772291881,0.0910300917105046,0.0949858399951979,0.129574245844942,0.16728916541828,0.118900454988179,0.218688423783828,0.121883613284851,0.126697365332422,0.159688908212542,0.170094926183225,0.140970267119884,0.119451741763691,0.207731820026325,0.129547036722809,0.150028406311107,0.105162105146807,0.143488369342016,0.103224453039592,0.120109820721952,0.23185334254895,0.121235417945046,0.245508837208292,0.141961440060937,0.169622484800202,0.0767334847206321,0.149457735350017,0.195952619964259,0.17813852583932,0.1922983633014,0.285489895973623,0.22177608596403,0.220212985640664,0.104692922616105,0.254664019065995,0.294283721581711,0.304865260431043,0.241287017829257,0.143967575531736,0.13947582017834,0.189673193816822,0.0976001639398714,0.155073432254673,0.248516323582373,0.203217977985554,0.117038788825185,0.14621016876262,0.166960187960659,0.236991059464719,0.187902286094304,0.233234678579384,0.131263205403674,0.158350171256088,0.12483283452841,0.310521091645042,0.154900442061876,0.212251142429029,0.140912550416662,0.166278624034288,0.145535967456568,0.200785184628844,0.247410648625029,0.144998590765932,0.161182222927547,0.371126918234736,0.128696173463677,0.15145122584511,0.197541489131145,0.136717457083075,0.189266965994185,0,0.123069243110238,0.105267558656032,0.19668241778779,0.179187726075933,0.152120474228255,0.211636853667359,0.370500375713481,0.354464699900975,0.120823776364254,0.228841809876819,0.124611799026349,0.123039816586008,0.106688278881175,0.160054876790238,0.121301165718947,0.146845341579717
"hdz-475",0.124450197173911,0.126986087950076,0.179268257958113,0.141252541656645,0.205991944794815,0.127595051407819,0.144138964439583,0.128307618278859,0.184025487717736,0.256504013464627,0.193944969464225,0.212189703472145,0.154973414853869,0.129258109662747,0.221695658789152,0.138835998537816,0.152013012270958,0.19910597788161,0.173069362664019,0.179843495522334,0.259362136363621,0.180447173067576,0.155404605921843,0.201405621536392,0.208094949367533,0.150083883762,0.156849891301008,0.195708610953001,0.131996410733412,0.203379516222927,0.143927654112454,0.156447836022375,0.142168518713505,0.188513018247634,0.214206356030326,0.158073184975875,0.283426162552364,0.207580189711221,0.208560905784114,0.128056345920997,0.184215943985036,0.226682586809499,0.224075451745162,0.243140115015542,0.327045660217997,0.265891447892301,0.206975960573664,0.171424845417677,0.291123445251806,0.260961647052102,0.262808223762547,0.229656263824458,0.172238988216291,0.134547502840066,0.174334377076155,0.135734737633934,0.129748230548072,0.25790750564305,0.200628819013184,0.135759304998645,0.185318513101393,0.161922861421989,0.235762101601195,0.211962415476745,0.196403036497179,0.120093325627589,0.14485398232562,0.146907941976993,0.31265884924082,0.160079350972328,0.205546305456588,0.140321779215412,0.185474327949367,0.150108255382569,0.191545304736656,0.20644838883253,0.133140592782536,0.140860655306101,0.358268399586108,0.108319019710646,0.116470097295706,0.187289529568122,0.198772849601486,0.180185208813749,0.123069243110238,0,0.103884451324445,0.176624892965519,0.171706010724355,0.117918731746752,0.199946947237661,0.327754822283312,0.336992225547995,0.145714527917625,0.204052775971744,0.183925014327307,0.172418809093572,0.124177997261648,0.133667501173776,0.134952962537349,0.157847871360185
"hdz-441",0.105532454781168,0.144307601291017,0.153091690990838,0.18034650846723,0.193881973600952,0.141776086134351,0.130152867676892,0.137556227328732,0.16109437506711,0.24760129452469,0.195917421499209,0.1816593501569,0.150044776507567,0.09298638192419,0.192350878596707,0.122040505382464,0.134405323436043,0.197644840654296,0.168668621743554,0.155175606713088,0.237888536694701,0.164300127876233,0.148008993032943,0.190134328393766,0.193140637803749,0.147722440609471,0.144173392292155,0.189006942626834,0.138393034164395,0.191781025347243,0.132679281464826,0.17012749672729,0.145042059355554,0.155926590403013,0.243809652629293,0.127483673336535,0.266479399410733,0.193222207487875,0.189469777636967,0.112892961213803,0.177335610311389,0.213764910249943,0.198871567437591,0.2177453357298,0.316236517577749,0.253830986914761,0.192482409044842,0.155002659523618,0.271770336964692,0.271592205267219,0.288993907122932,0.217583822360131,0.160559392628972,0.111237599768696,0.159373667857349,0.0996063906121203,0.131893197034341,0.252243134275408,0.191914725745503,0.141228434317626,0.172746575556222,0.166804608827052,0.227021061867466,0.201223483191923,0.230911738567537,0.143377793734747,0.14861166638014,0.141671815435251,0.307511764958263,0.142280476248809,0.197236044295976,0.118715000144365,0.162423677023224,0.145698647526705,0.172989520888411,0.223756679543339,0.140375732791663,0.141682165701128,0.354691347623367,0.109674304809769,0.100760275527521,0.190361086851815,0.17781991889019,0.159082872215674,0.105267558656032,0.103884451324445,0,0.155432420537368,0.161469428667794,0.12896046249266,0.190469177604971,0.353508730829951,0.33020942444456,0.112855343620825,0.18686392575051,0.161149439083073,0.141922026321991,0.111743411649034,0.135899162796284,0.12621897120856,0.151390347910544
"hdz-464",0.192894412135423,0.180101939049452,0.213841622634763,0.209889661623825,0.255499928603291,0.198492935587528,0.197828370274022,0.166164173879338,0.242317699888162,0.298983184611284,0.275551521692661,0.270227119776245,0.20958687997242,0.15836938130228,0.256529500417433,0.177414807357158,0.218064344214707,0.259297227424495,0.181371674581581,0.236480093532249,0.270974405615379,0.246424990119811,0.193063258197027,0.259998879781678,0.253848970780541,0.212701247111961,0.213924937276126,0.164457878312926,0.195903827198668,0.24807976894648,0.209799326556771,0.224715631779395,0.203812349455021,0.235545654023203,0.247886695569006,0.20325121743013,0.328916590495308,0.266321937676559,0.248463257165179,0.197682783107888,0.240915527386436,0.288929298913603,0.260032858854123,0.286140890691195,0.351134590980866,0.299783720667554,0.204874333086865,0.239758115201414,0.309890175416123,0.295455766703406,0.258215191700723,0.203283305495488,0.197561678117954,0.144007415529157,0.133806848517523,0.174507040021672,0.176056759622917,0.220611848621516,0.172079877486662,0.209855107937616,0.238248675868928,0.21411451995745,0.215704941394181,0.271421061036665,0.17782680927659,0.134949129495981,0.144843457805262,0.210712033609201,0.244352803769786,0.153574184637532,0.17866462290978,0.152110689038542,0.151429117483149,0.164694514763827,0.142256442361229,0.215091322840836,0.164862219796983,0.176459097368854,0.333187606396126,0.180258352044146,0.1420361010982,0.171566567119785,0.230165591796922,0.173490691103414,0.19668241778779,0.176624892965519,0.155432420537368,0,0.150379292671475,0.209986613672774,0.219792588264868,0.34230139078791,0.317396008263271,0.189528080007188,0.219226959457723,0.236129958594993,0.236337471153097,0.165346731796784,0.12935239765961,0.153216724509359,0.189421667291328
"hdz-164",0.18993094194057,0.174568584258083,0.201244755151175,0.189381421915157,0.255504429990537,0.179686823282405,0.163557591764338,0.15358953762492,0.212501129548784,0.279017111756628,0.246944173275569,0.230316338896109,0.209109860217497,0.149679386783926,0.239559311096837,0.175390608143611,0.215301318420135,0.247031125748749,0.20630995980614,0.221378148726894,0.291169182177538,0.228118759447388,0.184553166991865,0.24489698591978,0.231274229089275,0.195292179967636,0.208562700685722,0.183329247145491,0.193175899247804,0.23058485537984,0.19925625448003,0.22554805763358,0.20342555945436,0.218700711878565,0.249030388692987,0.202473117596319,0.300322965138952,0.244334883517317,0.230792394522131,0.198151559331289,0.23376114794786,0.261122238082427,0.248789393356835,0.253096099493135,0.348234305352488,0.280751564885482,0.229766575306563,0.215466305500737,0.306860016188874,0.282646011045183,0.297553804527158,0.152993274828605,0.192039903126256,0.147404576574584,0.135942949191283,0.163661704263051,0.187724975549501,0.139758395239792,0.123391815798474,0.191101986063028,0.19975452864702,0.189859876315751,0.15721834320285,0.253971605609762,0.141220176373423,0.139521394625695,0.156189990943899,0.188327070088424,0.207142665176203,0.120779828741457,0.147989187170739,0.143589396050029,0.104397266617429,0.140891884651466,0.132127983312477,0.236081373244469,0.181870316856636,0.173575788206101,0.365634906187219,0.1821936346262,0.152684902609367,0.146190460184242,0.221483853973239,0.207052067108757,0.179187726075933,0.171706010724355,0.161469428667794,0.150379292671475,0,0.210462320795478,0.214458827664287,0.3682617490987,0.362573796962064,0.178576957274935,0.235719925625264,0.220089485369958,0.208220516459191,0.159236823849592,0.153248894878526,0.160858512859393,0.188914821386634
"hdz-474",0.141158047665308,0.1481053399732,0.191823099723937,0.159981002430334,0.220872527504826,0.161657573721497,0.174294882752963,0.176994067553708,0.19417977319036,0.263935568305136,0.205871213197664,0.219467186836986,0.177951757762771,0.170534316007773,0.234502930395125,0.182596183822869,0.15488293574281,0.228966383045097,0.199715990391056,0.193540725956954,0.24949405599903,0.191838228238565,0.187476023347673,0.191347367930347,0.234048416786184,0.156544418626304,0.185374602592397,0.201050019413552,0.137278826859752,0.239868630293035,0.162293154655596,0.106965452817585,0.172482662788149,0.187343017020355,0.209219348840865,0.176592853328101,0.291568896828449,0.2206155448659,0.230313887395424,0.169451105771647,0.184816677814648,0.22302444393706,0.229610909677159,0.250639113270647,0.329966729460283,0.2847042707068,0.196984292047183,0.192600382298756,0.28227829857439,0.267898091814702,0.256132610896507,0.266204335579758,0.181526530681043,0.167783960566107,0.207593349575561,0.169467575566108,0.148373924438321,0.290787001330974,0.224832585432193,0.165513097428587,0.207629173893011,0.175186023176044,0.250593868713106,0.192065237562689,0.227022666624817,0.177339027967874,0.180706579088727,0.153570772493326,0.334730156290532,0.182950776179513,0.240038910643428,0.175285635107545,0.215314362965638,0.195592306770659,0.236991609165479,0.18712966578677,0.173869824918107,0.185665690763319,0.333540848498883,0.121593063052895,0.157801353676031,0.194733677761333,0.215223489015291,0.208355670236692,0.152120474228255,0.117918731746752,0.12896046249266,0.209986613672774,0.210462320795478,0,0.197890071966272,0.319640030979899,0.317671846311738,0.163161239206489,0.184122739184294,0.193027291172137,0.183489042131832,0.160188609524899,0.150281408743097,0.174814634120497,0.157295633920972
"hdz-415",0.221717129749958,0.163189720694067,0.231409028378733,0.25849213737225,0.280383280418115,0.219414257149041,0.20648030363638,0.210421934013977,0.246880996179488,0.330005844483409,0.26944999840739,0.283873118724797,0.216874972203056,0.189260986240551,0.289168126309677,0.222565388936455,0.237157826351237,0.241057784968855,0.25812584569041,0.223139363145039,0.307723447331706,0.250409748865852,0.244855620717719,0.283957625562746,0.280532380935682,0.152769238320074,0.187658946177281,0.114163160861523,0.144715322828661,0.222720340611801,0.192904275561718,0.198853145635966,0.173445488792836,0.240825036604845,0.253297212822672,0.213644741167325,0.344686687469379,0.269197926424327,0.285997071162452,0.184829893530501,0.268002480474983,0.278658562189189,0.291768209856804,0.305460405809476,0.371018896489425,0.331289648465024,0.189400002065334,0.236974113142835,0.334514283245749,0.280041613601453,0.224565675590721,0.223866291677769,0.189806055082606,0.163415141624056,0.156443068894072,0.185298274823817,0.184504035848618,0.234230245440366,0.184262917087448,0.226260097731497,0.248018760586906,0.223044718160072,0.210059148282117,0.241977191460115,0.203853602048099,0.177274722860726,0.148551697723755,0.228022643726867,0.309994297404475,0.245332185510588,0.194747780931519,0.164841004097606,0.206306611846511,0.219719505578856,0.194024259823808,0.259726114195992,0.164522922109909,0.217615611532412,0.309786623818678,0.182149057659727,0.201446358994523,0.15563926717538,0.276408152719653,0.151645595439168,0.211636853667359,0.199946947237661,0.190469177604971,0.219792588264868,0.214458827664287,0.197890071966272,0,0.303166244001109,0.274628117232497,0.214351976248641,0.158575640605763,0.234014899344292,0.256451839988781,0.187867669105702,0.168291061353898,0.181681865676929,0.129260461118929
"hdz-171",0.371862621459506,0.34053869843264,0.401114138370468,0.365104027049802,0.398286144953744,0.373935577238862,0.383216613656577,0.366070723727991,0.403758147002128,0.420020157394731,0.393843643106664,0.421192577535005,0.368372541367493,0.367644245761584,0.414980794940121,0.376392697272363,0.375698207369479,0.388965750349059,0.389684620155146,0.396460784648526,0.415374456989167,0.396435359263103,0.38647247842156,0.390777588717497,0.414430540688649,0.360390930501437,0.363651236774566,0.317402688772232,0.334406129401911,0.389579720677029,0.372393892717305,0.335004030364014,0.357506050335162,0.397286069984704,0.325935520315284,0.367286253699311,0.452334404825188,0.409968187228262,0.415943852621183,0.369131873663078,0.389562036526865,0.415777625687752,0.425135495121883,0.431534763119193,0.459377235342686,0.433721832972355,0.322081454855925,0.401272144689022,0.43416110633891,0.338120691478964,0.226037098958474,0.37861947889357,0.347592788295044,0.349202898470262,0.346787566728471,0.373967562705215,0.347170628553122,0.396736469585024,0.369944757350082,0.378596717526394,0.405747524372335,0.374077706370907,0.363548175139062,0.361884587628664,0.356835477132233,0.349494986522834,0.3317330383004,0.375670519070944,0.399530887660506,0.382975914870075,0.368158060554875,0.355443354950388,0.37742472758202,0.376090433637707,0.357684247642295,0.333779637939305,0.341335205212225,0.36860949518807,0.285701609706937,0.338004088738838,0.349370547096466,0.335476971425848,0.403429419745886,0.339914078677467,0.370500375713481,0.327754822283312,0.353508730829951,0.34230139078791,0.3682617490987,0.319640030979899,0.303166244001109,0,0.189434924544237,0.365222342473655,0.281490166498052,0.392917973057288,0.407466191171441,0.358923244723704,0.328691675172453,0.353563392983088,0.327942521761677
