"ID"	"kubo14"	"kubo15"	"kubo21"	"kubo30"	"kubo48"	"kubo58"
"ko04621"	0.000665609031254615	0.000714353420009308	0.000814747491995622	0.000721655141758305	0.00108309499049466	0.00110548749696232
"ko04622"	4.11392472319974e-05	0.000126974909744939	0.000114866264112802	0.0001277898923544	9.97497727038105e-05	5.54616203282797e-05
"ko04626"	0.000747589733096977	0.000597576350119003	0.000624477310719408	0.000607390443576822	0.000642280659472047	0.000798582247971988
"ko04657"	0.000170569053513048	0.000202449307657644	0.000181466110328058	0.000180668381407443	0.000203571955203491	0.000224136417625138
"ko04659"	0.000170569053513048	0.000202449307657644	0.000181466110328058	0.000180668381407443	0.000203571955203491	0.000224136417625138
"ko04666"	5.69870215839107e-10	0	0	8.17395376548957e-08	0	0
"ko04714"	0.000462187926218094	0.000416463170859066	0.000465715626384451	0.000416814507928814	0.000661539818141046	0.000845801179265661
"ko04723"	1.53190918236319e-09	0	0	3.29594909898772e-09	0	5.56116885544104e-09
"ko04724"	0.000447124063002834	0.000409957258555339	0.000449232943048297	0.000395679687071158	0.000522595886394261	0.000479495057209107
"ko04726"	1.05364032714415e-05	1.33700425298193e-05	1.14380521202824e-05	1.65661726046455e-05	2.51441335852169e-05	7.95564458758683e-05
"ko04727"	0.000634654826353518	0.000461198733926927	0.000492872835827378	0.000425718508899247	0.000558393608609602	0.000528527600173301
"ko04728"	1.05364032714415e-05	1.33700425298193e-05	1.14380521202824e-05	1.65661726046455e-05	2.51441335852169e-05	7.95564458758683e-05
"ko04910"	0.000554511595058233	0.000562286022078425	0.000532698092239077	0.000528955960365766	0.00061050303864385	0.000713106458556142
"ko04911"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04912"	5.69870215839107e-10	0	0	8.17395376548957e-08	0	0
"ko04914"	0.000170569053513048	0.000202449307657644	0.000181466110328058	0.000180668381407443	0.000203571955203491	0.000224136417625138
"ko04915"	0.000170569053513048	0.000202449307657644	0.000181466110328058	0.000180668381407443	0.000203571955203491	0.000224136417625138
"ko04917"	0.000131745916837697	0.000154311200851366	0.000118842306314905	0.000125371725819761	8.39020148739762e-05	7.57498421000592e-05
"ko04918"	0.00023512448563572	0.000139468540798916	0.000152312294134556	0.000144385387799052	0.000283396047224718	0.000419229396952163
"ko04919"	8.20613110808314e-06	8.68322523783697e-06	6.05720762742944e-06	9.07308867969343e-06	1.955986638755e-05	7.60382325050359e-05
"ko04920"	0.000346584443488331	0.000369212496350394	0.000439807887026466	0.000379212028010448	0.000588799298670138	0.000546192762155752
"ko04921"	0	0	0	1.63479075309791e-07	0	6.89584938074691e-08
"ko04922"	0.000962673981244917	0.00126128413021714	0.00117000382195678	0.00121303292149658	0.00119761503015858	0.00116980544402226
"ko04925"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04928"	5.12250005126486e-08	1.48703551473661e-07	1.32266568539402e-07	4.08697688274478e-07	2.74734001168641e-07	1.37916987614938e-07
"ko04930"	0.000294301943906608	0.000340005780205344	0.000339746545932878	0.000347524786645975	0.000328326541950956	0.000311044744458368
"ko04931"	0.000505990991777923	0.000599052946192195	0.000592473393293292	0.000600344297628545	0.000711530445871609	0.000787585426355413
"ko04932"	3.17648881093695e-05	3.37782071346663e-05	2.25461408537224e-05	3.61306820033003e-05	7.6328272498592e-05	0.000289763604418567
"ko04934"	0.000263377545063893	0.000211861810987935	0.00027935385206747	0.00026310198726296	0.000274666613893032	0.000274970898491761
"ko04940"	0.000362205307412118	0.000255539940915377	0.000258335126359672	0.000251067217693142	0.000275680130331887	0.000289709717936815
"ko04960"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04961"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04964"	0.000255036042783999	0.000173016256271509	0.000230066899003051	0.000201754103629458	0.000252417819644068	0.000179640005302747
"ko04970"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04971"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04972"	3.03930781780857e-07	2.38987850582669e-07	4.65939048263803e-07	2.45218612964688e-07	5.67385437196106e-07	3.63181400719337e-06
"ko04973"	0.000225048565513284	0.000188664163448756	0.000186121911338904	0.000164365266331308	0.000173426527369815	0.00018252899894686
"ko04974"	0.000146680921058724	0.00011405450655042	0.000178875954674509	0.000122297526310546	0.000306955794988216	0.000285225654131416
"ko04976"	2.54218626691858e-06	4.6469859835519e-06	5.84678354111677e-06	6.80467002314346e-06	6.06206546056893e-06	6.33244118492567e-06
"ko04978"	3.02841084886156e-05	4.28944755217223e-05	4.23486675773518e-05	4.75508739037272e-05	0.000101154371615065	0.000210896926599125
"ko04979"	1.84338694181563e-05	2.45967813202861e-05	3.05011860294792e-05	2.53703955445053e-05	5.36772219923029e-05	9.63083590507916e-05
"ko05010"	0.000377106105697161	0.000275490195062026	0.00025905502270937	0.000278265510994446	0.000316414466824796	0.000553493200359792
"ko05012"	3.17648881093695e-05	3.37782071346663e-05	2.25461408537224e-05	3.61306820033003e-05	7.6328272498592e-05	0.000289763604418567
"ko05014"	0.000192840300139915	8.05437772088286e-05	6.21656660652993e-05	5.54198477219689e-05	4.40786289908903e-05	0.000114443418631548
"ko05016"	0.000325857409441775	0.000159785280348178	0.000132390032126514	0.000134812631907896	0.00016722177874667	0.000444232682798279
"ko05020"	9.5181215376761e-05	4.8919175253522e-05	3.79557093795457e-05	3.05401082984803e-05	1.52401237958353e-05	2.15751613656927e-05
"ko05030"	1.05364032714415e-05	1.33700425298193e-05	1.14380521202824e-05	1.65661726046455e-05	2.51441335852169e-05	7.95564458758683e-05
"ko05031"	1.05364032714415e-05	1.33700425298193e-05	1.14380521202824e-05	1.65661726046455e-05	2.51441335852169e-05	7.95564458758683e-05
"ko05034"	1.05364032714415e-05	1.33700425298193e-05	1.14380521202824e-05	1.65661726046455e-05	2.51441335852169e-05	7.95564458758683e-05
"ko05100"	0.000553199716780568	0.000119884582142312	6.98851206441664e-05	5.93789957947184e-05	3.19680728784581e-06	7.11618007201249e-05
"ko05110"	8.17884977234567e-06	2.06229294297302e-06	1.37259111822291e-06	1.96106397325908e-06	6.23500480435281e-08	1.3253232561962e-06
"ko05111"	0.0068598278260989	0.00585692651899006	0.00552115982274538	0.00533997013105243	0.00587374495061736	0.00710241829614063
"ko05120"	0.000488568828326889	0.00053999384766656	0.00052663693514584	0.000541714310667683	0.000569250327133088	0.000592975654978573
"ko05130"	4.71915229367331e-05	1.23978293924352e-05	7.08989101733217e-06	4.80023363374174e-06	2.23147540366311e-08	8.60918292266753e-06
"ko05131"	1.81928947222734e-05	5.27478777707376e-06	3.00255409285788e-06	1.91895988872242e-06	3.9378977711702e-08	1.41708467826473e-05
"ko05132"	0.00117056745207903	0.000711627055028638	0.000806452001425804	0.000799610554593465	0.000853891816567475	0.000999994292748235
"ko05133"	0.00254202408778852	0.00129777999547016	0.00151601904220528	0.00135070944551164	0.00142225573932018	0.00143274021535299
"ko05134"	0.000973138717610438	0.00104257596638976	0.00103997018774442	0.00108894872009981	0.00107359340104168	0.00114030087438038
"ko05142"	9.61857919221045e-05	2.08503200931767e-05	1.20110517632392e-05	1.07744671992555e-05	2.55963355126063e-08	2.11017741094115e-05
"ko05143"	0.000104774113344983	3.12884659200962e-05	1.89126081403687e-05	2.05945213471042e-05	2.06306464231607e-05	9.43067764548954e-05
"ko05145"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05146"	3.01978271401522e-05	4.78303203034655e-05	5.92889903575164e-05	5.31901960654177e-05	0.000103608775786996	0.000155415954861031
"ko05150"	0.000103714673108521	0.00023592004437654	0.00019381584960731	0.000165707555195815	0.000180437741048587	0.000134569366753326
"ko05152"	0.000842300784296476	0.000761177274486193	0.000784124759921171	0.000825287062055785	0.000908812993119179	0.00112727037603945
"ko05161"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05163"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05164"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05165"	0.00026409628971062	0.000236050617351418	0.000243443600928868	0.000248169989390555	0.000252377948429135	0.000260023340011562
"ko05166"	1.84338694181563e-05	2.45967813202861e-05	3.05011860294792e-05	2.53703955445053e-05	5.36772219923029e-05	9.63083590507916e-05
"ko05167"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05168"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05200"	0.000838877792297732	0.000536529600950599	0.000540086420166915	0.000527963587656906	0.000555025032408698	0.000782230428566632
"ko05203"	0.00026409628971062	0.000236050617351418	0.000243443600928868	0.000248169989390555	0.000252377948429135	0.000260023340011562
"ko05204"	0.000482057300749812	0.000163698421861405	0.000110906922982342	0.000104809444046888	6.31043523615958e-05	0.00022046005890413
"ko05205"	0.000170393109887761	0.000204967911607166	0.000215140655816693	0.000222753171113107	0.00024113646447759	0.000238218522710742
"ko05206"	0.0004634407735627	0.000341595265454983	0.000377823248926286	0.000309589101797275	0.000345498516353791	0.000315021698469616
"ko05210"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05211"	0.000263377545063893	0.000211861810987935	0.00027935385206747	0.00026310198726296	0.000274666613893032	0.000274970898491761
"ko05215"	0.000170569053513048	0.000202449307657644	0.000181466110328058	0.000180668381407443	0.000203571955203491	0.000224136417625138
"ko05219"	9.28232053968879e-05	3.53558687617083e-05	3.89364724409884e-05	4.44083389154208e-05	2.2277344007805e-05	2.87496899713102e-05
"ko05220"	4.51014764281928e-06	9.427731467876e-07	5.18136431035273e-07	4.7810850953571e-07	0	3.94586119311497e-08
"ko05222"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05225"	0.000392362758947509	0.00011283021418533	7.29759862241266e-05	7.43132572868179e-05	5.74356336646447e-05	0.000210539304912763
"ko05230"	0.00103436873234173	0.00111669878088595	0.0010837949855902	0.00103988329607643	0.00112546327562818	0.00107384895506181
"ko05231"	0.000154256824020237	5.92087025524092e-05	5.02228844900296e-05	4.94009988328659e-05	6.01538660486392e-05	0.000116793830559255
"ko05322"	4.751078046256e-09	1.4671832573288e-09	8.20206923845976e-10	2.60198619183388e-10	0	1.56795120071553e-11
"ko05323"	7.77737161235658e-06	8.31108701335825e-06	1.43917191930552e-05	5.86189255753681e-06	2.70489275529467e-05	2.02797079074366e-05
"ko05340"	0.000238210355405795	0.000207815509814359	0.000167286362205251	0.000155278179438031	0.000182955567251844	0.000228821395449871
"ko05410"	1.26637825742024e-07	3.18650467443559e-07	4.20848172625372e-07	5.99423276135903e-07	6.56972611490229e-07	4.36737127447305e-07
"ko05414"	1.26637825742024e-07	3.18650467443559e-07	4.20848172625372e-07	5.99423276135903e-07	6.56972611490229e-07	4.36737127447305e-07
"ko05416"	8.05828713046267e-06	8.44549497290344e-06	5.77233511622552e-06	9.4018531901494e-06	1.93508296475304e-05	7.25443489250392e-05
"ko05418"	0.00108010743088322	0.000953475941561007	0.00102905929357713	0.000936480941656676	0.00128429272150029	0.0013982124050547
