"ID"	"hdz.095"	"hdz.005"	"hdz.004"	"hdz.019"	"hdz.025"	"hdz.002"	"hdz.023"	"hdz.001"	"hdz.030"	"hdz.050"	"hdz.036"	"hdz.067"	"hdz.186"	"hdz.183"	"hdz.195"	"hdz.157"	"hdz.173"	"hdz.161"	"hdz.162"	"hdz.170"	"hdz.099"	"hdz.103"	"hdz.101"	"hdz.096"	"hdz.106"	"hdz.107"	"hdz.193"	"hdz.259"	"hdz.251"	"hdz.323"	"hdz.246"	"hdz.247"	"hdz.248"	"hdz.267"	"hdz.265"	"hdz.209"	"hdz.207"	"hdz.260"	"hdz.205"	"hdz.208"	"hdz.194"	"hdz.200"	"hdz.239"	"hdz.199"	"hdz.237"	"hdz.307"	"hdz.315"	"hdz.306"	"hdz.331"	"hdz.303"	"hdz.312"	"hdz.313"	"hdz.333"	"hdz.335"	"hdz.332"	"hdz.325"	"hdz.242"	"hdz.334"	"hdz.302"	"hdz.232"	"hdz.309"	"hdz.337"	"hdz.344"	"hdz.338"	"hdz.409"	"hdz.346"	"hdz.210"	"hdz.393"	"hdz.340"	"hdz.349"	"hdz.218"	"hdz.406"	"hdz.391"	"hdz.316"	"hdz.223"	"hdz.217"	"hdz.228"	"hdz.403"	"hdz.402"	"hdz.387"	"hdz.376"	"hdz.378"	"hdz.379"	"hdz.359"	"hdz.355"	"hdz.360"	"hdz.380"	"hdz.451"	"hdz.453"	"hdz.449"	"hdz.448"	"hdz.439"	"hdz.432"	"hdz.440"	"hdz.443"	"hdz.165"	"hdz.214"	"hdz.446"	"hdz.447"	"hdz.189"	"hdz.475"	"hdz.441"	"hdz.160"	"hdz.464"	"hdz.164"	"hdz.474"	"hdz.423"	"hdz.416"	"hdz.415"	"hdz.414"	"hdz.171"	"hdz.412"	"hdz.159"	"hdz.473"	"hdz.463"	"hdz.158"	"hdz.461"	"hdz.466"	"hdz.488"	"hdz.483"	"hdz.489"	"hdz.477"	"hdz.484"	"hdz.509"	"hdz.479"	"hdz.480"	"hdz.517"	"hdz.487"	"hdz.481"	"hdz.525"	"hdz.522"
"txid2058152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	52	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid571"	0	12	0	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	1	1	1	0	0	0	0	0	0	0	3	0	27	11	0	1	0	8	2	1	2	6	2	2	2	0	0	0	2	0	1	3	1	5	1	0	0	0	19	1	0	1	143	1	0	0	2	0	0	0	0	0	1	4	5	0	3	2	1	0	0	0	0	1	0	0	0	18	1	1	1	2	0	1	6	1	1	2	1	0	4	3	1	0	0	3	0	0	0	17	17	0	88	0	366	5	1	107	1	0	7	1	0	0	0	61	0	0	0	1	0	2	0
"txid2587529"	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	5	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	2	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	5	3	0	0	0	95	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"txid573"	0	24	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	2	1	0	0	0	0	0	0	0	0	2	3	0	9	1	0	0	0	8	5	0	0	1	4	1	3	2	0	0	0	0	3	1	0	0	1	1	0	0	12	0	0	3	44	0	0	0	3	0	0	0	3	0	0	8	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	122	1	1	0	0	2	1	0	0	3	1	1	1	1	2	0	22	1	0	0	35	0	0	3	1	0	0	17	1	0	0	12	0	1	1	0	0	0	0
"txid73098"	2	17	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	19	0	0	0	0	0	0	0	1	0	10	7	0	1	0	50	51	0	0	6	11	0	1	4	0	0	0	0	13	0	2	1	0	0	0	0	1	0	0	0	7	0	0	0	3	0	0	0	1	0	0	0	1	0	2	1	1	0	17	25	0	1	0	0	0	0	0	0	1	6	1	0	31	5	4	0	0	4	0	5	0	1	1	1	1	0	0	3	66	8	0	0	82	0	0	4	1	0	1	6	0	0	0	152	0	0	0	13	0	4	0
"txid623"	1	2	1	1	8	0	0	0	0	0	1	3	0	8	0	0	0	0	1	3	0	0	33	0	0	17	0	1	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	34	0	1	0	0	1	0	294	0	0	0	121	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	40	2	0	1292	1	8	0	0	14	1	87	1	3	0	19	0	2	0	187	0	0	17	0	41	626	0	73	0	0	0	0	3	0	1	19	3	0	0	0	0	73	16
"txid624"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	397	0	4	0	0	1	1	5	0	2	0	3	0	0	0	1	0	0	0	0	6	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
"txid182337"	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	7	0	0	0	0	0	1	0	46	0	0	0	0	2	1	1	0	1
"txid55211"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	66	0	0	0	0
"txid582"	0	1	0	0	1	0	0	1	0	0	0	0	18	0	39	0	21	7	1	1	2	0	6	3	0	0	0	2	1	9	11	11	0	5	0	3	8	0	7	9	6	20	12	2	0	0	0	0	5	2	0	0	0	0	0	1	6	1	0	0	57	0	0	0	0	1	3	5	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	41	14	3	3	0	4	2	0	0	1	0	1	0	0	1	2	13	3	1	1	24	0	1	4	1	2	1	1	0	0	0	1	1	2	0	2	0	1	0
"txid584"	7	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	47	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	66	20	0	0	36	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0
"txid626774"	1	3	0	0	0	0	0	0	0	0	0	0	11	1	2	0	1	1	0	0	0	0	0	3	0	0	0	1	1	0	19	6	0	0	0	1	0	0	0	3	4	0	1	1	0	0	0	4	0	0	0	1	0	0	0	3	47	1	0	1	170	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	193	43	45	17	0	1	0	0	1	39	3	0	1	0	5	10	13	1	1	1	1519	0	0	35	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0
"txid520999"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0
"txid2027290"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	10	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	4	16	0
"txid587"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	2	0	0	13	0	0	0	4	0	0	5	6	0	0	0	54	15	1	0	0	1	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	92	0	24	1	168	2	0	1	0	63	36	0	0	0	0	0	1	0	0	0	71	0	2	1	0	0	0	0	1	0	0	0	0	3	0	0	5	8	4	54	0	0	0	0	0	3	1	3	1	0	24	0	1	2	0	0	66	0	0	33	0	0	0	0	0	0	0	3	0	0	0	2	1	6	0
"txid71656"	2	4	1	0	0	0	0	1	0	0	8	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	2	2	1	0	0	1	0	0	1	6	3	0	2	1	0	0	0	2	0	0	0	0	0	0	2	2	2	0	0	0	15	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	1	0	1	0	0	0	0	2	4	0	0	0	2	1	2	1	10	0	1	1	0	3	6	2	1	4	3	1	0	10	3	0	0	0	1	5	1	3	4	2	0	1	0	0	4	1	0	3	5	0	0	3
"txid2703885"	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	1	0	11	10	0	0	0	0	4	0	0	4	3	2	1	3	0	0	0	3	0	0	0	0	3	0	2	0	0
"txid58169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	22	0	9	2	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	12	15	0	0	0	0	1	2	0	4	4	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0
"txid106649"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	0	0
"txid2699469"	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	87	0	0	0	1	0	0	4	0	1	0	0	1	0	0	0	0	593	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0
"txid2715163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	33	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	171	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"txid28090"	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	57	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	61	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	510	16	3	2	0	0	2	0	239	0	0	180	0	5	0	0	2	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0
"txid742719"	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	91	31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	0	0	0	6	0	0	0	0	0	0	0
"txid40216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	260	5	1	1	1	0	2	0	83	0	0	78	2	39	1	0	5	1	0	0	1	9	0	0	12	0	0	0	0	0	15	0
"txid108981"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	3	0	31	0	0	179	0	9	3	0	4	0	0	0	0	1	0	0	15	0	0	0	0	0	0	1
"txid180588"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2316085"	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	70	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	1	0	0	3	0	0	1	9	0	1	5	2	0	1	1	0	32	3	3	0	24	3	12	9	0	2	1	1	0	11	2	0	7	4	5	5	0	0	0	3	2	4	10	3	98	1	0	0	0	35	0	40	0	2	0	1	9	11	10	0	30	0	3	7	3	0	1	14	1	8
"txid296"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	21	0	0	3	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	5	0	1	0	4	0	5	4	11	1	0	2	1	1	0	0	0	30	1	5	1	34	20	55	6	1	4	1	2	3	5	6	0	14	7	4	3	0	1	1	1	0	1	19	2	17	0	0	2	0	36	0	82	17	2	0	0	0	10	5	0	11	5	0	1	1	1	2	1	0	0
"txid1608996"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	12	10	1	3	1	23	2	4	0	1	1	0	0	1	3	0	7	0	14	2	0	1	1	0	1	0	1	0	0	2	1	0	0	0	0	6	1	0	0	15	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	2	1	0	0	96	45	11	0	0
"txid2482751"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	59	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"txid2606638"	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	1	0	0	10	1	2	2	0	2	1	1	1	0	0	1	2	0	0	0	0	1	0	0	0	0	1	0	2	0	10	25	3	0	27	33	5	10	19	0	2	4	12	1	21	0	7	16	5	1	0	32	24	9	18	17	10	11	14	7	10	0	2	6	19	0	0	0	0	1	1	1	3	4	0	9	0	0	3	0	1	1	0	1	0	0	1	1	1	0	3	1	0	0	0	1	1	0	0	0
"txid2153"	6	1	2	0	4	20	2	22	3	1	18	9	4	1	1	5	0	1	2	1	12	8	6	24	1	11	33	7	2	3	4	11	14	1	4	6	18	10	11	11	6	21	4	1	2	7	1	2	4	9	11	6	5	4	4	4	1	1	7	0	1	0	2	11	2	1	13	2	0	5	5	2	1	1	4	0	6	6	2	0	3	2	0	2	2	3	1	5	1	1	2	3	8	2	1	1	19	3	4	2	4	3	2	0	3	3	1	0	6	3	0	3	0	4	4	4	4	2	2	4	8	1	3	2	4	1	7	2	1	11	4
