"Taxa"	"iris16"	"iris17"	"iris22"	"iris36"	"iris44"	"iris46"	"iris59"	"iris60"
"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella tanakaei"	0.000857878181298256	0	0.000142877553936277	0.0111572021170076	0.0011441647597254	0.00057191878753217	0.001	0.000715307582260372
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella maculosa"	0.00185873605947955	0.00071459196798628	0.0018574082011716	0.000429123158346445	0.0022883295194508	0.00328853302830998	0.00171428571428571	0.00343347639484979
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Butyricicoccus|s__Butyricicoccus pullicaecorum"	0.00228767515012868	0.0022866942975561	0.00171453064723532	0	0.00143020594965675	0.00171575636259651	0.00314285714285714	0.00286123032904149
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides caecigallinarum"	0.000714898484415213	0.00257253108475061	0.000142877553936277	0	0.00185926773455378	0.0020017157563626	0.00414285714285714	0.00357653791130186
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides eggerthii"	0.00285959393766085	0.00157210232956982	0.000142877553936277	0.000143041052782148	0.00028604118993135	0.000428939090649128	0.000714285714285714	0.00872675250357654
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides koreensis"	0.00428939090649128	0.0022866942975561	0.00157165309329904	0.000429123158346445	0.0011441647597254	0.0010008578781813	0.00114285714285714	0.00286123032904149
"k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium cebidarum"	0	0	0	0.0137319410670863	0	0	0	0
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella koreensis"	0.0010008578781813	0.00071459196798628	0.00042863266180883	0	0.00357551487414188	0.00257363454389477	0.00128571428571429	0.00371959942775393
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella loescheii"	0.00142979696883043	0.000285836787194512	0.000571510215745106	0	0.00257437070938215	0.00300257363454389	0.000571428571428571	0.00429184549356223
"k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola barnesiae"	0.000714898484415213	0.000285836787194512	0.00114302043149021	0.00185953368616793	0.00214530892448513	0.00243065484701172	0.001	0.00300429184549356
