"ID"	"warble_1"	"warble_2"	"warble_3"	"warble_4"	"warble_6"	"warble_7"	"warble_9"	"warble_10"	"warble_12"	"warble_14"	"warble_15"	"warble_20"	"warble_33"	"warble_42"	"warble_43"	"warble_45"	"warble_49"	"warble_50"	"warble_52"	"warble_53"	"warble_54"	"warble_57"	"warble_58"	"warble_60"	"warble_63"	"warble_68"	"warble_69"	"warble_73"	"warble_80"	"warble_83"	"warble_84"	"warble_85"	"warble_87"	"warble_88"	"warble_89"	"warble_90"	"warble_93"	"warble_94"	"warble_95"	"warble_96"	"warble_97"	"warble_100"	"warble_101"	"warble_103"	"warble_104"	"warble_106"	"warble_107"	"warble_108"	"warble_109"	"warble_110"	"warble_111"	"warble_112"	"warble_114"	"warble_117"	"warble_118"	"warble_119"	"warble_120"	"warble_121"	"warble_122"	"warble_123"	"warble_125"	"warble_126"	"warble_127"	"warble_135"	"warble_136"	"warble_137"	"warble_139"	"warble_140"	"warble_141"	"warble_144"	"warble_145"	"warble_147"	"warble_148"	"warble_149"	"warble_150"	"warble_151"	"warble_152"	"warble_153"	"warble_154"	"warble_157"	"warble_158"	"warble_159"	"warble_161"	"warble_162"	"warble_164"	"warble_170"	"warble_173"	"warble_178"	"warble_180"	"warble_181"	"warble_185"	"warble_187"	"warble_188"	"warble_189"	"warble_191"	"warble_192"	"warble_197"	"warble_200"	"warble_202"	"warble_221"	"warble_222"	"warble_224"	"warble_225"	"warble_227"	"warble_228"	"warble_229"	"warble_230"	"warble_232"	"warble_234"	"warble_236"	"warble_240"	"warble_243"	"warble_245"	"warble_247"	"warble_250"	"warble_251"	"warble_257"	"warble_262"	"warble_263"	"warble_265"	"warble_269"	"warble_272"	"warble_280"	"warble_282"	"warble_283"	"warble_286"	"warble_292"	"warble_293"	"warble_296"	"warble_307"	"warble_308"	"warble_310"	"warble_315"	"warble_318"	"warble_319"	"warble_324"	"warble_325"	"warble_326"
"njc56"	0.16	0.73	0.09	0	0.02	0	0.13	0.31	0.07	0.13	0.04	0.04	0.73	0.09	0.16	0.24	0.67	0.3	0.09	0.02	0.29	0.27	0.07	0.07	0.4	0	0.07	0.02	0	0.07	0	0.16	0.71	0.07	0.09	0.02	0.89	0.49	0.11	0.27	0.18	0.27	0.4	0.11	0.11	0.07	0.18	0.07	0	0.36	0.22	0.18	0.13	0.2	0.04	0	0	0.09	0.02	0	0.02	0.27	0.25	0.09	0.09	0.07	0	0.13	0.56	0.36	1.27	0	0.13	0.2	0.2	0.02	0.47	0.2	0.04	0.02	0.11	0.09	0.07	0.11	0.11	0	0.04	0.07	0	0	0.04	0.11	0.47	0.53	0.49	0.29	0.27	0.09	0.07	0	2.56	0.11	0.47	0.09	0.51	0.11	0.02	0.04	0.34	0	0.76	1.39	0.36	0.02	0.76	0.05	0.11	0.09	0.02	0.16	0.53	0.34	0.02	0.22	1.58	0	0.04	0.36	0.07	0.13	0.58	0.22	0.14	1.2	0.04	0.29	0.49	0.4
"njc57"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0.02	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0
"njc58"	0	0	0.11	0.04	0	0.07	0.07	0.09	0	0	0	0	0	0.04	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0.04	0	0	0.04	0	0.02	0	0	0.02	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0.07	0.07	0.49	0.11	0	0.13	0.16	0.02	0.09	0.2	0	0.04	0.11	0.11	0.24	0.47	0	0.04	0.09	0.09	0	0	0	0.42	0.31	0.85	0.04	0.04	0.11	0.04	0.02	0.04	0.16	0	0.07	0.22	0.02	0	0.07	0	0	0.02	0	0	0.47	0	0	0.09	0.02	0	0.07	0	0.07	0	0	0	0.07	0.02	0	0.11	0	0.2	0.09	0.02	0.07	0.02	0	0	0	0	0	0	0	0	0	0.04
"njc59"	21.66	19.6	12.28	29.28	36.94	17.09	18.14	13.39	10.31	32.87	13.56	21.34	31.25	21.05	19.41	11.32	15.02	21.33	26.49	22.87	24.92	24.56	13.76	16.03	18.02	19.84	18.96	24.62	31.08	19.96	26.83	18.18	24.22	30.27	22.62	32.55	18.2	36.51	50.64	23.16	24.51	25.15	27.42	24.59	31.94	31.63	32.33	31.44	28.5	26.23	15.69	21.98	19.36	25.32	32.8	20.15	32.49	15.11	27.96	23.12	21.36	15.79	17.55	4.14	5.2	4.05	27.64	17.26	18.63	9.41	10.38	16.87	13.7	16.22	16.17	13.81	9.2	7.35	19.87	18.56	23.3	30.55	32.18	35.82	34.56	6.28	16.54	7.6	16.49	20.53	11.93	20.33	19.83	32.45	5.86	8.66	15.41	17.11	28.62	19.03	6.97	15.59	5.81	23.39	15.91	19.17	7.96	17.17	21.87	28.17	0.27	12.59	7.1	3.48	15.3	2.12	5.55	14.03	16.08	7.59	4.38	14.69	17.75	15.28	12.41	11.87	20.8	24.89	37.37	18.96	16.24	12.2	20.07	25.1	9.45	40.3	25.36	20.83
"njc60"	0.4	0.78	1.05	0.82	0	0.71	0.38	0.6	0.16	0.02	0	0	0	0	0.13	0.09	0.93	0.19	0.07	0	0.07	0	0	0.33	0.13	0.2	0.11	0.02	0.02	0	0.04	0	0	0	0.18	0	0.98	0.02	0	0.02	0	0.09	0.13	0	0.16	0	0.02	0.02	0.04	0.02	0	0.29	0	0.09	0.13	0.11	0	0	0.2	0.02	0	0.11	0.18	0.54	0.09	3.16	0	0.11	0.04	0	0.02	0.4	0	0.02	0.04	0.38	0.42	0.07	0	0.58	0.24	0.11	0	0	0	2.43	1.45	1.85	0.09	0.27	0.2	0.02	0.11	0.04	0.36	0.02	0.07	0.27	0	0.02	0.16	0.07	0.04	0.02	0.02	1.36	0.09	0.89	0.07	0	0	0.31	1.18	0.02	0	0	0.07	0.18	0	0.04	0	0.02	0.02	0.09	0.29	0.29	0.04	0	0	0.2	0.53	0.25	0.27	0.04	0	0	0.04	0.45
"njc61"	0.78	1.13	1.56	1.36	0.02	1.09	0.8	1.25	0.51	0.22	0.02	0.09	0.18	0.51	0.24	0.29	1.4	0.56	0.16	0.27	0.22	0.04	0.29	0.69	0.29	0.58	0.36	0.18	0.36	0.22	0.16	0.27	0.18	0.18	0.42	0.29	2.2	0.29	0.07	0.18	0.22	0.27	0.29	0.22	0.29	0.16	0.13	0.24	0.42	0.24	0.09	0.38	0.2	0.18	0.27	0.27	0.09	0.18	0.2	0.16	0.13	0.36	0.27	1.08	1.25	4.19	0.4	0.58	1.02	0.47	0.78	2.81	0.07	0.51	0.49	0.89	0.98	1.38	0.22	1.65	1.07	0.73	0.22	0.31	0.96	3.77	2.65	3.75	0.49	1.52	1.56	0.69	0.6	0.24	1.09	0.02	0.36	0.87	1.31	0.29	0.71	0.36	0.16	0.24	0.47	1.96	1.07	2.27	0.36	0.6	0.02	0.74	1.73	0.07	0.6	0.09	0.16	0.78	0.51	0.33	0.49	0.27	0.22	0.94	1.07	1.31	0.27	0.07	0.04	0.29	0.87	0.27	0.87	1.02	0.09	0.42	0.36	0.89
"njc62"	0.42	0.87	1.09	0.96	0	0.69	0.47	0.73	0.2	0.02	0	0.02	0.02	0.02	0.13	0.11	0.98	0.37	0.07	0.04	0.07	0	0.22	0.62	0.13	0.24	0.13	0.04	0.07	0.02	0.02	0.02	0	0	0.18	0	1.96	0.09	0.02	0.09	0.02	0.11	0.13	0	0.18	0.07	0.02	0.02	0	0.04	0.02	0.33	0.07	0.11	0.13	0.09	0	0.33	0.09	0.04	0	0	0.18	1.37	0.31	3.1	0	0.2	0.18	0.04	0.25	3.14	0	1.27	0.11	0.47	0.67	0.47	0	1.09	0.29	0.2	0.07	0	0.02	3.06	1.49	1.74	0.04	0.58	0.56	0.11	0.33	0.04	0.4	0.25	0.16	0.36	0.2	0.02	0.18	0.09	0.09	0.09	0.04	1.49	0.44	2.05	0.07	0.2	0.09	0.45	1.29	0.02	0.04	0	0.2	0.2	0.16	0.04	0	0.09	0.04	0.25	0.22	0.38	0.22	0.11	0	0.27	0.53	0.07	0.38	0.11	0	0	0.04	0.51
"njc63"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc64"	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.04	0	0.02	0	0	0	0	0	0	0.07	0	0.02	0	0	0	0	0	0.04	0	0	0	0.09	0.09	0.11	0.04	0	0	0	0.02	0.07	0.04	0	0	0	0.02	0	0.02	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc65"	0	0.02	0.04	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0.16	0	0	0.11	0.02	0.02	0.04	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0	0	0.02	0	0	0	0	0.11	0.02	0.07	0.04	0	0.02	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0.22	0.01	0	0	0	0	0.02
"njc66"	0.51	1.27	0.67	0.76	0.27	0.29	0.33	0.71	0.22	0.04	0.29	0.38	0.24	0.67	0.49	0.16	1.27	0.27	0.16	0.11	0.31	0.04	0.07	1.04	0.22	0.31	0.64	0.09	0.16	0.53	0.09	0.33	0.04	0.04	0.13	0.49	1.27	0.27	0.07	0.07	0.07	0.2	0.2	0.11	0.24	0	0.04	0.09	0.04	0.16	1.2	0.29	0.16	0.13	0.18	0.13	0.02	5.6	0.16	0.04	0.47	0.16	3.64	0.99	0.33	2.03	0.36	0.36	0.16	0.16	1.07	0.87	0.27	0.22	0.45	0.65	0.67	0.4	0.16	0.78	0.27	0.09	0.04	1.86	0.18	1.79	0.85	1.56	0.33	0.51	1.45	0.27	0.67	0.13	1.09	25.8	0.47	0.76	0.4	0.13	1.18	0.2	1.77	0.11	0.49	1.6	0.56	0.96	0.36	0.09	3.9	1.56	1.78	0.43	0.51	1.69	13.03	0.38	0.42	1.67	0.22	0.27	0.07	0.76	0.85	0.45	0.11	0.29	0.24	0.89	0.85	0.18	0.69	0.47	0.13	0.78	1.85	1.07
"njc67"	0	0.49	0	0	0	0	0	0	0	0	0.02	0	0	0	0.13	0	0.11	0	0.04	0.02	0	0	0	0	0	0	0	0	0.04	0.07	0	0.18	0.02	0	0	0	0.16	0.09	0	0	0.02	0.07	0.02	0.07	0.04	0	0	0	0	0.04	0.02	0	0	0.02	0.02	0	0	0.25	0	0	0.07	0.07	0.87	0	0	0	0.07	0	0	0.02	0.07	0	0	0.16	0	0	0.02	0.02	0	0	0	0.02	0	0.45	0	0	0	0	0	0	0	0	0.02	0	0	2.47	0	0.02	0	0	0.04	0.02	0	0	0.07	0.02	0.02	0.02	0.02	0.04	0	0.45	0.02	0	0	0.7	0	0	0.09	0.04	0.02	0	0	0.33	0.02	0	0	0	0	0.25	0	0.02	0.02	0	0	0.13	0	0
"njc68"	0.09	0.67	0.07	0	0.02	0	0	0.13	0.02	0.02	0.02	0.02	0	0.02	0	0.02	0.04	0.08	0.02	0	0.11	0.02	0.02	0.02	0.02	0	0.02	0	0	0.02	0	0.02	0.02	0.02	0	0.02	0.04	0.13	0	0.04	0.02	0.02	0.04	0	0	0	0	0	0	0.02	0.07	0	0.02	0	0	0	0	0	0	0	0	0.05	0	0.02	0.07	0	0	0.04	0.02	0.04	0.38	0	0.04	0.02	0.02	0	0.02	0.02	0.02	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.07	0.38	0	0	0.02	0.27	0.02	0.02	0	0.56	0.02	0	0.04	0.29	0.11	0	0	0.18	0	0.07	0.63	0.11	0	0.44	0	0.04	0.02	0.13	0.04	0.11	0.18	0.04	0.22	0.24	0	0	0	0.04	0	0.04	0	0.16	0.36	0.04	0.4	0.04	0.09
"njc69"	0.09	0.67	0.07	0	0.02	0	0	0.13	0.02	0.02	0.02	0.02	0	0.02	0.02	0.02	0.04	0.08	0.02	0	0.11	0.02	0	0.02	0.02	0	0.02	0	0	0.02	0	0.02	0.02	0.02	0	0.02	0.04	0.13	0	0.04	0.02	0.02	0.04	0	0	0	0	0	0	0.02	0.07	0	0.02	0	0	0	0	0.04	0	0	0	0	0.02	0.02	0.07	0	0	0.04	0.02	0.04	0.38	0	0.04	0.02	0.04	0	0.02	0.02	0.02	0	0.02	0	0	0.11	0	0	0	0	0	0	0	0.04	0	0	0	0.25	0.27	0	0.02	0	0.56	0.02	0	0.04	0.29	0.11	0	0	0.18	0	0.13	0.36	0.07	0.02	0.44	0	0.18	0.02	0.11	0.04	0.11	0.18	0.02	0.2	0.24	0	0	0	0.04	0.02	0.04	0	0.16	0.36	0.04	0.4	0.04	0.09
"njc70"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc71"	0.09	1.16	0.07	0	0.02	0	0	0.13	0.02	0.02	0.04	0.02	0	0.02	0.16	0	0.16	0.04	0.07	0.02	0.11	0.02	0	0.02	0.02	0	0	0	0.04	0.09	0	0.2	0.04	0.02	0	0.02	0.2	0.22	0	0.04	0.04	0.09	0.07	0.07	0.04	0	0	0	0	0.07	0.09	0	0.02	0.02	0.02	0	0	0.29	0	0	0.07	0.07	0.89	0.02	0.07	0	0.07	0.02	0.02	0.04	0.36	0	0.04	0.18	0.04	0	0.04	0.04	0.02	0	0.02	0.02	0	0.56	0	0	0	0	0	0	0	0.02	0.02	0	0	2.71	0.16	0.02	0.02	0	0.58	0.04	0	0.02	0.36	0.11	0.02	0.02	0.11	0.04	0.13	0.78	0.09	0.02	0.44	0.7	0.18	0.02	0.09	0.09	0.11	0.07	0.02	0.36	0.22	0	0	0	0.04	0.27	0.02	0.02	0.04	0.27	0.02	0.22	0.02	0.04
"njc72"	0.09	0.56	0.09	0.04	0.02	0.22	0.07	0.16	0.02	0.07	0.07	0.09	0.02	0.09	0.16	0.11	0.13	0.08	0.16	0.09	0.07	0.04	0.04	0	0.09	0.07	0.04	0.07	0.16	0.2	0.02	0.33	0.04	0.11	0.09	0	0.18	0.09	0	0	0.04	0.13	0.04	0.11	0.07	0.04	0.07	0.02	0.09	0.13	0.07	0.02	0.13	0.09	0.09	0.07	0.02	0.33	0.18	0.07	0.11	0.32	0.92	0.25	0.49	0.24	0.16	0.13	0.09	0.16	0.18	0.02	0.07	0.24	0.07	0.16	0.11	0.29	0.02	0.04	0.09	0.11	0.07	0.51	0.02	0.2	0.09	0.2	0.29	0.16	0.16	0.16	0.04	0.02	0.29	2.58	0.04	0.18	0.11	0.04	0.24	0.09	0.07	0.02	0.11	0.18	0.11	0.11	0.07	0.11	0	0.58	0.22	0.02	0.11	0.72	0.04	0.11	0.18	0.18	0.07	0.09	0.09	0.4	0.09	0.11	0.09	0.07	0.07	0.31	0.02	0.31	0.07	0	0.04	0.16	0.04	0.09
"njc73"	0.56	0.82	0.73	0.78	0.42	0.29	0.38	0.71	0.24	0.04	0.31	0.38	0.31	0.67	0.51	0.18	1.13	0.29	0.13	0.13	0.36	0.04	0.07	1.73	0.2	0.33	1	0.09	0.13	0.6	0.04	0.22	0.02	0.09	0.13	0.53	1.18	0.18	0.09	0.09	0.04	0.24	0.18	0.11	0.24	0.04	0.07	0.11	0.11	0.18	1.87	0.31	0.2	0.13	0.18	0.13	0.02	11.29	0.22	0.09	0.56	0.07	5.25	1.48	0.33	0.51	0.33	0.27	0.2	0.16	1	0.65	0.27	0.13	0.47	0.58	0.49	0.38	0.18	0.78	0.22	0.09	0.07	1.41	0.22	1.21	0.76	0.67	0.2	0.58	1.47	0.29	1.88	0.13	1.02	57.82	0.49	0.83	0.51	0.18	1.45	0.2	3.65	0.16	0.6	1.56	0.96	1.05	0.36	0.11	7.66	0.74	1.53	0.81	0.53	1.94	25.75	0.49	0.49	3.15	0.18	0.29	0.04	0.4	0.67	0.47	0.11	0.6	0.24	1.09	0.85	0.2	0.48	0.49	0.16	0.4	3.28	1.38
"njc74"	0.8	1.09	1.29	1.33	0.02	0.78	0.71	1.29	0.36	0.07	0.02	0.04	0.11	0.36	0.16	0.2	1.2	0.53	0.16	0.16	0.16	0.04	0.44	0.78	0.2	0.47	0.27	0.09	0.33	0.22	0.07	0.13	0.07	0.16	0.27	0.22	3.56	0.38	0.04	0.29	0.22	0.24	0.27	0.16	0.38	0.2	0.22	0.2	0.49	0.2	0.02	0.44	0.27	0.2	0.22	0.24	0.09	0.6	0.2	0.18	0.16	0.43	0.27	1.95	1.16	3.54	0.07	0.42	0.73	0.33	0.67	7.4	0	1.82	0.36	0.91	1.14	1.31	0.02	1.76	0.89	0.67	0.16	0.07	0.4	4.27	2.05	2.54	0.18	0.96	1.8	0.6	1.05	0.13	0.8	0.02	0.45	0.65	1.98	0.18	0.38	0.2	0.2	0.33	0.4	1.85	0.76	2.94	0.2	1.13	0.02	0.51	1.53	0.04	0.2	0.05	0.33	0.51	0.25	0.18	0.02	0.2	0.09	0.6	0.27	0.82	0.4	0.22	0	0.33	0.62	0.11	0.58	0.31	0.04	0.02	0.13	0.71
"njc75"	5.56	7.07	4.23	7.76	0.42	3.65	4.18	5.68	3.64	2.13	0.44	1.24	1.89	2.38	2.16	2.29	5.67	4.37	2.27	3.67	1.2	1.22	3.65	7.47	1.91	7.38	3.56	2.31	3.05	2.11	1.4	2.05	2.65	1.65	2.64	1.4	10.84	3.02	1.2	3.8	4.29	3.12	3.56	2.98	2.58	2.07	3.29	4.93	3.87	2.22	0.64	2.13	1.73	3.8	3.22	2.89	2.07	2.72	1.78	3.71	0.71	2.14	1.63	3.34	2.61	5.1	1.09	4.46	6.37	2.85	4.32	14.51	0.22	5.54	2.45	3.72	3.61	3.34	0.76	8.59	7.85	6.1	2.49	1.05	3.75	6.99	8.08	5.64	3.16	5.28	6.96	3.79	2.92	2.25	3.14	0.02	2.23	2.8	10.32	3.32	3.01	3.09	1.28	5.4	3.68	9.44	5.07	10.19	3.95	3.65	0.07	3	4.14	0.56	3.76	0.16	1.8	4.58	3.26	2.01	1.89	2.71	2.12	3.05	4.88	7.53	1.8	1.47	0.31	1.9	5.07	3.23	6.16	4.49	1.22	2.58	2.61	3.32
"njc76"	0.09	0.67	0.11	0.02	0.02	0	0	0.13	0.02	0.02	0.07	0.07	0	0.07	0.02	0.02	0.07	0.06	0.07	0	0.13	0.04	0	0.02	0.04	0.02	0.02	0.02	0	0.07	0	0.04	0.02	0.04	0.02	0.02	0.04	0.13	0	0.04	0.02	0.04	0.04	0.02	0	0	0.04	0	0.02	0.02	0.09	0	0.11	0.02	0	0.04	0.02	0.04	0	0.07	0	0.02	0.02	0.04	0.07	0.07	0	0.07	0.07	0.02	0.29	0	0.07	0.02	0.04	0.07	0.02	0.04	0.02	0	0.02	0	0.02	0.11	0	0	0.09	0	0.04	0.07	0.02	0.02	0	0	0.02	0.36	0.16	0.02	0.02	0	0.56	0.02	0.02	0.02	0.29	0.11	0	0	0.09	0	0.13	0.34	0.09	0.02	0.47	0	0.2	0.02	0	0.07	0.09	0.09	0.04	0.04	0.2	0	0.02	0	0.04	0.02	0.02	0.02	0.02	0.27	0.04	0.11	0.02	0.04
"njc77"	0.02	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc78"	0.4	0.2	0.58	0.76	0	0.16	0.33	0.4	0.2	0.02	0	0.02	0.02	0.02	0.11	0.11	0.96	0.37	0.07	0.04	0.07	0	0.22	0.62	0.13	0.24	0.13	0.04	0.07	0.02	0.02	0.02	0	0	0.11	0	1.96	0.09	0.02	0.09	0.02	0.11	0.13	0	0.18	0.07	0.02	0.02	0	0.04	0.02	0.33	0.07	0.11	0.13	0.09	0	0.29	0.09	0.04	0	0	0.16	0.99	0.31	0.38	0	0.2	0.18	0.04	0.25	3.08	0	1.27	0.09	0.36	0.6	0.47	0	0.96	0.2	0.11	0.07	0	0.02	1.3	0.31	0.29	0.04	0.42	0.4	0.11	0.33	0.04	0.25	0.02	0.16	0.31	0.2	0.02	0.18	0.09	0.09	0.09	0.04	1.49	0.44	2.05	0.07	0.2	0.02	0.45	1.29	0	0.04	0	0.04	0.2	0.16	0.04	0	0.09	0.04	0.25	0.2	0.38	0.22	0.11	0	0.25	0.53	0.07	0.38	0.11	0	0	0.04	0.51
"njc79"	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.04	0	0.02	0	0	0	0	0	0	0.07	0	0.02	0	0	0	0	0	0.04	0	0	0	0.09	0.09	0.11	0.04	0	0	0	0.02	0.07	0.04	0	0	0	0.02	0	0.02	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc80"	19.97	19.4	11.24	27.28	34.32	16.2	16.89	11.94	9.64	31.2	12.52	19.23	29.38	14.87	18.12	10.36	13.51	19.79	24.8	21.05	23.45	22.85	12.63	14.87	17.09	18.51	18.03	23.04	28.68	17.51	25.52	16.11	22.79	28.23	21.49	27.56	14.66	35.16	47.91	22.18	23.68	23.35	26.47	23.36	29.81	29.74	30.87	30.16	27.16	24.76	13.16	20.65	15.65	23.9	30.87	18.93	31.02	10.49	26.61	22.34	17.18	14.64	16.88	1.77	3.37	2.03	24.8	15.91	17.34	8.59	9.38	9.2	12.45	13.64	14.99	12.34	7.55	5.39	17.04	16.2	21.59	28.53	30.12	28.54	25.26	3.22	14.65	5.49	14.62	18.43	9.59	18.46	18.11	30.13	4.63	8.44	14.14	15.09	25.19	18.03	6.55	14.61	5.34	22.32	15.11	16.63	6.83	13.56	20.69	25.46	0.38	11.25	5.03	3.42	14.77	2.08	5.19	12.99	15.23	6.99	4.31	14.09	16.95	14.03	12.14	10.78	19.4	23.42	34.72	17.87	15.08	11.5	18.66	24.45	8.96	38.92	23.86	19.14
"njc81"	0.02	0.67	0.51	0.2	0	0.53	0.13	0.33	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	2.72	0	0	0	0	0	0.07	0	0	0	0.11	0.07	0	0	0.13	0.09	0.09	0	0	0	1.76	1.18	1.45	0	0.16	0.16	0	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc82"	0.02	0.67	0.51	0.2	0	0.53	0.13	0.33	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	2.72	0	0	0	0	0	0.07	0	0	0	0.11	0.07	0	0	0.13	0.09	0.09	0	0	0	1.76	1.18	1.45	0	0.16	0.16	0	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc83"	0.02	0.67	0.51	0.2	0	0.53	0.13	0.33	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38	0	2.72	0	0	0	0	0	0.07	0	0	0	0.11	0.07	0	0	0.13	0.09	0.09	0	0	0	1.76	1.18	1.45	0	0.16	0.16	0	0	0	0.16	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc84"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.27	0.04	0	0	0	0	0	0.02	0.02	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0
